repo,srs
dev-backpack/cllm,0.4999991045356959
VeteranSoftDev/OAK-blockchain,0.5000017033423428
0xlarry/byo_mint,0.5000019937545401
sameh-tarek/Fawry-Internship,0.4999996647023575
ark-network/clArk,0.5000017643682282
mlund/ultimate64,0.500004851466546
cavemanloverboy/sol,0.5000043146488194
ch32-rs/ch32-data,0.4999995615417208
distributed-lab/taprootized-atomic-swaps,0.5000026758149755
bones-ai/rust-ecosystem-simulation,0.5000019975271016
devyn/nu_plugin_dbus,0.4999979058770021
syurazo/cardputer,0.5000018614215355
bluenote-1577/fairy,0.5000038222794455
helius-labs/atlas-txn-sender,0.49999920999400943
xielong/ai-hub,0.49999765584066574
bltavares/axum-content-negotiation,0.49999865714891567
worldcoin/mpc-uniqueness-check,0.5000011675941459
B-urb/doclytics,0.49999488751001003
Apress/ChatGPT-for-Java,0.5000010070889302
calebfletcher/foc,0.5000029230260926
robertknight/ocrs,0.5000015790541037
CASELOAD7000/knockback-sync,0.5000023118860834
Proxtx/crontab_status,0.5000025778077237
nabbisen/mdka-rs,0.5000007599725877
jnhyatt/bevy_mod_async,0.500002855578411
0xPolygonZero/eth-tx-proof,0.4999993422809352
orca-so/whirlpool-cpi,0.4999979812242479
0xBoji/180DaysOfRust,0.5000018082639903
gaucho-labs/leptos-hotkeys,0.4999978874321806
AdinAck/cargo-embassy,0.49999743778187605
freethinkel/tauri-nspopover-plugin,0.5000001521496577
YuhanLiin/micropb,0.5000001472457162
jakzo/Il2CppDecompiler,0.49999960736751053
AkshathSai/streamspace,0.5000015497432975
software-mansion/cairo-profiler,0.5000023303039088
LelsersLasers/UnderwaterWorld,0.4999986176546828
yashwanthsinghm/shakti_riscv_hal,0.5000066046261851
0xsouravm/csvr,0.500001164191212
wch2019/xiaohai-blog,0.4999984081424285
js2xxx/ferroc,0.5000004839509699
axodotdev/axoupdater,0.49999906402878086
IamTheCarl/CommandCAD,0.500002882323127
bedrock-crustaceans/violinrs,0.4999961989464787
phy1um/rust-simple-vm,0.4999983304753217
Poempoat/LimboEmulatorPlus,0.49999839760816644
apache/datafusion-comet,0.5000011560464128
cloudflare/foundations,0.4999955640315216
project-gauntlet/gauntlet,0.4999996788294822
bobobo1618/ninesleep,0.49999634244711355
wez/govee2mqtt,0.4999993872914022
alegian/thaumcraft7,0.5000014920437975
hadasz/plonkish_basefold,0.5000009349801972
koupleless/koupleless,0.49999993788830943
d1tto/Rengar,0.5000006865916645
virtee/tdx,0.49999490261033874
easystartup-io/k3s-simplified,0.4999972459529619
conradludgate/measured,0.4999978931892266
palerdot/wordl-rs,0.5000009957586556
mtb0x1/1brc,0.5000041802224054
Kapsyloffer/RUSTBU,0.4999947997810065
antlr/antlr5,0.4999986214647144
danvega/rest-client-examples,0.49999383958010896
renpenguin/display3d,0.4999950992647735
Qiskit/openqasm3_parser,0.49999731110750995
chirpstack/chirpstack-gateway-mesh,0.4999986479736636
MortalreminderPT/edit-xlsx,0.4999931895412659
xfactor-toml/rust-coding-challenges,0.499997790901424
ethereumdegen/bevy_mesh_terrain_editor,0.5000002975317974
chensheng/ddd-boot,0.49999776753739134
SpeckyYT/gd_sfx,0.4999985325214111
brickadia/p4-fast-reconcile,0.5000029836135071
SpriteOvO/closely,0.4999989849758294
LemmyNet/lemmy-client-rs,0.49999966342248225
luisbedoia/sx3d,0.499998545643036
tingerrr/typst-test,0.4999939503266539
Kamesuta/BungeePteroPower,0.4999973669759917
karthikreddy-7/TCS-NQT-CODING-SHEET,0.5000015491204416
Rozmir-Rohi/mo-creatures-legacy,0.5000026573873374
Lord-of-Algorithms/DSA-in-Java,0.5000009962794527
imatefx/typesense-prometheus-exporter,0.4999995625491754
aliyun/dataworks-spec,0.49999831588675886
taproot-wizards/purrfect_vault,0.5000023953141058
0xDerked/solana-anchor-examples,0.49999949120122367
maxcountryman/axum-messages,0.4999995612520441
shuttle-hq/shuttlings,0.5000031751419161
aws-samples/s3-fast-list,0.500000582116098
TFyre/bambu-farm,0.49999914796630796
sidduganeshsid/Core-Java,0.49999876512422425
trailofbits/decree,0.5000013560857652
thebracket/one_billion_rows,0.500004877954506
Trendyol/kafkathena-jakarta,0.4999985090980484
0xGlitchbyte/OCrab,0.4999976025202829
cppcoffee/netguard,0.49999778552382534
zpp0196/localsend-rs,0.4999987595804506
thmshmm/taskui,0.4999979155167783
cmars/distrans,0.5000092202059568
caolib/book_management_system,0.49999790315391923
Ragnt/AngryTrainer,0.500000197188145
WilfredAlmeida/LightDAS,0.5000044252482438
flyaruu/rc-car,0.4999984932641716
frc-862/rhapsody,0.5000015665413294
jeremychone-channel/rust-xp-ollama,0.499994629030182
mcmah309/surrealdb_migration_engine,0.5000065159663925
Yongxin-Hu/TabbyKV,0.5000000595548867
jimexist/surya-rs,0.5000007808627501
VulnPlanet/l3x,0.5000002571742933
ihciah/aria2-rs,0.4999972412836652
ImKennyYip/flappy-bird-java,0.4999983965784753
Rapter1990/parkinglot,0.4999995607693252
chenhunghan/mlx-training-rs,0.4999996141642083
oxalica/orb,0.4999964796997041
ellenhp/airmail,0.5000036864838027
versotile-org/verso,0.5000016819848333
Pulikovskyy/fixitnow,0.4999990230915621
liubingmx/fast-spring-test,0.49999983199510956
SarthakMakhija/clearcheck,0.5000019473508169
GaoSSR/OnePRO,0.5000021238853846
ivabus/lonelyradio,0.4999997976025229
nwtgck/stacklover-rust,0.5000023037306024
0xExp-po/scrypto-examples,0.4999963798234604
dounine/wechat-pay-rust-sdk,0.49999810849236737
vvvar/checkmark,0.49999520744967985
eycorsican/leafvpn-desktop,0.499998560076422
hexaredecimal/ML,0.5000008574672146
G2-Games/cross-usb,0.4999970496196741
andogq/qubit,0.49999489850717727
holonym-foundation/vole-zk-prover,0.5000018097570489
rustls/rustls-openssl-compat,0.5000014715542579
drcircuit/wchhack,0.49999890399003577
sentrysoftware/metricshub,0.4999996005792434
dnanhkhoa/acm,0.5000020483904609
Incendo/cloud-minecraft,0.49999990370275676
fineshopdesign/cf-wasm,0.49999713932763495
JeroenGar/jagua-rs,0.49999322165314203
ekzhang/jute,0.5000024910902517
anonymous123-code/quilt-bisect,0.50000291591477
dumbo-the-developer/Duels,0.4999951743046646
Rupas1k/source2-demo,0.49999666249208385
josephg/egwalker-paper,0.5000054841384044
ChurchTao/clipboard-rs,0.5000002189172252
aljazerzen/connector_arrow,0.4999990220168479
landaire/wows-toolkit,0.49999923424095943
Blockstream/lwk,0.4999976982909309
fjall-rs/lsm-tree,0.49999851893349345
regolith-labs/ore-cli,0.49999754001988944
polymorphicshade/Tubular,0.5000062024183324
blue-build/cli,0.4999985511308736
kingwingfly/fav,0.49999991533441673
StandardSolvers/ps-code-snippets,0.5000003230727449
carldea/windowblur,0.5000007841830075
nkuhn-vmw/GenAI-for-TPCF-Samples,0.4999977631734488
javierEd/leptos-bulma,0.5000003237342275
clockworklabs/spacetimedb-minecraft,0.5000009945471015
aerius-labs/indexed-merkle-tree-halo2,0.500002064642203
PaperMC/SectorTool,0.5000006874922064
Vixenka/bevy_dev,0.5000001022079258
defi-wonderland/aztec-patterns,0.5000015696905589
ImpossibleReality/Siffra,0.49999948299767644
gmelodie/nesquic,0.4999998531492653
iMilchshake/gores-mapgen,0.4999989446833034
rdbo/dynja,0.49999874272503153
mxpv/openusd,0.4999940550935056
soundvibe/ha-danfoss,0.5000024400039218
DragunWF/Student-Admissions,0.49999889329109953
ycysdf/rxy_ui,0.49999792752480077
codyd51/uefirc,0.5000013995062406
Schr3da/gdext-rust-tutorials,0.4999973331940602
tmknight/docker-autoheal,0.4999981448926501
reticivis-net/uwd2,0.5000018045793373
containers/crun-vm,0.4999974663260808
face-hh/subterfuge,0.5000050647564845
SilinMeng0510/imgcatr,0.49999903057213335
0xricksanchez/AFL_Runner,0.5000017973661111
junelva/wl-gammarelay-applet,0.5000007911585094
jasonjmcghee/plock,0.5000043968769331
TylerBloom/webatui,0.5000060665802655
MincraftEinstein/SubtleEffects,0.5000020648192222
IrreducibleOSS/binius,0.49999534692374437
Rearth/Oritech,0.5000021308090794
quarkiverse/quarkus-fx,0.5000043142617889
codeIntrovert/90daysOfDSA,0.5000039008143718
hirako2000/rustween,0.4999995950008516
hardingadonis/saledock,0.4999992627346374
DocAssert/doc-assert,0.5000018629119558
frozolotl/typst-ansi-hl,0.5000019844614672
begcode/begcode-admin,0.5000011308133753
rust-windowing/winit-next,0.4999978910517484
flashbots/suave-andromeda-revm,0.5000000189642141
funbiscuit/embedded-cli-rs,0.49999732196661223
glehmann/yage,0.5000008948820611
edgenai/edgen,0.49999356268773065
floris-xlx/supabase_rs,0.4999962839703195
dfinity/canbench,0.5000002992492341
charmy/react-native-stroke-text,0.4999993789744773
uutils/util-linux,0.49999883184016847
metaplex-foundation/mpl-core,0.4999970946538108
dicej/isyswasfa,0.49999543069378866
4imothy/treegrep,0.49999756959254277
marsupialtail/rottnest,0.5000002688875498
lokerxx/JavaVul,0.499996210764058
BREAD5940/2024-Onseason,0.4999996194327027
KidneyOS/KidneyOS,0.4999977995277455
biagioT/jpa-search-helper,0.5000060213014823
SUPERCILEX/clipboard-history,0.5000008859647118
std-microblock/TGStickerProvider,0.4999979429928477
RobertElderSoftware/robert-elder-software-java-modules,0.5000013500823817
6tail/tyme4j,0.49999964520020723
jerryshell/ac-esp,0.4999978402866515
bombsimon/awesome-garmin,0.5000009777538512
delcin-raj/rust_realm,0.5000006120687929
kaychaks/autopack,0.5000012094701791
cc-api/container-integrity-measurement-agent,0.5000006746914255
thunderbird/xml-struct-rs,0.5000039962798586
g33kex/ServerWitch,0.4999974892303271
VaheDanielyan/diffdir,0.5000064639720041
ulagbulag/kiss-icp-rs,0.4999923169289589
matklad/window,0.5000011250021099
sasmithx/Chat_Application_Socket_Progrmming,0.5000040826890917
miliariadnane/spring-boot-doc-rag-bot,0.49999953845789136
OpenCubicChunks/CubicChunks3,0.5000034652784265
yobibyte/rtd,0.500006471793211
w1th4d/JarPlant,0.49999932557445087
MR-Addict/mdbook-embedify,0.4999992778362408
gdanezis/sui-by-example,0.4999981532359576
HaHaWTH/AdvancedSensitiveWords,0.49999945104567084
sjrsjz/vulkanite-modified,0.5000049286900998
Jij-Inc/pyo3-stub-gen,0.4999994942533773
ShafiqSadat/IPTVTelegramBot,0.4999991731106102
jasonjmcghee/xrem,0.4999990011445375
abhishekabhi789/LyricsForPowerAmp,0.5000012928672344
Opa-/x1-mk1-usb2midi,0.4999972632401122
pkulak/filtile,0.5000012609570398
fluxxcode/egui-file-dialog,0.4999937675205914
Ralith/sieve-tree,0.5000051513763847
ratatui/ratatui-macros,0.4999947649999611
traxys/pantheon,0.49999799489721675
gradlex-org/java-module-packaging,0.5000004708814917
swan-io/react-native-browser,0.49999730252440977
cameron-martin/bazel-lsp,0.5000009623963543
PlasmaFAIR/fortitude,0.5000020285154152
pop-os/cosmic-files,0.5000037219314062
JAgentSphere/bytebuddy-agent-demo,0.4999963616984106
itome/flx,0.4999984799315898
AbdelStark/majin-blob,0.5000040480050612
twitchax/lucidity,0.49999720006782544
david-d-h/pipeop,0.5000019219726808
Ekleog/indexed-db,0.4999973786215272
geode-sdk/server,0.5000030621761041
SaberVM/SaberVM,0.5000024122923795
0vercl0k/rp-bf.rs,0.5000010656668644
supersurviveur/typst-math,0.5000003809246674
wadackel/promptuity,0.5000008963851633
BreweryTeam/BreweryX,0.4999971741762938
joshka/ratatui-widgets,0.49999818387154465
Philogy/balls,0.5000004229232262
kafbat/kafka-ui,0.4999922990089481
Azkellas/mesh_to_sdf,0.5000019161483807
