repo,score
uyevan/M2Dia,80.0
vinsguru/reactive-kafka-course,30.0
AntChainOpenLabs/AntChainBridgePluginSDK,1537.5
DiffuseHyperion/InertiaAntiCheat,1492.5
The-Login/DNS-Analyzer,92.5
tomfran/LSM-Tree,30.0
google/project-gameface,712.5
helpermethod/zip-forge,527.5
debezium/debezium-operator,757.5
jaiswaladi246/Ekart,592.5
rife2/bld,847.5
theashishgavade/AgroWorldapp,70.0
lin-tan/llm-vul,42.5
Argent-Matter/gcyr,9212.5
GoogleCloudPlatform/bigquery-antipattern-recognition,1000.0
huzpsb/JavaObfuscatorTest,150.0
linyimin0812/spring-startup-analyzer,4265.0
csnowfox/fauxpilotClient,105.0
Livinston-Bran/Simple-login-page-java,30.0
pvpb0t/Winter,80.0
wuba/wsilk,117.5
Protocentral/protocentral_healthypi_5,60.0
SemaphoreNetwork/semaphore_network_ethsim,37.5
Kavithma-Thushal/Calculator,30.0
doriyan13/SpringStory,340.0
TownyAdvanced/TownyProvinces,2317.5
salaboy/dapr-testcontainers,122.5
sapphirecheats/mc-ghost-lite,80.0
isa-group/Beet,177.5
apache/paimon-trino,677.5
AonCyberLabs/BlazorTrafficProcessor,102.5
Guiqu1aixi/rocketmq,30.0
JetBrains/JetBrainsRuntimeApi,290.0
Low-Drag-MC/Photon,327.5
zhangyunan1994/ChattyAI,95.0
yuluo-yx/yuluo-microservices-cloud,30.0
devtiro/microservices-kafka-tutorial,397.5
link-intersystems/clean-architecture-example,217.5
gelecekbilimde/backend,682.5
swapnilbamble1438/EcommerceApp,125.0
liyupi/yucongming-java-sdk,275.0
OctoGramApp/OctoGram,1505.0
strimzi/strimzi-mqtt-bridge,750.0
MayaqqDev/Estrogen,1530.0
DJ-Raven/flatlaf-dashboard,30.0
ViaVersionMCP/ViaMCP,160.0
unloggedio/unlogged-sdk,1310.0
apache/fury,12252.5
IT-Academy-BCN/ita-challenges-backend,8457.5
HarshAndroid/FreeVPN-App-Flutter,162.5
ShivamVishwakarma150/Spring-Boot-in-Detailed-Way,30.0
meghadandapat/BE-IT-DS,37.5
SolarisNeko/datetime233,90.0
tsaol/Web3-serverless-analytics-on-aws,30.0
MahdiHaeri/AP_Project,157.5
VINAYKUMARKUNDER/Insurance-Management-System,165.0
seyed0123/MelODyHub,195.0
Azure-Samples/spring-chatgpt-sample,170.0
Fernanda-Kipper/partners-api,42.5
Apress/spring-6-recipes,92.5
AntChainOpenLabs/AntChainBridgePluginServer,695.0
malienist/vovk,160.0
ThinkingStudios/MiniHUD-Forge,2395.0
Jukoz/middle-earth,2177.5
Cats-Club/Impact-3.0,117.5
Big-billed-shark/fineely-log,30.0
Cloudslab/iQuantum,175.0
kafbat/kafka-leader-election,42.5
SuperMartijn642/Fusion,962.5
joejoe2/spring-video,30.0
ThinkingStudios/MaLiLib-Forge,6245.0
depromeet/street-drop-server,2852.5
GeyserMC/Hydraulic,267.5
Povstalec/StellarView,485.0
FlansMods/FlansModReloaded,660.0
SvenWoltmann/hexagonal-architecture-java,157.5
cubefs/compass,2360.0
NgxuAnGMH/github-DNS,30.0
pfrazee/example-atproto-rn-app,42.5
vmwavie/rn-pagseguro-plugin,97.5
Fyustorm/mInetiface,750.0
UHQ-GAMES-MODS/REGIONS_UNEXPLORED_FORGE,730.0
Zggis/plex-tvtime,547.5
ArtyomKingmang/LPM,37.5
making/retryable-client-http-request-interceptor,645.0
ComPDFKit/compdfkit-api-java,265.0
microsoft/lst-bench,1057.5
weavechain/bulletproofs-gadgets,30.0
RajKumar-Developer/JAVA_Frontend,30.0
oskardudycz/cqrs-is-simpler-with-java,30.0
brokiem/BedrockReplay,80.0
282919088/wechat-api,67.5
bezkoder/spring-boot-custom-validation,30.0
EXXETA/springio-2023,30.0
open-dingtalk/dingtalk-stream-sdk-java-quick-start,97.5
andifalk/api-security,30.0
evosec/keycloak-ipaddress-authenticator,595.0
ali-bouali/keycloak-integration-with-spring-boot-3,55.0
danvega/spring-security-social-login,42.5
seime/openhab-esphome,632.5
mahomaps/mm-v1,1347.5
ivangfr/spring-data-jpa-relationships,30.0
TechnicallyCoded/FoliaLib,670.0
StephenFaust/nexus,42.5
bifromqio/bifromq,1917.5
dlsc-software-consulting-gmbh/jfxcentral2,3627.5
nickm980/smallville,517.5
Kalutu/java-projects-for-everybody,67.5
tomkeuper/BedWars2023,2285.0
ozkanpakdil/swaggerific,412.5
grafana/grafana-opentelemetry-java,1647.5
anuj-thakur-513/Top-Interview-Questions,30.0
terroo/spaceship,30.0
GitHubNull/SqlMapConsole,230.0
TheBarzani/COMP352_S2023,30.0
arjun-kadam/Java-DSA,30.0
jhannes/javaee-simplified,277.5
sim0n/jvm-obfuscation-tester,80.0
jb0s/blockgame-enhanced,1275.0
sheng-kai-wang/DST4LLM,30.0
HanSolo/javafinder,850.0
PanBohao/yolov7-java-onnx,30.0
haticeerturk/scoper,37.5
elixir-europe/biohackathon-projects-2023,1170.0
Dark-Developments/Zewo2-MeteorAddon,1112.5
Tape-Dispenser/Immersive-Music-Mod,887.5
REAndroid/smali-lib,37.5
zoltanvin/royal-reserve-bank,420.0
jwharm/java-gi-examples,120.0
LinYuLuo/SkipRewardAd,130.0
iamr0s/Dhizuku-API,230.0
Ontheheavens/Ship-Editor,680.0
cedar-policy/cedar-java,2070.0
TuGraph-family/tugraph-analytics,2122.5
friendlyhj/ProbeZS,7700.0
ali-bouali/microservices-full-code,42.5
Geniusay/ChopperBot,435.0
seyed0123/OXDCommod,75.0
QuasiStellar/custom-pixel-dungeon,525.0
GlennFolker/EntityAnno,660.0
lppedd/idea-jenkins-pipeline,42.5
tuantvk/rnmaestro,37.5
CleanroomMC/ConfigAnytime,37.5
ai-for-java/ai4j,817.5
hirannor/springboot-hexagonal-ddd,30.0
Vanlightly/openmessaging-benchmark-custom,97.5
microsoft/build-server-for-gradle,1835.0
marcushellberg/docs-assistant,300.0
coralblocks/CoralME,60.0
zees007/Spring-3-spring-security-6-Jwt-security-Authentication-authorization,45.0
Folia-Inquisitors/MoreFoWorld,875.0
MCRcortex/nekodetector,600.0
didalgolab/chatgpt-intellij-plugin,852.5
senbox-org/esa-snappy,332.5
jasonpyau/jasonpyau.com,75.0
apple/app-store-server-library-java,1440.0
phazejeff/MinecraftGPT,60.0
MDeLuise/plant-it,2517.5
rashidmakki/inventory-management-system,30.0
ayunami2000/ayunpictojava,220.0
nccgroup/Cartographer,252.5
Col-E/TreeMapFX,130.0
PramodKumarYadav/restpro,435.0
bezkoder/spring-webflux-file-upload-example,30.0
authlete/cbor,307.5
stardustxdd/RVX_Manager,130.0
gradusnikov/eclipse-chatgpt-plugin,375.0
friendlyhj/ZenRecipeReloading,50.0
wendy512/stream,325.0
Nekogram/WSProxy,80.0
chrissimon-au/tdd-ddd-demo-java,30.0
li2109/langtorch,1720.0
michaelliao/jerrymouse,37.5
ThePrimeagen/ts-rust-zig-deez,2317.5
BankID/SampleCode,52.5
terrarium-earth/Cadmus,490.0
dilipsundarraj1/kafka-for-developers-using-spring-boot-v2,75.0
aress31/burpgpt,82.5
Sinytra/Connector,5155.0
hantsy/jakartaee10-starter-boilerplate,97.5
albilu/netbeansPython,1470.0
streamshub/console,5565.0
imDMK/DoubleJump,1057.5
JAndrassy/org.eclipse.team.cvs,62.5
joewilliams007/skyRant,30.0
RomaKudryavtsev/java-linkmancer,112.5
nuricanozturk01/Unit-Test-Framework,67.5
abb128/WhisperVoiceInput,30.0
froobynooby/SeeMore,105.0
zatrit/openmcskins2,375.0
Vinaykumarmahato/java-test-myself,30.0
aksashu000/Kafka_Tutorial,30.0
GoldenShad0w/DisplayEntityEditor,815.0
MistyKnives/Kick-Discord-RPC,380.0
KingRainbow44/Grasscutter-Packets,130.0
killerkong24/Syracuse-4.0,452.5
zhangj111/ConditionBugs,30.0
KatePopkova/saga-zeebe,30.0
GoogleCloudPlatform/bq-backup-manager,835.0
seqeralabs/wave-cli,1725.0
RaphiMC/JavaDowngrader,302.5
wr3cckl3ss/system_shell_2,80.0
simasch/jooq-examples,60.0
devfullcycle/FC3-catalogo-de-videos-api-java,997.5
lzhpo/chatgpt-spring-boot-starter,712.5
Natural-Intelligence/openLineage-openMetadata-transporter,1512.5
felldo/JEmoji,1307.5
descope/descope-java,3067.5
touero/ctenopharyngodon-idella,120.0
apache/cassandra-analytics,727.5
terrarium-earth/Heracles,1182.5
Sinytra/ForgifiedFabricAPI,5137.5
Earthcomputer/litemoretica,280.0
ballerina-platform/fhir-tools,1170.0
etkmlm/CoreLauncher,712.5
giulong/spectrum,1297.5
d3mondev/burp-vps-proxy,122.5
veo/vagent,142.5
DanielLiu1123/grpc-starter,2910.0
MicroPlusone/argmaxinfluence,30.0
hellokitty-coding-club/LGTM-Backend,2060.0
corentinVei/ConcurrentHashMapAutoCleaning,30.0
TechPrimers/resilience4j-circuitbreaker,30.0
hyperledger-labs/harmonia,1047.5
graph-quilt/graphql-gateway-java,212.5
zozikng/Fly,42.5
Chicken/Auth,912.5
free4inno/kubeiaas,340.0
Shubh2-0/JPQl,30.0
Vinaykumarmahato/Binary-Search-LeetCode-ADV-,60.0
JavatechWorld/JWTRoleBasedAuthentication,30.0
link1107/TelegramMinecraftChat,95.0
soot-oss/TaintAnalysis,50.0
Canciller/react-native-images-to-pdf,600.0
aws-samples/samples-for-payment-cryptography-service,147.5
KgDW/MadCat-deobf-decomp-buildable,100.0
linkedin/Hoptimator,1760.0
liuye744/SimpleAuth,67.5
WaterMediaTeam/watermedia,780.0
advanced-threat-research/GhidraScripts,37.5
Rucchao/HyBench-2024,60.0
awslabs/whiskey-jack,30.0
SuperNeon4ik/NoxesiumUtils,1030.0
sparsick/testcontainers-git,885.0
jfrog/artifactory-gradle-plugin,2190.0
SageSang/community,42.5
jamesawo/stocky,442.5
TheJoCraftNET/MapEngine,1670.0
buingoctruong/springboot3-springsecurity6-jwt,57.5
matevz-kovacic/word-square,30.0
liquibase/liquibase-couchbase,2632.5
xdev-software/chartjs-java-model,2560.0
ikfly/java-tts,30.0
openkoda/openkoda,140.0
rule-engine/rule-engine-open,30.0
youlaitech/youlai-cloud,30.0
databricks/iceberg-kafka-connect,5437.5
jspecify/jspecify-reference-checker,1185.0
ebandal/H2Orestart,1387.5
mhmdnasser124/react-native-background-runner,92.5
Akinyemi-samuel/Mart-Ecommerce-Application,507.5
Shubh2-0/Swing_Application,30.0
Nep-Timeline/Telegram-AntiRecall,130.0
CounterpointConsulting/agency,100.0
MistyKnives/Kick4J,110.0
WhitePoodleMoth/TrendStyle,30.0
RadonCoding/jujutsu-kaisen,165.0
ksugar/qupath-extension-sam,707.5
LuminaDevelopment/LuminaClient,770.0
ka0un/DiscordLeaderboards,527.5
kangaroo1122/milo-spring-boot-starter,157.5
hydromatic/sql-logic-test,512.5
namankhurpia/Easy-open-ai,330.0
wangjianlin1985/Vue_springboot_webchat_film_ticket_order,30.0
SAP/abap-cleaner,3737.5
Szczurowsky/MinecraftSentryReporter,257.5
4drian3d/JDWebHooks,142.5
GregTechCEu/Buildscripts,1487.5
Western-parotia/BookViewProject,30.0
DMaroo/GhidRust,125.0
azyabon/ibeacon-simulator,30.0
kormax/osaifu-keitai-google-pixel,50.0
ReGYChang/java-faker,42.5
quarkiverse/quarkus-bucket4j,845.0
Vinaykumarmahato/Simple-Calculator-Using-java,30.0
BNYMellon/graphql-kata,97.5
Paim0nMinecraft/OpenSkyrim,92.5
ychoi-kr/omegat-plugin-openai-translate,580.0
danvega/ssc,30.0
digitalinnovationone/spring-boot-3-rest-api-template,90.0
IanTapply22/Origin-Balloons-Minecraft,92.5
aridevelopment-de/fabric-packet-logger,940.0
build-on-aws/prioritizing-event-processing-with-apache-kafka,85.0
status-im/react-native-transparent-video,345.0
FlorianMichael/RClasses,737.5
Kyant0/m3color,930.0
wisp-forest/lavender,1607.5
telekom/phonenumber-normalizer,2842.5
HamaWhiteGG/langchain-java,1415.0
heathensoft/WaveFunctionCollapse,30.0
shaikhu/lucene_in_action,75.0
Patbox/PolyFactory,1427.5
SAP/cloud-sdk-java,4092.5
Fernanda-Kipper/live-crud-java-spring,140.0
spdx/spdx-gradle-plugin,687.5
f-lab-edu/payment-system,397.5
ortus-boxlang/BoxLang,1905.0
comet-ml/opik,6915.0
379685397/ChatWeb,55.0
CodingWallah/JAVA-DSA-VectorCourse,247.5
jagaldol/chat-foodie,842.5
Aemon-Algiz/AutoGPT4J,55.0
MedetHasanUgurlu/Design-Patterns,30.0
pvcnt/byblos,75.0
bezkoder/spring-boot-redis-example,42.5
vgcpge/eclipse.copilot,852.5
andresrodriguez55/rent-a-car-microservices,60.0
Kavithma-Thushal/Fruit-Juice-Lab,30.0
stven0king/launchanywhere,30.0
shivendra0852/Hotel-Booking-System-Rest-API,760.0
adryd325/sneaky,705.0
jamisonjiang/graph-support,400.0
wiremock/wiremock-testcontainers-java,1280.0
TeamScaling/MapBook-Project,1590.0
3arthh4ckDevelopment/3arthh4ck-Client,195.0
FlyJingFish/PerfectTextView,710.0
Github2k10/Safar,45.0
pig-mesh/nacos-datasource-plugin-kingbase,190.0
TheWinABagel/Zenith,977.5
ThinkingStudios/Tweakeroo-Forge,2070.0
SolaceLabs/solace-pretty-dump,687.5
ali-bouali/springboot-3-micro-service-demo,42.5
Pyrbu/ZNPCsPlus,1172.5
openrewrite/rewrite-static-analysis,5270.0
MCRcortex/nvidium,705.0
Bawnorton/Neruina,8852.5
weavechain/bulletproofs,30.0
TechStuff2020/CashPlus-Portfolio,52.5
MTR93600/AIMI-AI,2160.0
kevinw66/bigtop-manager-archive,877.5
OlgaMaciaszek/coffee,110.0
wp-ahmed/crm,30.0
jcsirot/dagger-java-sdk,292.5
hexanome-04/splendor,42.5
caunt/BungeeForge,685.0
quantfabric-net/quantfabric,120.0
avaje/avaje-validator,1880.0
trinity-xai/Trinity,880.0
HiWord9/RPRenames,340.0
maldua-suite/zimbra-ose-2fa,1397.5
ai-for-java/openai4j,1427.5
NewAmazingPVP/AutoUpdatePlugins,887.5
testcontainers/testcontainers-jooq-codegen-maven-plugin,385.0
irsdl/BurpSuiteSharpenerEx,295.0
DeelTer/YooKassaSDK,322.5
adryd325/mc-a11y-tweaks,180.0
Starry-Gaze/MidJourneyAidProxy,102.5
GuntherRademacher/markup-blitz,310.0
Sparky983/vision-gui,1530.0
smithy-lang/smithy-examples,1095.0
lombocska/spring-boot-outbox-transactional-sample,30.0
cupybara/java-langchains,800.0
gbumps/react-native-screenguard,1607.5
OSUSecLab/QtRE,30.0
Rapter1990/currencyexchange,37.5
antoniovazquezblanco/GhidraFindcrypt,292.5
sdcxtech/react-native-troika,425.0
angeloraso/capacitor-background-mode,117.5
DevTech-Solutions/metafab-authentication-plugin,142.5
xgraza/agent,30.0
EASYHOME-DOORVERSE/easyhome-springcloud-gray,30.0
coffee-software-show/authorization-server-in-boot-31,30.0
3arthh4ckDevelopment/3arthh4ck-Plugins,180.0
conduktor/conduktor-poc-kafka-protocol,577.5
ahmedbham/azure-openai-api-levelup,645.0
icodening/collapse-executor,30.0
PolyRocketMatt/Reflow,30.0
optimism-java/hildr,2785.0
RezaAmirzadehFard/Algorithms,52.5
KimByeongKou/fastcampus-pay,960.0
EhsanulHaqueSiam/HotelManagementSystem,762.5
nmondal/cowj,547.5
maciejwalkowiak/spring-boot-http-clients,152.5
juanro49/autu-mandu,310.0
gurkanucar/spring-boot-test,30.0
mianasadali1/expense_manager_app_mian_speaks,80.0
Paullo612/mlfx,217.5
SSAF-SOUND/ssaf-sound-be,1540.0
kyungseo/spring-boot-jwt-vue3,30.0
traas-stack/altershield,420.0
Toxocious/Moonlight,122.5
hollow-cube/polar,2125.0
InfluxCommunity/influxdb3-java,817.5
eclipse-store/store,2157.5
awslabs/eventbridge-kafka-connector,1132.5
4drian3d/SignedVelocity,1022.5
responsivedev/responsive-pub,4637.5
Sunrise-codes/Seeking,210.0
KausainAhmed/Core,37.5
MYXHcode/JavaEE-Architecture-and-Development-Project-SSM-Student-Management-System-TUST-2023,30.0
databendcloud/debezium-server-databend,732.5
jeremylong/malicious-dependencies,67.5
PandaMods-Dev/Pandas-Falling-Trees,2050.0
Roozenlz/plugin-bilibili-bangumi,117.5
woowacourse-teams/2023-pium,1687.5
tgscan-dev/tgscan,197.5
piemmm/KISSet,480.0
swapnilbamble1438/VotingApp,67.5
timscriptov/apksigner,55.0
stoerr/CoDeveloperGPTengine,772.5
Kavithma-Thushal/ChatApplication,30.0
linux-china/chatgpt-spring-boot-starter,602.5
DJ-Raven/swing-toast-notifications,130.0
zitalem/Tenacity,30.0
dantmnf/PseudoDCDimming,350.0
tanyaofei/minecraft-fakeplayer,2087.5
JustAlittleWolf/ServerPingerFixer,380.0
toshydev/netRunner,385.0
caeruleusDraconis/world-preview,792.5
Hillrunner2008/netbeans-chatgpt,267.5
sarawalid99/SOLID_Principles,30.0
skynetcap/arcana,37.5
FengLiuFeseliud/Player-Extend-Carpet-Addition-Mod,197.5
katietheqt/curium,80.0
Minecraft-Malware-Prevention-Alliance/concoction,307.5
DeiteriyLab/protobuf-magic,187.5
sondosaabed/Predicting-Diabetes-with-Decision-Trees,30.0
Elytrium/java-serializer,175.0
kousen/openaidemo,60.0
CreepNT/VitaLoaderRedux,502.5
union4dev/ClientBase,52.5
AureusStratus/Exogenesis-reborn,82.5
FiguraMC/Figura,2597.5
araafroyall/Cleaner-Royall,340.0
Cosium/matrix-communication-client,202.5
simdjson/simdjson-java,615.0
Sonder-MX/sky-take-out,130.0
croissantnova/SanityDescentIntoMadness,1152.5
gabrieldonadel/react-native-visionos,30.0
Pankaj-Str/Learn-Data-Structures-JAVA,30.0
Innocentsax/Spring_Boot3_Hibernate-JPA,30.0
guilhermegps/secret-border,160.0
CorruptionHades/DreamBerdCompiler,80.0
Halqq/misericordia-client,30.0
OnixByte/JDevKit,715.0
RealSilverMoon/BoxPlusPlus,2555.0
hakan-krgn/spigot-injection,1992.5
gluonhq/emoji,385.0
GlodBlock/ExtendedAE,7492.5
danvega/serverless-api,30.0
MCRcortex/vulkanite,482.5
devlive-community/openai-java-sdk,1140.0
neoforged/FancyModLoader,1727.5
langchain4j/langchain4j-examples,1065.0
tencentmusic/supersonic,12615.0
niiad/sarpong,10830.0
snapcrescent/snapcrescent,1225.0
deepbajud/Dice_App,30.0
hexnowloading/DungeonNowLoading,342.5
exceptionfactory/jagged,517.5
chudnovskyi/emergency-notification-system,30.0
Nekito-Development/openkito,410.0
qupath/qupath-extension-wsinfer,655.0
xianlinyi/midjourney-proxy-starter,117.5
mlkmhd/devops-diagrams,30.0
AnOpenSauceDev/FastRandom,340.0
apache/paimon-webui,2690.0
Suwayomi/Suwayomi-VaadinUI,2535.0
partarstu/transformers-in-java,37.5
openjdk/jdk21,1342.5
GoogleCloudPlatform/serverless-production-readiness-java-gcp,1110.0
OneLiteFeatherNET/AntiRedstoneClock-Remastered,762.5
Fernanda-Kipper/auth-api,30.0
handy-git/PlayerChat,800.0
vinted/flink-big-query-connector,1410.0
AlexanderLeonidasGuenzel/capstone-easyplan,247.5
AussieGuy0/java-htmx-todo,90.0
wiremock/wiremock-state-extension,2355.0
Captain-S0L0/booktrolling,387.5
bitpool/bmqtt,42.5
haticeerturk/requestCleaner,30.0
souno-io/Stegsolve,80.0
videogameaholic/starcoder-intellij,137.5
kudzaiprichard/springboot-jwt-auth,30.0
Elytrium/LimboHub,540.0
walidbosso/Java_Task_Scheduling,75.0
Volcanware/Minecraft-Skid-Assistant,30.0
FranzHaidnor/haidnorJVM,87.5
DakotaPride/create-garnished,392.5
vinsguru/reactive-event-driven-microservices,30.0
tomj2ee/java-sdwebuiapi,42.5
avantikachauhann/Algorithm-Alchemy,1212.5
boxabhi/Master-DSA-Questions,30.0
pmcm4/PharmaEasy,45.0
marine-mb/spring-access-inspector,67.5
bowbahdoe/guava,455.0
hackclub/chronicle,317.5
lana-20/selenium-webdriver-bidi,30.0
rcs-business-messaging/rbm-api-examples,615.0
officiallysingh/spring-boot-problem-handler,537.5
SauravP97/Saurav-s-DSA-Templates,30.0
domstolene/da-otel-agent,802.5
SHsuperCM/Stonecutter,37.5
max1mde/FancyPhysics,2580.0
Frachtwerk/essencium-backend,2770.0
timsixth/MinigameAPI,1470.0
openjdk/jdk21u,3495.0
ka0un/OPProtector,280.0
Nomi-CEu/Nomi-Labs,4692.5
openforge/capacitor-game-connect,737.5
Obydux/ExploitFixer,92.5
jensjeflensje/minecraft_imagery,667.5
microcks/microcks-testcontainers-java,465.0
trinodb/trino-gateway,3755.0
Moulberry/AxiomPaperPlugin,325.0
dreddi/bitwig-docked-plugins,30.0
corretto/corretto-21,1345.0
ManishParashar0/FlightBookingProjectBOOT,97.5
BarackYoung/qRPC,90.0
cyal1/PyBurp,1115.0
hardikSinghBehl/just-another-testcontainer-integration,142.5
MartinGeisse/grumpyrest,360.0
tarenai/gpt-commercial,110.0
xiaxuchen/web-common-starters,60.0
edwarddn/dinosaur-edward-game,130.0
FlorianMichael/DietrichEvents2,460.0
dogboy21/serializationisbad,725.0
micaellobo/e-commerce-store,90.0
Dalton-47/Task-Management-Application,60.0
CyL97/CSCI-572,30.0
microsoft/SEEDS,150.0
qi4L/QVD-2023-13065,30.0
Blackjack200/Xyron,30.0
LangStream/langstream,8180.0
Sakion-Team/Re-Telegram,2352.5
timscriptov/nmmp,175.0
Casterlabs/caffeinated,5095.0
Yiuman/autoflow,30.0
apache/incubator-xtable,3842.5
eclipse-sirius/sirius-desktop,5275.0
qrpcode/pptshow,112.5
MinaFluo/wenxin-starter,852.5
spring-projects/spring-ai,10825.0
elaineJJY/No-SQL-Distributed-Database,90.0
PEC-CSS/acm-website-backend,1807.5
melody413/Spring-Boot_backend,30.0
sametakbal/kips-shop,92.5
BlackBoxMC/blackboxmc,267.5
pisces-hub/muchat,280.0
Dhi13man/spring-multi-data-source,340.0
Kaupenjoe/Fabric-Course-1.20.X,2812.5
Satttoshi/craft-your-knowledge,530.0
JDK-Plus/spring-boot-starter-milvus,587.5
Nettakrim/Signed-Paintings,342.5
NotNite/gloppers,127.5
xonoxitron/rust2wasm2react-native,30.0
t3mr0i/ChatGPTGlass,75.0
sashirestela/simple-openai,2922.5
WhiteMagic2014/tts-edge-java,507.5
vrechson/copy-to-bcheck,80.0
Hafthor/zsvutil,42.5
MCTeamPotato/MultiOfflineFix,265.0
skidfuscatordev/skidfuscator-ir,112.5
Hoto-Mocha/Blue-Archive-Pixel-Dungeon,1235.0
sawongam/bank-management-system-in-java,30.0
webperside/course-erp-backend,2332.5
TonyZhang14242/2023S-CS328-Distributed-System,30.0
giuliana-bezerra/messaging-springboot,30.0
Layers-of-Railways/CreateNumismatics,475.0
oracle/spring-cloud-oracle,1807.5
usdAG/FlowMate,415.0
Goby56/wakes,1150.0
theomenden/TheOmenDen.Vanadium,797.5
kiliokuara/KuimiVM,150.0
amzn/selling-partner-api-samples,1115.0
dashjoin/jsonata-java,187.5
prazivi/Compressor_Decompressor,30.0
h1tm4nqq/ForeverClient-leak,217.5
FRCTeam3044/Oxplorer,630.0
Bue-von-hon/SSE-samples,132.5
ansis-m/CodeWarsPlugin,72.5
Pankaj-Str/JAVA-SE-Tutorial-codeswithpankaj,142.5
rexlManu/FairyChat,2375.0
neoforged/NeoGradle,2800.0
mrmelon54/draggable_lists,175.0
YumeGod/JNIC-Virtualization,30.0
yourboykyle/SecretRoutes,1247.5
nex121/ThinkphpGUI,130.0
Innocentsax/DSA_IN_JAVA,607.5
racoonman2/ReTerraForged,290.0
langchain4j/langchain4j,13540.0
hongjinqiu/nanhu-print-java,330.0
raeleus/Particle-Park-Pro,325.0
Shubh2-0/WorkFolio,30.0
Flmelody/windward,1200.0
mishuka0222/employer-worker-registration-system,195.0
Vinaykumarmahato/Random-Set--On-Site-Interview,30.0
Vinaykumarmahato/Banking-Application-in-Java-Console-Based-offered-by-pw-skills,30.0
getActivity/ShapeDrawable,167.5
micw/homedatabroker,160.0
ozaiithejava/CraftRise-EcoSystem-Plugin,30.0
LemonCaramel/Mica,260.0
Truly-Modular/Modular-Item-API,4645.0
vproxy-tools/panama-native-interface,60.0
novuhq/novu-java,1195.0
Sweattypalms/skyblock-remake,942.5
NeRdTheNed/jSus,42.5
bufbuild/protovalidate-java,1567.5
mewebstudio/java-spring-boot-boilerplate,52.5
Pan4ur/ThunderHack-Recode,1642.5
littlehorse-enterprises/littlehorse,6260.0
jamespizzurro/metrohero-server,30.0
Morraycage/turbo-react-native-boilerplate,42.5
serezakorotaev/spring-boot-operation-starter,987.5
MrFast-js/SkyblockFeatures,1400.0
SSAFY-10th/algorithm,522.5
zatikon/zatikon,842.5
Anon8281/UniversalScheduler,707.5
melody413/ReactNative-Face-API,30.0
Adversing/AudaxEngine,30.0
haoranwei/BibmsJava,30.0
apolloconfig/apollo-qa-bot,82.5
K4VI12/connect-four-game,30.0
Kavithma-Thushal/Ginzarestaurant_Layered,30.0
gaugo87/PIXEstL,842.5
yj8023xx/xrpc,90.0
lavalink-devs/lavaplayer,1645.0
dantmnf/pdx234-resolution-unlock,187.5
RemainingToast/BaritonePlus,182.5
jordanmruczynski/TikTok-Live-Connector,182.5
liyf1/chatgpt-plus,192.5
kuroppoi/entralinked,825.0
abhi9720/BankingPortal-API,572.5
neoforged/NeoForm,600.0
AE2-UEL/NAE2,1552.5
IdeaUJetBrains/idea-demo-devcontainers,45.0
abhisheks008/Cognizant-Java-FSE-Handson-2023,37.5
nineinchnick/trino-openapi,3610.0
tjamesw123/flipper-to-proxmark3-and-back,560.0
ZJU-ACES-ISE/chatunitest-maven-plugin,482.5
FiniteReality/embeddium,1145.0
sqids/sqids-java,175.0
Hirohumi/RustyRcs,67.5
sahedw/capstone-project-fullstack,225.0
MicrocontrollersDev/Mixmetica,207.5
aratakileo/emogg,1010.0
Owen1212055/CustomNames,267.5
sepehrasadiyan/wallet-spring-idempotent-sep-shaparak,60.0
ksugar/qupath-extension-cellsparse,285.0
ravdy/tweet-trend,112.5
AsmaaIR/java-topics,30.0
target/POSSUM,1157.5
rimmelasghar/SpringBoot-boilerPlate,30.0
Liubsyy/HotSecondsExtension,310.0
RattlesHyper/lyra-addon,635.0
semotpan/springboot-api-validations,30.0
acoboh/query-filter-jpa,907.5
RameshMF/fullstack-react-and-springboot,45.0
openfga/language,2680.0
niccellular/wifi2cot,130.0
xielong/chatgpt-code-review-gerrit-plugin,100.0
KartoffelChipss/LifeStealZ,2630.0
BBS-Engine/bbs,117.5
CagoThaPlug/LEECH,37.5
ballerina-platform/module-ballerina-mqtt,2407.5
Incognitolol/Hydro,52.5
Tencent/fast-causal-inference,352.5
CodePhiliaX/Chat2DB,10292.5
TorayLife/MappetExtras,1422.5
a8kj7sea/Captcha,92.5
rogerkeays/fluent,105.0
SiverDX/cave_dweller,577.5
ishland/EarlyLoadingScreen,612.5
Kavithma-Thushal/Bashicomputershop-Layered,30.0
deepbajud/EMI_Calculator,30.0
openfga/java-sdk,1862.5
topi314/LavaSearch,260.0
fidley/VerticalTabs,345.0
raytheonbbn/landsar-sdk,30.0
adorabled4/hxBI,215.0
Kaupenjoe/Forge-Course-1.20.X,2827.5
shenyubao/javachain,147.5
Florent-Marc/SPhone,247.5
atsb/NuBuildGDX,412.5
Zeyad2003/Fawry-Internship,45.0
johnmai-dev/go-orm-helper,1352.5
pyshinskiy/videostreaming,30.0
devxsb/spring-boot-microservices,30.0
kangarko/CowCannon,30.0
GiviMAD/whisper-jni,1330.0
xdev-software/intellij-plugin-save-actions,1785.0
taowater/ztream,665.0
eazybytes/microservices,210.0
hkhcoder/vprofile-project,1245.0
LorTho/SprottenGuide,192.5
cananozyol/read-and-meet-capstone-project,120.0
navneet-chugh/Compresor_Decompressor,30.0
