repo,srs
igor-pcholkin/DataAnonymization,0.0032073875733552677
crust-gather/crust-gather,0.1120680920489056
fasterthanlime/oval,1.4992541046336563e-05
dev-backpack/cllm,0.0020716695807564763
VeteranSoftDev/OAK-blockchain,0.004473985210834474
0xlarry/byo_mint,0.0004180554647824206
sameh-tarek/Fawry-Internship,0.00297607583814839
ark-network/clArk,0.0013296187106338233
mlund/ultimate64,7.211609792371562e-05
cavemanloverboy/sol,0.002379579495304712
ch32-rs/ch32-data,0.0014923003906705215
distributed-lab/taprootized-atomic-swaps,0.0017076584091065864
bones-ai/rust-ecosystem-simulation,0.004272626588685529
devyn/nu_plugin_dbus,0.0012525327745316612
syurazo/cardputer,0.003507044582977645
bluenote-1577/fairy,1.8823209932327655e-05
helius-labs/atlas-txn-sender,0.00022766658665668635
xielong/ai-hub,0.004140571336806452
bltavares/axum-content-negotiation,0.0035070432569622653
worldcoin/mpc-uniqueness-check,0.14965645415085774
B-urb/doclytics,0.9074517407283144
Apress/ChatGPT-for-Java,0.003207385277711403
calebfletcher/foc,0.0012515254634485838
robertknight/ocrs,0.009519155696114438
CASELOAD7000/knockback-sync,0.004311573147018681
Proxtx/crontab_status,0.00447398742206266
nabbisen/mdka-rs,0.6302028798253555
jnhyatt/bevy_mod_async,0.0012902990809200694
0xPolygonZero/eth-tx-proof,0.007845790468203726
orca-so/whirlpool-cpi,0.000351854463141445
0xBoji/180DaysOfRust,0.004473986724363655
gaucho-labs/leptos-hotkeys,0.1962167564575518
AdinAck/cargo-embassy,0.00011839484076502088
freethinkel/tauri-nspopover-plugin,0.003385792505338171
YuhanLiin/micropb,0.003945802921797728
jakzo/Il2CppDecompiler,0.004140571798278748
AkshathSai/streamspace,0.013109567018107558
software-mansion/cairo-profiler,0.09431505421787699
LelsersLasers/UnderwaterWorld,0.0024836391836875627
yashwanthsinghm/shakti_riscv_hal,0.0035070467476455234
0xsouravm/csvr,0.002128155842045397
wch2019/xiaohai-blog,0.003692367032960967
js2xxx/ferroc,0.0032073862878753763
axodotdev/axoupdater,0.5815470742773667
IamTheCarl/CommandCAD,0.00082944360986438
bedrock-crustaceans/violinrs,0.004473986603959134
phy1um/rust-simple-vm,0.00020982782840725704
Poempoat/LimboEmulatorPlus,3.738682389664107e-05
apache/datafusion-comet,0.8756901385674413
cloudflare/foundations,0.0453382273278977
project-gauntlet/gauntlet,0.01625136781807413
bobobo1618/ninesleep,0.001843178388225646
wez/govee2mqtt,0.22123886769230436
alegian/thaumcraft7,0.004272626556345436
hadasz/plonkish_basefold,0.0020793862556625874
koupleless/koupleless,0.7550962362689437
d1tto/Rengar,0.004140578121401354
virtee/tdx,0.0028075812453371095
easystartup-io/k3s-simplified,0.01738792808523577
conradludgate/measured,0.0004896938869650294
palerdot/wordl-rs,0.0019571683476484764
mtb0x1/1brc,0.004473988672253078
Kapsyloffer/RUSTBU,0.007367805218057909
