repo,score
MortalreminderPT/edit-xlsx,225.0
xfactor-toml/rust-coding-challenges,472.5
ethereumdegen/bevy_mesh_terrain_editor,180.0
SpeckyYT/gd_sfx,365.0
SpriteOvO/closely,1040.0
luisbedoia/sx3d,37.5
tingerrr/typst-test,357.5
Kamesuta/BungeePteroPower,625.0
Rozmir-Rohi/mo-creatures-legacy,235.0
aliyun/dataworks-spec,812.5
taproot-wizards/purrfect_vault,132.5
maxcountryman/axum-messages,575.0
imatefx/typesense-prometheus-exporter,362.5
aws-samples/s3-fast-list,30.0
0xDerked/solana-anchor-examples,30.0
Qiskit/openqasm3_parser,2705.0
brickadia/p4-fast-reconcile,160.0
LemmyNet/lemmy-client-rs,582.5
Lord-of-Algorithms/DSA-in-Java,30.0
chensheng/ddd-boot,30.0
karthikreddy-7/TCS-NQT-CODING-SHEET,165.0
renpenguin/display3d,30.0
oguzkaran/JavaApp2-Jan-2024,30.0
0xpapercut/solana-substreams,240.0
H3Art-q/JNU-IS-CST-Courses,30.0
shuttle-hq/shuttlings,45.0
TFyre/bambu-farm,1272.5
sidduganeshsid/Core-Java,67.5
JaneMandy/CVE-2023-51467-Exploit,80.0
trailofbits/decree,55.0
thebracket/one_billion_rows,30.0
Trendyol/kafkathena-jakarta,80.0
0xGlitchbyte/OCrab,97.5
cppcoffee/netguard,187.5
thmshmm/taskui,552.5
Ragnt/AngryTrainer,30.0
WilfredAlmeida/LightDAS,250.0
frc-862/rhapsody,2692.5
jeremychone-channel/rust-xp-ollama,55.0
mcmah309/surrealdb_migration_engine,280.0
Yongxin-Hu/TabbyKV,60.0
VulnPlanet/l3x,382.5
ihciah/aria2-rs,30.0
oxalica/orb,90.0
oxidecomputer/newtype-uuid,1330.0
jimexist/surya-rs,432.5
chenhunghan/mlx-training-rs,310.0
ImKennyYip/flappy-bird-java,30.0
flyaruu/rc-car,67.5
zpp0196/localsend-rs,145.0
caolib/book_management_system,110.0
ellenhp/airmail,265.0
Rapter1990/parkinglot,180.0
cmars/distrans,6127.5
versotile-org/verso,1750.0
Pulikovskyy/fixitnow,30.0
liubingmx/fast-spring-test,330.0
randiekas/rust-web-framework-benchmark,30.0
SarthakMakhija/clearcheck,42.5
GaoSSR/OnePRO,30.0
nwtgck/stacklover-rust,172.5
dounine/wechat-pay-rust-sdk,65.0
eycorsican/leafvpn-desktop,212.5
hexaredecimal/ML,437.5
G2-Games/cross-usb,505.0
holonym-foundation/vole-zk-prover,60.0
dnanhkhoa/acm,345.0
ekzhang/jute,45.0
anonymous123-code/quilt-bisect,440.0
ChurchTao/clipboard-rs,967.5
aljazerzen/connector_arrow,142.5
drcircuit/wchhack,50.0
dumbo-the-developer/Duels,762.5
josephg/egwalker-paper,45.0
ivabus/lonelyradio,295.0
vvvar/checkmark,190.0
ejb004/egui-wgpu-demo,50.0
Incendo/cloud-minecraft,1045.0
Divested-Mobile/Carrion,85.0
regolith-labs/ore-cli,2572.5
kingwingfly/fav,2620.0
JeroenGar/jagua-rs,272.5
andogq/qubit,3490.0
0xExp-po/scrypto-examples,30.0
blue-build/cli,3002.5
nickolaj-jepsen/fnug,615.0
Rupas1k/source2-demo,100.0
fjall-rs/lsm-tree,2170.0
Blockstream/lwk,9192.5
polymorphicshade/Tubular,1517.5
sentrysoftware/metricshub,3117.5
rustls/rustls-openssl-compat,560.0
fineshopdesign/cf-wasm,4975.0
StandardSolvers/ps-code-snippets,447.5
carldea/windowblur,42.5
nkuhn-vmw/GenAI-for-TPCF-Samples,82.5
javierEd/leptos-bulma,455.0
clockworklabs/spacetimedb-minecraft,217.5
aerius-labs/indexed-merkle-tree-halo2,67.5
PaperMC/SectorTool,242.5
Vixenka/bevy_dev,312.5
defi-wonderland/aztec-patterns,187.5
gmelodie/nesquic,30.0
rdbo/dynja,362.5
soundvibe/ha-danfoss,310.0
DragunWF/Student-Admissions,30.0
ycysdf/rxy_ui,195.0
codyd51/uefirc,212.5
tmknight/docker-autoheal,3370.0
0xricksanchez/AFL_Runner,1110.0
junelva/wl-gammarelay-applet,80.0
jasonjmcghee/plock,510.0
face-hh/subterfuge,155.0
SilinMeng0510/imgcatr,200.0
ImpossibleReality/Siffra,400.0
B-Rajagopalan/CodingAtti-YouTube,97.5
iMilchshake/gores-mapgen,622.5
reticivis-net/uwd2,117.5
Schr3da/gdext-rust-tutorials,30.0
mxpv/openusd,222.5
MincraftEinstein/SubtleEffects,177.5
TylerBloom/webatui,100.0
Rearth/Oritech,2042.5
containers/crun-vm,1062.5
IrreducibleOSS/binius,30.0
quarkiverse/quarkus-fx,827.5
codeIntrovert/90daysOfDSA,42.5
hirako2000/rustween,30.0
hardingadonis/saledock,1407.5
cmu-db/15721-s24-cache1,865.0
DocAssert/doc-assert,457.5
aditya-dua/JBDL-65,30.0
frozolotl/typst-ansi-hl,160.0
rust-windowing/winit-next,95.0
flashbots/suave-andromeda-revm,280.0
funbiscuit/embedded-cli-rs,457.5
dfinity/canbench,1035.0
charmy/react-native-stroke-text,640.0
4imothy/treegrep,322.5
RobertElderSoftware/robert-elder-software-java-modules,330.0
glehmann/yage,532.5
edgenai/edgen,1400.0
qos-ch/logback-access,157.5
lokerxx/JavaVul,30.0
floris-xlx/supabase_rs,337.5
marsupialtail/rottnest,285.0
KidneyOS/KidneyOS,2955.0
std-microblock/TGStickerProvider,215.0
jerryshell/ac-esp,180.0
SUPERCILEX/clipboard-history,1245.0
BREAD5940/2024-Onseason,337.5
begcode/begcode-admin,42.5
bombsimon/awesome-garmin,225.0
biagioT/jpa-search-helper,1620.0
dicej/isyswasfa,115.0
6tail/tyme4j,877.5
metaplex-foundation/mpl-core,3005.0
uutils/util-linux,490.0
delcin-raj/rust_realm,87.5
kaychaks/autopack,155.0
cc-api/container-integrity-measurement-agent,920.0
thunderbird/xml-struct-rs,112.5
g33kex/ServerWitch,110.0
VaheDanielyan/diffdir,267.5
matklad/window,42.5
sasmithx/Chat_Application_Socket_Progrmming,30.0
miliariadnane/spring-boot-doc-rag-bot,30.0
OpenCubicChunks/CubicChunks3,370.0
w1th4d/JarPlant,120.0
MR-Addict/mdbook-embedify,710.0
gdanezis/sui-by-example,30.0
HaHaWTH/AdvancedSensitiveWords,402.5
sjrsjz/vulkanite-modified,92.5
PianoPrinter/gpui_win,30.0
ShafiqSadat/IPTVTelegramBot,80.0
gradlex-org/java-module-packaging,110.0
yobibyte/rtd,30.0
cameron-martin/bazel-lsp,1145.0
ratatui/ratatui-macros,1355.0
pkulak/filtile,250.0
Ralith/sieve-tree,162.5
traxys/pantheon,30.0
abhishekabhi789/LyricsForPowerAmp,620.0
ulagbulag/kiss-icp-rs,30.0
Jij-Inc/pyo3-stub-gen,1310.0
fluxxcode/egui-file-dialog,1952.5
PlasmaFAIR/fortitude,1657.5
xu-shawn/Serendipity,12517.5
Opa-/x1-mk1-usb2midi,197.5
pop-os/cosmic-files,4545.0
JAgentSphere/bytebuddy-agent-demo,315.0
jasonjmcghee/xrem,242.5
swan-io/react-native-browser,545.0
Javabykiran-Angular/161_AdvancedJava,30.0
itome/flx,847.5
AbdelStark/majin-blob,120.0
twitchax/lucidity,80.0
supersurviveur/typst-math,462.5
wadackel/promptuity,585.0
Philogy/balls,135.0
Azkellas/mesh_to_sdf,610.0
geode-sdk/server,4097.5
SaberVM/SaberVM,72.5
jvdwrf/axum-typed-routing,30.0
vbi-academy/rust-bootcamp-2024,167.5
habuma/spring-ai-rag-example,30.0
david-d-h/pipeop,67.5
joshka/ratatui-widgets,1252.5
seifrajhi/Kubernetes-practical-exercises-Hands-on,2587.5
0vercl0k/rp-bf.rs,195.0
Ekleog/indexed-db,82.5
ricott1/rebels-in-the-sky,1442.5
cia-labs/Storage-service,565.0
kafbat/kafka-ui,4817.5
BreweryTeam/BreweryX,2337.5
gnosis/solvers,4185.0
mt1006/mc-ar-mod,202.5
richardanaya/epistemology,330.0
daylanbueno/auth-api,60.0
nvim-neorg/norg-fmt,30.0
PoOnesNerfect/bevy_bsml,442.5
Fernanda-Kipper/desafio-anotaai-backend,97.5
sniper00/moon_rs,30.0
wisp-forest/accessories,787.5
Naton1/osrs-pvp-reinforcement-learning,30.0
simasch/cqrs-meets-modern-java,60.0
next-rs/next-rs,237.5
sphaerophoria/termie,60.0
charlotte-os/charlotte-core,1545.0
ArtformGames/BungeeAuthProxy,280.0
zolutal/kheap_sift,67.5
tun2proxy/socks-hub,580.0
yuoo655/ext4_rs,157.5
bkettle/message-book,62.5
privacy-scaling-explorations/greco,252.5
SMGCommunity/Whitehole-Neo,707.5
brenoepics/at4j,825.0
regolith-labs/ore,1085.0
isala404/scale-to-zero-ebpf,30.0
dexie-space/splash,757.5
vaginessa/NPatch,30.0
Missuo0o/FoodDeliveryBackend,30.0
psqlpy-python/psqlpy,3495.0
vnghia/nghe,2882.5
SevenTV/SevenTV,1142.5
bevyengine/bevy_editor_prototypes,1432.5
igneous-labs/sanctum-lst-list,2300.0
pop-os/cosmic-player,242.5
every-day-things/citadel,775.0
Fuzzyzilla/octotablet,215.0
nvim-neorocks/rocks,1805.0
hashlookup/poppy,125.0
mitre-public/open-aria,517.5
N1nn1/dye_depot,590.0
CCBlueX/liquidbounce_lite,67.5
joshka/tui-scrollview,1057.5
wudgaby/wudgaby-platform,30.0
olivierlemasle/tauri-plugin-python,135.0
microcks/microcks-testcontainers-java-spring-demo,270.0
silence-laboratories/silent-shard-dkls23-ll,840.0
jadonharsh109/IaC-Master-Actions,562.5
WindySha/tetris,460.0
VovaStelmashchuk/nest2D,195.0
nipafx/modern-java-demo,30.0
deltadevsde/indexed-merkle-tree,500.0
boxbeam/untwine,60.0
shuo-young/lydia,80.0
hyperledger/indy-besu,835.0
Anof-cyber/AlphaScan,30.0
jwdeveloper/TikTokLiveRust,142.5
SimonCW/ollama-rag-rs,105.0
aurora-is-near/aurora-forwarder-contracts,840.0
HrikB/createXcrunch,92.5
LaurentMazare/tboard-rs,30.0
pubky/pkdns,975.0
AdrenaFoundation/sablier,1135.0
turbofuro/turbofuro,1595.0
PawelBis/bevy_wry,60.0
tfachmann/typst-as-library,82.5
seregamorph/spring-test-smart-context,380.0
cedricp/ecutweaker,207.5
kousen/springaiexamples,30.0
edera-dev/krata,2352.5
mrsobakin/dpimyass,157.5
dexterlaboss/archival-rpc,955.0
oviva-ag/ehealthid-relying-party,3130.0
worldcoin/orb-software,5755.0
ymgyt/syndicationd,1942.5
manusa/helm-java,1360.0
bytecodealliance/wrpc,3267.5
FuelLabs/fuel-subgraph,412.5
zjp-CN/term-rustdoc,322.5
matthias-buttgereit/ta-rss,97.5
yavko/rat-rs,75.0
ErayMert/microservice-log-tracing,30.0
hseager/you-are-merlin,165.0
aleixmorgadas/thin-ports-and-adapters,30.0
Tushar-Kapil/DSA-Notes,30.0
GigaDAO/openbook,495.0
ryandotelliott/cosmos-cli,30.0
corrode/four-horsemen-talk,30.0
AvailX/avail-wallet,4680.0
envicutor/envicutor,122.5
appsignal/actions-runner,267.5
sqlparser/java_data_lineage,42.5
uaoan/DkPlayer,217.5
manhunto/webhooks-rs,55.0
Ragarnoy/a121-rs,667.5
Handfish/confetty_rs,72.5
slotThe/rq,102.5
AFLplusplus/libafl_qemu_artifacts,42.5
JaghataiV/Uniswap_arb_bot,42.5
paradigmxyz/alphanet,1110.0
MEEPofFaith/hallucinogen,430.0
nferhat/fht-compositor,255.0
dee-coder01/BusBuddy,457.5
0vercl0k/snapshot,347.5
rails/rails-new,657.5
thomasdarimont/keycloak-opa-authz-demo,37.5
mondeja/leptos-fluent,4205.0
mintlu8/bevy_stat_query,60.0
mintlu8/bevy_serde_lens,335.0
mistricky/codesnap.nvim,2697.5
rzukic/zed-latex,507.5
zed-extensions/java,167.5
EricLBuehler/mistral.rs,8402.5
bitcoin-dev-project/bitcoiner-intro-to-rust,340.0
CollaBu/pennyway-was,4677.5
actuate-rs/actuate,2972.5
Ahmad45123/workup,892.5
Kir-Antipov/cubes-without-borders,1910.0
menonsamir/ypir,212.5
lcpu-club/rust_learning_group,75.0
Hejow/easy-restdocs-generator,267.5
nikstur/nix-store-veritysetup-generator,87.5
iondodon/i3-switcher-x11,587.5
CRANKV2/STRP-Profile-App,30.0
tweag/remote-execution-nix,60.0
boringthegod/AzureEmailChecker,130.0
Vadym79/AWSLambdaJavaWithSpringBoot,30.0
dimpdash/bevy_erm,72.5
phyce/rl-natural-speech,372.5
paritytech/psvm,305.0
Smart-Home-Guard/tempusalert-be,1162.5
anddea/revanced-integrations,5352.5
Reknij/elerp,60.0
cavemanloverboy/nanotoken,72.5
servo/stylo,1382.5
GreenJAB/fixed-minecraft,215.0
automesh-network/netstack-smoltcp,322.5
anagrambuild/bonsol,1447.5
fermyon/enterprise-architectures-and-patterns,82.5
bytecodealliance/wamr-rust-sdk,505.0
stalwartlabs/webadmin,1365.0
walimorris/opensquare,30.0
yiyuan9/abitoflink,277.5
dvhar/pikeru,85.0
ellie-sleightholm/vercel-rust,90.0
yongkangc/Solidity-Gas-Optimizoor,45.0
HexArchBook/bluezone_pro,30.0
cleverbase/scal3,102.5
berzanorg/nacho,30.0
nidhoggfgg/rsille,90.0
pinterest/tiered-storage,337.5
YPares/nih-faust-jit,172.5
aarc-rs/aarc,135.0
prakarshs/Jhethia,67.5
AdamISZ/aut-ct,707.5
carloskiki/pulldown-latex,792.5
noxware/hframe,1125.0
dividebysandwich/LightningView,837.5
talss89/sprout,582.5
compolabs/orderbook-contract,2327.5
orsinium-labs/gamgee,30.0
NguyenDuck/blocktopograph,340.0
Sofianel5/zk-img-editor,30.0
e1732a364fed/ruci,667.5
Cvrws/Haru,317.5
DevBobcorn/AcryliCraft,847.5
burukeYou/fast-retry,55.0
Anjaligaddamidi/javalab,45.0
StardustXR/kiara,75.0
Basillica/csv-grep,30.0
PoOnesNerfect/jlf,90.0
magnetophon/lamb-rs,520.0
bonsairobo/bevy_metrics_dashboard,60.0
rhombusgg/rhombus,312.5
serifpersia/esp32partitiontool,390.0
antroids/egui-shape-editor,60.0
HigherOrderCO/TSPL,90.0
TimothyYe/knock-rs,230.0
Shrecknt/snowstorm,42.5
buffdb/buffdb,192.5
JunbeomL22/trusted,255.0
ACEnglish/kanpig,350.0
uprockcom/ido-protocol,30.0
a2x/cs2-analyzer,60.0
cryscan/web-rwkv-realweb,37.5
ynqa/j9,322.5
FloatyMonkey/slang-rs,50.0
krukah/robopoker,315.0
nur-taskrunner/nur,2087.5
Speykious/cve-rs,452.5
naasblod/bevy_contact_projective_decals,152.5
informalsystems/cosmwasm-to-quint,162.5
voidpumpkin/structural-convert,92.5
succinctlabs/sp1-reth,332.5
undermad/diet-generator-api,247.5
utilForever/2024-Konkuk-Rust-Roguelike,150.0
970263611/redisx,462.5
KhushPatibandha/RiceDB,60.0
zombie-einstein/bourse,560.0
UPB-FILS-MA/upb-fils-ma.github.io,6842.5
akx/preco,30.0
PufferFinance/coral,552.5
zxch3n/lww-table,30.0
jts/smrest,105.0
gwen-lg/subtile-ocr,200.0
zk-steve/rust-web-api-microservice-template,475.0
GitGhillie/phonon_rs,370.0
Leinnan/bevy_simple_scroll_view,130.0
3uild-3thos/valid8,102.5
wh-xu/Hyper-Gen,225.0
StratusFearMe21/egui-glyphon,37.5
openfga/spring-boot-starter,542.5
HeliosMinecraft/HeliosClient,80.0
VictorModi/Lyrics-Getter-Ext,230.0
MathItYT/mathlikeanim-rs,265.0
gaucho-labs/tailwind-fuse,442.5
containers/krunkit,397.5
EasyDarwin/EasyGBD,42.5
villor/bevy_lookup_curve,272.5
OpenZeppelin/rust-contracts-stylus,3637.5
risc0/risc0-ethereum,3817.5
jgraef/reqwest-websocket,365.0
s00d/tauri-plugin-serialplugin,102.5
danvega/fcc-spring-boot-3,42.5
UdaraJay/Stats,57.5
m1sterc001guy/roastr,132.5
unfastener/juggler-in-rust,80.0
SemyonSinchenko/spark-connect-example,42.5
TannerReynolds/Helldivers2-Macro-Engine,167.5
Tvenus/blockchain,30.0
pw-order-of-devs/rusty_ops,105.0
guybedo/sugar,67.5
11bit/zed-extension-graphql,57.5
gamedolphin/speakwith,282.5
IogaMaster/warden,192.5
anthias-labs/univ3-kit,532.5
MobinaMhr/Compiler-Course-Projects-S2024,30.0
oldmanpushcart/dashscope4j,507.5
chaosprint/asak,235.0
dflemstr/femtopb,30.0
tatounee/ratatui-explorer,150.0
offici5l/MiBypassTool,217.5
Heltion/anti-hash,55.0
i18n-site/rust,260.0
jdubois/jdubois-langchain4j-demo,142.5
exa04/cyma,250.0
tdakhran/razer-ctl,300.0
jumbledFox/minesweeper,50.0
MatthiasGrandl/Loungy,497.5
MystenLabs/sui-rust-sdk,815.0
welpo/git-sumi,522.5
aclysma/hydrate,30.0
ashvardanian/memchr_vs_stringzilla,30.0
slyedoc/bevy_sly_compute,122.5
NillionNetwork/ripple,37.5
HaHaWTH/HAProxy-Detector,80.0
Nordgaren/tabstate-util,62.5
GodOfAvacyn/gdshader-lsp,137.5
Jazarro/bevy_ineffable,117.5
AkashKobal/java-full-stack-developement,912.5
duanebester/gpui-list,37.5
replit/rippkgs,460.0
lavafroth/tempest,197.5
frankfralick/dripgrep,30.0
DelSkayn/reblessive,80.0
osmosis-labs/orderbook,955.0
dzaima/grr,30.0
wingbackapp/kind,445.0
Naxdy/latency-slider-de,745.0
pace-rs/pace,4475.0
Kezii/esp32cam_rs,82.5
iynaix/wfetch,30.0
holochain/wind-tunnel,1402.5
breez/breez-sdk-liquid,5407.5
chiyuki0325/lyrica,682.5
FedericoBruzzone/tgt,237.5
KittyCAD/delouse,232.5
fjall-rs/value-log,520.0
ollama4j/ollama4j-web-ui,257.5
gama-platform/gama,2292.5
I-CAN-hack/automotive,970.0
blumek/aura-tower,30.0
renmeijian/HealthChecker,37.5
armankhondker/leetcode-solutions,30.0
clarkmoody/txoutset,67.5
mmd-nemati/Compiler-Course-Projects-F2023,30.0
rot256/research-we-kzg,60.0
DiscreteTom/boruto,30.0
pavlospt/ergani-rust-sdk,270.0
EladLeev/KeyToField-smt,375.0
alexpusch/rust-stream-vis,30.0
xxxbrian/cserun,137.5
Direwolf20-MC/JustDireThings,1292.5
ndancing/bitcask,30.0
joshka/tui-markdown,1925.0
brian7704/OpenTAK_ICU,672.5
dwallet-labs/dwallet-network,3770.0
vsbuffalo/granges,295.0
antiguru/flatcontainer,1340.0
not-matthias/vmprotect-rs,30.0
danvega/spring-common-mistakes,342.5
maddymakesgames/celeste_rs,710.0
Magix-Archive/GC-Universe,30.0
coralblocks/CoralProto,30.0
WizardOfMenlo/stir,60.0
tippfehlr/composehook,92.5
gulbanana/gg,645.0
marcelohdez/dim,252.5
fundgao/awesome-crypto,55.0
ratatui/crates-tui,810.0
rust-adventure/thisweekinbevy,2115.0
groovybits/rsllm,1317.5
Whitecat18/Rust-for-Malware-Development,87.5
BurntSushi/jiff,1032.5
Kacperacy/RustEdit,30.0
cezarysanecki/parking-domain,1370.0
zama-ai/verifiable-fhe-paper,80.0
SandhyaMadhunagula/Javalab,67.5
google-checks/checks-jenkins-plugin,180.0
evpl/jkscope,280.0
rust-hermes/rusty_hermes,42.5
GyulyVGC/listeners,207.5
semih-turan/The-Full-Stack-Web-Development-Bootcamp,30.0
jpgonzalezra/chain-indexer-monorepo,30.0
oqc-community/rasqal,1190.0
mathematic-inc/unfmt,955.0
weilueluo/tsm4j,135.0
conduition/dlctix,30.0
Schottkyc137/ginko,750.0
vsouzx/Events-Driven-Ecommerce,42.5
dwallet-labs/2pc-mpc,330.0
ricott1/sshattrick,185.0
kul-sudo/eportal,247.5
Andeskjerf/waybar-module-pomodoro,125.0
Xu-Mj/sandcat,600.0
mytang0/brook,327.5
981213/mtk_uartboot,155.0
MateusRodCosta/bign-handheld-thumbnailer,362.5
drift-labs/drift-rs,975.0
apersomany/libcfd,82.5
erupts/Linq.J,362.5
elodin-sys/elodin,602.5
Bluemangoo/Pingpong,457.5
helius-labs/photon,3352.5
datafusion-contrib/datafusion-federation,730.0
