repo,score
Bram1903/AntiHealthIndicator,902.5
harryjackson/llm.java,90.0
GeyserExtras/GeyserExtras,505.0
CRANKV2/STRP-Profile-App,30.0
ThomasVitale/llm-apps-java-langchain4j,30.0
Vadym79/AWSLambdaJavaWithSpringBoot,30.0
GizaSystems/AutomationExercisePractice,532.5
glaforge/gemini-workshop-for-java-developers,100.0
xyzbtw/StashMoverPlugin,300.0
phyce/rl-natural-speech,372.5
ErrorxCode/JxInsta,152.5
GreenJAB/fixed-minecraft,215.0
babyfish-ct/jimmer-examples,37.5
sweelam/api-design-and-management-talk,157.5
CleanroomMC/Fugue,2995.0
eclipse-4diac/4diac-ide,6157.5
ThomasVitale/llm-apps-java-spring-ai,65.0
jinganix/guess,395.0
find-xposed-magisk/LSPatch,122.5
walimorris/opensquare,30.0
yiyuan9/abitoflink,277.5
findhumane/react-native-threaded-downloader,80.0
galliumdata/adumbra,60.0
xyzeva/ender-relay,205.0
chamaadesilva/BookWorm-Library_Management_System,30.0
LizeRaes/feedback-analyzer,157.5
Gayanukaa/companyA-backend,575.0
ljmc2000/NoiseLooper,540.0
karatelabs/karate-js,55.0
pinterest/tiered-storage,337.5
prakarshs/Jhethia,67.5
yangfeng20/ja-netfilter,42.5
Alexdoru/ExampleMod1.8.9,30.0
duckietm/Arcturus-Morningstar-Extended,75.0
EasyG0ing1/Migration,192.5
thedarkcolour/ForestryCE,570.0
stephanj/rag-genie,155.0
mpi-sws-rse/jmc,30.0
Cvrws/Haru,317.5
apache/spark-kubernetes-operator,1140.0
DevBobcorn/AcryliCraft,847.5
jetty/jetty-examples,605.0
JustAlittleWolf/ModDetectionPreventer,242.5
danvega/spring-into-ai,37.5
Katana-Official/Meta,817.5
dnwwdwd/homieMatching,100.0
NguyenDuck/blocktopograph,340.0
sepgh/testudo,90.0
Netflix/maestro,445.0
HexArchBook/bluezone_pro,30.0
burukeYou/fast-retry,55.0
PamodRathnayake/Social-media-platform-with-API-Master-of-Spring-Boot,30.0
gz10177lg/Light-Benchmark,90.0
Anjaligaddamidi/javalab,45.0
MirnaGama/hospital-management-api,442.5
xflow3r/EP2-solutions,42.5
DJ-Raven/java-messenger,52.5
administrateclouds/animations,75.0
serifpersia/esp32partitiontool,390.0
stuetzlec/merrimack_cs_examples,30.0
koppor/github-contributors-list,495.0
jonas-grgt/bob,520.0
firstfault/Trinity,182.5
Yanyutin753/refresh-gpt-chat,542.5
javpower/easy-flv,87.5
StyraInc/opa-java,3047.5
Finally-A-Decent/Fadah,1172.5
EmbarkXOfficial/Spring-Security-Course,37.5
ZJU-ACES-ISE/ChatTester,30.0
KarinJS/QwQ,45.0
xdev-software/spring-data-eclipse-store,2312.5
vesavvo/design_patterns,30.0
MiranCZ/altoclef,955.0
MehVahdJukaar/polytone,552.5
lgdd/liferay-client-extensions-samples,37.5
DHD2280/BCR-Manager,557.5
VanceVagell/kv4p-ht,1355.0
OGminso/ChatHeadFont,245.0
catchpoint/Tracing.examples-kubernetes-java,75.0
SUDHARSUN2003/Accident-Detection-And-Notification,30.0
vdaburon/har-convertor-jmeter-plugin,492.5
oldmanpushcart/qianfan4j,80.0
MaysHroub/data-structures,30.0
yint-tech/ProxyCompose,30.0
undermad/diet-generator-api,247.5
970263611/redisx,462.5
KhushPatibandha/RiceDB,60.0
vishalmysore/sam,42.5
Araykal/Open-Karhu,137.5
igor-pcholkin/DataAnonymization,80.0
MoeStick/Polar-client,80.0
ismael221/OpenStreamify,150.0
mc-wiki/minecraft-mod-heywiki,2600.0
openfga/spring-boot-starter,542.5
VictorModi/Lyrics-Getter-Ext,230.0
1brc/nodejs,52.5
valkey-io/valkey-java,265.0
apache/doris-kafka-connector,507.5
StarRocks/SQLTransformer,50.0
palantir/javapoet,1435.0
EasyDarwin/EasyGBD,42.5
danvega/fcc-spring-boot-3,42.5
koupleless/runtime,2547.5
HeliosMinecraft/HeliosClient,80.0
gtrxAC/discord-j2me,1067.5
jwplayer/jwplayer-react-native,982.5
SemyonSinchenko/spark-connect-example,42.5
Aishwaryavenkat10/TestNG-Project,52.5
Tvenus/blockchain,30.0
sameh-tarek/Fawry-Internship,90.0
marcos-dev79/AlgorithmsStudies,30.0
MYethishwar/JavaLabCraft,45.0
guybedo/sugar,67.5
anuragts/tangerine,87.5
MobinaMhr/Compiler-Course-Projects-S2024,30.0
hssy252/sky,30.0
xielong/ai-hub,42.5
oldmanpushcart/dashscope4j,537.5
offici5l/MiBypassTool,217.5
Apress/ChatGPT-for-Java,80.0
CASELOAD7000/knockback-sync,600.0
NovaEngineering-Source/StellarCore,770.0
LxxxSec/CTF-Java-Gadget,30.0
EmbarkXOfficial/spring-boot-course,60.0
jdubois/jdubois-langchain4j-demo,142.5
houbb/minicat,240.0
ThomasOM/Dusk,105.0
HaHaWTH/HAProxy-Detector,80.0
ryuu9505/spring-pokemon-center,30.0
Gary-yang1/JYso,30.0
theodo-fintech/spring-data-event,132.5
AkashKobal/java-full-stack-developement,912.5
Keksuccino/Linguji,392.5
advent-of-craft/2024-summer-craft-book,30.0
dzaima/grr,30.0
MoeStick/Skyblock-Extras,80.0
asdflj/AE2Things,1455.0
Nova-Committee/CheatDetector,2290.0
dRAGon-Okinawa/dRAGon,2310.0
jakzo/Il2CppDecompiler,42.5
chengenzhao/java-vulkan-mac,30.0
Poempoat/LimboEmulatorPlus,362.5
jagodevreede/sdkman-ui,617.5
KasugaLibGroup/KasugaLib,1987.5
waboke/calculator_app_java,780.0
gama-platform/gama,2292.5
wch2019/xiaohai-blog,60.0
ollama4j/ollama4j-web-ui,257.5
alegian/thaumcraft7,67.5
AkshathSai/streamspace,867.5
sviperll/result4j,127.5
gyuwon/ArchitecturalRunwayGuidelines,67.5
ourfor/iPlay,2910.0
koupleless/koupleless,3080.0
Swapnikavinukonda/java_files,187.5
tarihub/hack-flank-cicd,175.0
d1tto/Rengar,42.5
blumek/aura-tower,30.0
renmeijian/HealthChecker,37.5
easystartup-io/k3s-simplified,837.5
armankhondker/leetcode-solutions,30.0
cubk1/vapev3-opensource,42.5
mmd-nemati/Compiler-Course-Projects-F2023,30.0
antlr/antlr5,547.5
alina-yur/native-spring-ai,30.0
danvega/rest-client-examples,42.5
EladLeev/KeyToField-smt,375.0
Kamesuta/BungeePteroPower,625.0
MrCrayfish/MrCrayfishFurnitureMod-Refurbished,652.5
Rozmir-Rohi/mo-creatures-legacy,235.0
ndancing/bitcask,30.0
aliyun/dataworks-spec,812.5
WMS-DEV/usos4j,530.0
z64a/star-rod,290.0
AvarionMC/graves,705.0
danvega/spring-common-mistakes,342.5
reivaxy/kinetix,780.0
TharunPerera/Fish-Aquarium-Management-System,30.0
chensheng/ddd-boot,30.0
karthikreddy-7/TCS-NQT-CODING-SHEET,165.0
thesurlydev/spring-ai-collab,75.0
oguzkaran/JavaApp2-Jan-2024,30.0
H3Art-q/JNU-IS-CST-Courses,30.0
TFyre/bambu-farm,1285.0
Lord-of-Algorithms/DSA-in-Java,30.0
coralblocks/CoralProto,30.0
user93390/seasnail1,510.0
brian7704/OpenTAK_ICU,672.5
headlesshq/mc-runtime-test,980.0
Direwolf20-MC/JustDireThings,1067.5
sidduganeshsid/Core-Java,67.5
cezarysanecki/parking-domain,1370.0
JaneMandy/CVE-2023-51467-Exploit,80.0
Fernanda-Kipper/ai-assistant-java,30.0
zhushimmer/enhance-rpc-zt,30.0
SandhyaMadhunagula/Javalab,67.5
naveenanimation20/SeleniumKeywordDrivenFramework,80.0
Trendyol/kafkathena-jakarta,80.0
google-checks/checks-jenkins-plugin,180.0
evpl/jkscope,280.0
Badbird5907/GHShareXUploader,30.0
FinalForEach/Cosmic-Reach-Save-Library,37.5
semih-turan/The-Full-Stack-Web-Development-Bootcamp,30.0
OWASP/www-project-netryx,37.5
weilueluo/tsm4j,135.0
frc-862/rhapsody,2692.5
CleanroomMC/Scalar,167.5
kp7742/RootOverlay,55.0
vsouzx/Events-Driven-Ecommerce,42.5
jhspetersson/packrat,30.0
JeevananthamPrabhu/to-do-list-full-stack-java,30.0
ImKennyYip/flappy-bird-java,30.0
mytang0/brook,327.5
mabartos/keycloak-adaptive-authn,380.0
erupts/Linq.J,362.5
nonamecrackers2/simple-clouds,962.5
Rapter1990/parkinglot,180.0
stephanj/BM25,105.0
johnnyb/ntag424-java,185.0
caolib/book_management_system,110.0
sisby-folk/surveyor,5437.5
devoxx/DevoxxGenieIDEAPlugin,5707.5
thebuildcraft/RemotePlayerWaypointsForXaero,962.5
boozallen/aissemble,3387.5
AndroidIDE-CN/AIDE-Plus,755.0
Pulikovskyy/fixitnow,30.0
liubingmx/fast-spring-test,330.0
jimmyjames/fga-spring-examples,205.0
GaoSSR/OnePRO,30.0
Randgalt/java-composer,255.0
Xyness/SimpleClaimSystem,1425.0
bitstorm/modern-webdev-wicket,30.0
yaaliuzhipeng/fast-mlkit-translate-text,42.5
xdsswar/nfx-lib,42.5
elmfrain/cnmcu,577.5
mariofusco/quarkus-drools-llm,172.5
bredlix/wf_companion_app,37.5
Kehrlann/spring-boot-testing,120.0
anonymous123-code/quilt-bisect,440.0
drcircuit/wchhack,50.0
dumbo-the-developer/Duels,762.5
IlyaKukharchuk/InfopostAccountService,30.0
Incendo/cloud-minecraft,1045.0
Divested-Mobile/Carrion,85.0
afsalashyana/Spring-Boot-Tutorials,37.5
mitang0320/leetcodeHot100,30.0
1321928757/chatgpt-sdk-java,80.0
segment-anything-models-java/SAMJ-IJ,265.0
tomalbrc/blockbench-import-library,502.5
st0x0ef/stellaris,745.0
quic/ai-hub-apps,532.5
burukeYou/spring-smart-di,42.5
sentrysoftware/metricshub,3155.0
sivaprasadreddy/spring-boot-microservices-course,407.5
polymorphicshade/Tubular,1517.5
bizhangjie/CatVodSpider,55.0
StandardSolvers/ps-code-snippets,447.5
longerye/im-chat,127.5
carldea/windowblur,42.5
nkuhn-vmw/GenAI-for-TPCF-Samples,82.5
deerborg/Tourism-Agency-Management,30.0
GeyserMC/ThirdPartyCosmetics,115.0
CSEdgeOfficial/Java-Programming-Internship,405.0
GreenScripter/minecraft-bot,60.0
sayxiaoyan/XiaoRanLiu3119-TVBoxMobile,60.0
spring-tips/spring-authorization-server,42.5
eclipse-tracecompass/org.eclipse.tracecompass,2747.5
handsomestWei/mybatis-mapper2sql,130.0
TayebsouiniYcode/CoffeeWithDeveloper,187.5
aws/amazon-gamelift-agent,395.0
ComPDFKit/compdfkit-api-samples,30.0
soundvibe/ha-danfoss,310.0
Kooperlol/Blockify,1090.0
DragunWF/Student-Admissions,30.0
forestwanglin/okx-v5-java,30.0
B-Rajagopalan/CodingAtti-YouTube,97.5
MincraftEinstein/SubtleEffects,190.0
PaperMC/SectorTool,242.5
phegondev/users-management-system,90.0
ColdeZhang/Dominion,3000.0
CompassSecurity/jwt-scanner,417.5
shmuelzon/home-assistant-floor-plan,1387.5
Rearth/Oritech,2120.0
quarkiverse/quarkus-fx,827.5
codeIntrovert/90daysOfDSA,42.5
0Akshay/passcrypt,30.0
hardingadonis/saledock,1407.5
aditya-dua/JBDL-65,30.0
ViaVersionMCP/ViaForgePlus,477.5
yubb-ai/unofficial-gpt4,530.0
codeaashu/JAVA-Programming-Challenge,30.0
TiagoFar78/PrisonEscape,1365.0
xyzbtw/rusherGUI,137.5
RogoShum/BruteForceRenderingCulling,300.0
charmy/react-native-stroke-text,640.0
parttimenerd/meta-agent,125.0
caoccao/swc4j,780.0
RobertElderSoftware/robert-elder-software-java-modules,330.0
bowbahdoe/jdbc,580.0
GeyserExtensionists/GeyserModelEngine,320.0
anaconda875/reactive-hibernate-spring-boot-starter,442.5
qos-ch/logback-access,157.5
lokerxx/JavaVul,30.0
ChloePrime/AAAParticles,1260.0
std-microblock/TGStickerProvider,215.0
BREAD5940/2024-Onseason,337.5
begcode/begcode-admin,42.5
biagioT/jpa-search-helper,1620.0
Devlrxxh/Neptune,797.5
AllayMC/EncryptMyPack,100.0
mukel/llama3.java,195.0
6tail/tyme4j,877.5
Rapter1990/springbootsecurity,30.0
grishka/poke.dex,87.5
krkarma777/moonbam,2115.0
anitalakhadze/multiple-auth-api,270.0
corentingosselin/ProdigyCape,655.0
sattinos/xrest,142.5
darksolopic/PasswordManagerGUI,30.0
OpenCubicChunks/CubicChunks3,370.0
vacuityv/ai-java-sdk,870.0
w1th4d/JarPlant,120.0
LekKit/ScalarEvolution,67.5
crystoll/musashi,30.0
sjrsjz/vulkanite-modified,105.0
patternhelloworld/spring-security-oauth2-password-jpa-implementation,840.0
artlibs/autotrace4j,257.5
ShafiqSadat/IPTVTelegramBot,80.0
failutee/Mineject,647.5
sasmithx/Chat_Application_Socket_Progrmming,30.0
miliariadnane/spring-boot-doc-rag-bot,30.0
gradlex-org/java-module-packaging,110.0
shinee0401/AdminPanel_Vue,30.0
abhishekabhi789/LyricsForPowerAmp,620.0
msbaek/vsa-tdd,60.0
Interlink-Media/Sierra,3267.5
CodingGay/BlackShadow,42.5
xu-shawn/Serendipity,12517.5
mishmash-io/opentelemetry-server-embedded,612.5
JAgentSphere/bytebuddy-agent-demo,315.0
swan-io/react-native-browser,545.0
Consensys/linea-sequencer,4735.0
Javabykiran-Angular/161_AdvancedJava,30.0
wisemapping/wisemapping-open-source,155.0
bennamrouche/irc-tester,75.0
HaHaWTH/AdvancedSensitiveWords,402.5
tzolov/playground-flight-booking,287.5
awslabs/analytics-accelerator-s3,1732.5
BramStoutProductions/MiEx,927.5
SnowCutieOwO/Continue,45.0
15911075183ma/java-onnx-yolo,30.0
starlake-ai/jsqltranspiler,495.0
cbrewitt/flipping-copilot,330.0
DHD2280/Oxygen-Customizer,997.5
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
zied-snoussi/git-test,432.5
Gameye98/xtrspc,80.0
Anirudh1103/Complete-Java-and-DSA,30.0
MemoryZy/ZhiYouToolkit,332.5
wxy0715/java_bucket,30.0
Runadee/TourismAgency,42.5
Vavaste/openai-java,30.0
itsJohnCnstn/service-template,840.0
uladzimirFilipchanka/noredraw,392.5
annuk123/Java-Questions,82.5
lifting-bits/patchestry,632.5
Rixafy/LatteSupport,612.5
eaglerforge/EaglerForge-old,315.0
artsiomkorzun/1brc-walkthrough,30.0
tony-xlh/vision-camera-cropper,417.5
oracle-devrel/springai-rag-db23ai,120.0
SightStudio/jOOQ-inflearn,30.0
habuma/spring-ai-rag-example,30.0
SatvikNema/satchat,112.5
mssanamateen/OOP-using-Java,292.5
1321928757/chatglm-sdk-java,30.0
flutter-youni/flutter_youni_gromore,42.5
seifrajhi/Kubernetes-practical-exercises-Hands-on,2587.5
aizuda/doc-apis,190.0
aws-samples/sigv4-signing-examples,60.0
SpringBootCourses/cqrs-banking-app,520.0
Kehrlann/spring-security-the-good-parts,97.5
BreweryTeam/BreweryX,2337.5
gabrielgua/realworld-springboot,30.0
Xposed-Modules-Repo/io.github.tehcneko.clipboardwhitelist,80.0
linkedin/openhouse,2622.5
kafbat/kafka-ui,4825.0
flynndi/quarkus-jimmer-extension,5882.5
mt1006/mc-ar-mod,202.5
Seyma000/TourismAgency-main,30.0
Fatimakhan0/javalab,367.5
DGuhr/spring-otel-extended,50.0
daylanbueno/auth-api,60.0
filelize/filelize-java,370.0
Fernanda-Kipper/desafio-anotaai-backend,97.5
khiner/CrosswordFiller,45.0
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
wisp-forest/accessories,800.0
Naton1/osrs-pvp-reinforcement-learning,30.0
simasch/cqrs-meets-modern-java,60.0
vivekanand-vr/javaFullStack-codebase,30.0
ArtformGames/BungeeAuthProxy,280.0
Intelligent-CAT-Lab/CodeMind,105.0
jianyuan1991/ragdemo,42.5
SMGCommunity/Whitehole-Neo,707.5
brenoepics/at4j,825.0
daisukiKaffuChino/MomoQR,330.0
MoeStick/Taunahi-V3,87.5
gmitch215/SocketMC,962.5
SSANJAY225/offline_device_finder,30.0
yohanes/zygisk-reflutter,92.5
codebaorg/redis-keeper,327.5
vaginessa/NPatch,30.0
Missuo0o/FoodDeliveryBackend,30.0
Katana-Official/XYNXposed,42.5
Dashstrom/tp-antlr,62.5
jithrew/PantryMate,30.0
mitre-public/open-aria,517.5
N1nn1/dye_depot,597.5
maciej-MKan/chess,827.5
spring-tips/java22,30.0
Yldrmceyy/TourismManagmentSystem,30.0
wudgaby/wudgaby-platform,30.0
jadonharsh109/IaC-Master-Actions,562.5
NodeMedia/react-native-nodemediaclient,237.5
VovaStelmashchuk/nest2D,195.0
nipafx/modern-java-demo,30.0
AntiP2WDevelopment/AntiP2W-Addon,197.5
Anof-cyber/AlphaScan,30.0
ikaraozdemir/tourizmAgency,30.0
rahulkrishy/CPT_Java,30.0
FoundryMC/veil-example-mod,217.5
xixogo5105/uiptv,330.0
W01fh4cker/MemshellKit,30.0
kousen/springaiexamples,30.0
HypixelDev/ModAPI,762.5
cap-js/cds-intellij,910.0
oviva-ag/ehealthid-relying-party,3167.5
vishalmysore/Tools4AI,480.0
WilloIzCitron/ArchiveDustry-Java,542.5
microcks/microcks-testcontainers-java-spring-demo,270.0
seregamorph/spring-test-smart-context,387.5
manusa/helm-java,1360.0
AnyiLin/Pedro-Pathing-Quickstart,185.0
cedricp/ecutweaker,217.5
