repo,score
jdubois/jdubois-langchain4j-demo,202.5
guybedo/sugar,67.5
CASELOAD7000/knockback-sync,615.0
NovaEngineering-Source/StellarCore,802.5
HaHaWTH/HAProxy-Detector,80.0
ryuu9505/spring-pokemon-center,30.0
Gary-yang1/JYso,30.0
Keksuccino/Linguji,392.5
chengenzhao/java-vulkan-mac,30.0
dzaima/grr,30.0
wch2019/xiaohai-blog,60.0
AkashKobal/java-full-stack-developement,912.5
sviperll/result4j,247.5
gyuwon/ArchitecturalRunwayGuidelines,67.5
jakzo/Il2CppDecompiler,42.5
BeiShanair/tutorialmod-1.20,1080.0
koupleless/koupleless,3067.5
alegian/thavma,57.5
KasugaLibGroup/KasugaLib,2005.0
AkshathSai/streamspace,1405.0
RETIT/opentelemetry-javaagent-extension,585.0
gama-platform/gama,2612.5
waboke/calculator_app_java,4062.5
ourfor/iPlay,3630.0
Poempoat/LimboEmulatorPlus,362.5
ollama4j/ollama4j-web-ui,307.5
blumek/aura-tower,30.0
easystartup-io/k3s-simplified,837.5
mmd-nemati/Compiler-Course-Projects-F2023,30.0
aliyun/dataworks-spec,977.5
renmeijian/HealthChecker,37.5
EladLeev/KeyToField-smt,345.0
MrCrayfish/MrCrayfishFurnitureMod-Refurbished,962.5
Lord-of-Algorithms/DSA-in-Java,30.0
coralblocks/CoralProto,30.0
brian7704/OpenTAK_ICU,772.5
chensheng/ddd-boot,30.0
Kamesuta/BungeePteroPower,625.0
H3Art-q/JNU-IS-CST-Courses,30.0
cubk1/vapev3-opensource,42.5
sbxte/mindustry-schematic-browser,92.5
WMS-DEV/usos4j,530.0
danvega/rest-client-examples,55.0
danvega/spring-common-mistakes,342.5
ndancing/bitcask,30.0
reivaxy/kinetix,780.0
TharunPerera/Fish-Aquarium-Management-System,30.0
d1tto/Rengar,42.5
antlr/antlr5,547.5
Jumman04/DataManager,480.0
hollow-cube/mql,210.0
oguzkaran/JavaApp2-Jan-2024,30.0
Rozmir-Rohi/mo-creatures-legacy,292.5
karthikreddy-7/TCS-NQT-CODING-SHEET,185.0
Direwolf20-MC/JustDireThings,1027.5
armankhondker/leetcode-solutions,30.0
maveniverse/toolbox,3305.0
TFyre/bambu-farm,1290.0
sidduganeshsid/Core-Java,67.5
JaneMandy/CVE-2023-51467-Exploit,80.0
SandhyaMadhunagula/Javalab,67.5
naveenanimation20/SeleniumKeywordDrivenFramework,80.0
Trendyol/kafkathena-jakarta,117.5
google-checks/checks-jenkins-plugin,180.0
JeevananthamPrabhu/to-do-list-full-stack-java,30.0
Rapter1990/parkinglot,180.0
semih-turan/The-Full-Stack-Web-Development-Bootcamp,30.0
OWASP/www-project-netryx,37.5
vsouzx/Events-Driven-Ecommerce,42.5
cezarysanecki/parking-domain,1370.0
frc-862/rhapsody,2692.5
mytang0/brook,327.5
stephanj/BM25,105.0
sisby-folk/surveyor,5600.0
ImKennyYip/flappy-bird-java,30.0
erupts/Linq.J,362.5
zhushimmer/enhance-rpc-zt,30.0
johnnyb/ntag424-java,185.0
evpl/jkscope,430.0
weilueluo/tsm4j,135.0
AndroidIDE-CN/AIDE-Plus,780.0
Pulikovskyy/fixitnow,30.0
liubingmx/fast-spring-test,330.0
jimmyjames/fga-spring-examples,205.0
anonymous123-code/quilt-bisect,440.0
drcircuit/wchhack,50.0
1321928757/chatgpt-sdk-java,80.0
mitang0320/leetcodeHot100,30.0
segment-anything-models-java/SAMJ-IJ,297.5
burukeYou/spring-smart-di,42.5
MagicHarp/confluence,162.5
AndreaCorsini1/SelfLabelingJobShop,55.0
GaoSSR/OnePRO,30.0
Divested-Mobile/Carrion,92.5
fzzyhmstrs/pc,335.0
JasonCareter/fast-mlkit-translate-text,42.5
Kehrlann/spring-boot-testing,120.0
mariofusco/quarkus-drools-llm,202.5
sentrysoftware/metricshub,3252.5
afsalashyana/Spring-Boot-Tutorials,37.5
bizhangjie/CatVodSpider,67.5
dumbo-the-developer/Duels,955.0
Incendo/cloud-minecraft,1140.0
tomalbrc/blockbench-import-library,502.5
polymorphicshade/Tubular,1355.0
StandardSolvers/ps-code-snippets,447.5
sayxiaoyan/XiaoRanLiu3119-TVBoxMobile,60.0
DragunWF/Student-Admissions,30.0
aws/amazon-gamelift-agent,477.5
CompassSecurity/jwt-scanner,417.5
B-Rajagopalan/CodingAtti-YouTube,97.5
spring-tips/spring-authorization-server,42.5
longerye/im-chat,127.5
handsomestWei/mybatis-mapper2sql,130.0
nkuhn-vmw/GenAI-for-TPCF-Samples,82.5
soundvibe/ha-danfoss,342.5
MincraftEinstein/SubtleEffects,202.5
PaperMC/SectorTool,242.5
ColdeZhang/Dominion,3620.0
respondnow/respondnow,845.0
eclipse-tracecompass/org.eclipse.tracecompass,2912.5
shmuelzon/home-assistant-floor-plan,1685.0
GeyserMC/ThirdPartyCosmetics,115.0
Rearth/Oritech,2602.5
quarkiverse/quarkus-fx,885.0
0Akshay/passcrypt,30.0
hardingadonis/saledock,1407.5
aditya-dua/JBDL-65,30.0
yubb-ai/unofficial-gpt4,530.0
parttimenerd/meta-agent,125.0
bowbahdoe/jdbc,795.0
codeaashu/JAVA-Programming-Challenge,30.0
qos-ch/logback-access,165.0
ChloePrime/AAAParticles,1235.0
lokerxx/JavaVul,30.0
begcode/begcode-admin,42.5
Spectrum3847/2024-Ultraviolet,1175.0
AllayMC/EncryptMyPack,100.0
codeIntrovert/90daysOfDSA,30.0
BREAD5940/2024-Onseason,337.5
charmy/react-native-stroke-text,652.5
caoccao/swc4j,780.0
6tail/tyme4j,1065.0
extism/chicory-sdk,465.0
std-microblock/TGStickerProvider,227.5
alltick/alltick-realtime-forex-crypto-stock-tick-finance-websocket-api,262.5
TiagoFar78/PrisonEscape,1417.5
biagioT/jpa-search-helper,1770.0
RobertElderSoftware/robert-elder-software-java-modules,330.0
krkarma777/moonbam,2115.0
darksolopic/PasswordManagerGUI,30.0
Javabykiran-Angular/161_AdvancedJava,30.0
bennamrouche/irc-tester,75.0
Rapter1990/springbootsecurity,30.0
3kh0/eaglercraft-1.8,37.5
GOLDILOCKS-DBMS/IITP_TASK,30.0
crystoll/musashi,30.0
AHUCodingBeast/Waiting-Batch-Bus,30.0
shinee0401/AdminPanel_Vue,30.0
15911075183ma/java-onnx-yolo,30.0
sasmithx/Chat_Application_Socket_Progrmming,30.0
w1th4d/JarPlant,217.5
swan-io/react-native-browser,582.5
anitalakhadze/multiple-auth-api,270.0
xu-shawn/Serendipity,12767.5
ShafiqSadat/IPTVTelegramBot,80.0
mishmash-io/opentelemetry-server-embedded,612.5
miliariadnane/spring-boot-doc-rag-bot,30.0
gradlex-org/java-module-packaging,122.5
JAgentSphere/bytebuddy-agent-demo,315.0
wisemapping/wisemapping-open-source,167.5
cbrewitt/flipping-copilot,705.0
SnowCutieOwO/Continue,45.0
CodingGay/BlackShadow,42.5
HaHaWTH/AdvancedSensitiveWords,380.0
OpenCubicChunks/CubicChunks3,370.0
tzolov/playground-flight-booking,312.5
abhishekabhi789/LyricsForPowerAmp,620.0
sjrsjz/vulkanite-modified,105.0
LekKit/ScalarEvolution,67.5
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
zied-snoussi/git-test,432.5
MemoryZy/ZhiYouToolkit,332.5
SatvikNema/satchat,112.5
uladzimirFilipchanka/noredraw,392.5
habuma/spring-ai-rag-example,30.0
mssanamateen/OOP-using-Java,292.5
1321928757/chatglm-sdk-java,30.0
artsiomkorzun/1brc-walkthrough,30.0
SightStudio/jOOQ-inflearn,30.0
SpringBootCourses/cqrs-banking-app,520.0
tony-xlh/vision-camera-cropper,430.0
jlokitha/group_chat_app,30.0
sh111-coder/sh-board-msa,30.0
Gameye98/xtrspc,80.0
seifrajhi/Kubernetes-practical-exercises-Hands-on,2587.5
linkedin/openhouse,2810.0
eaglerforge/EaglerForge-old,315.0
flynndi/quarkus-jimmer-extension,6815.0
BreweryTeam/BreweryX,2890.0
kafbat/kafka-ui,5097.5
SSANJAY225/offline_device_finder,30.0
Fatimakhan0/javalab,367.5
DGuhr/spring-otel-extended,50.0
daylanbueno/auth-api,60.0
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
iNuman/PdfHighlighter,30.0
gayanukabulegoda/Live-Chat-Room,30.0
codebaorg/redis-keeper,340.0
daisukiKaffuChino/MomoQR,330.0
ArtformGames/BungeeAuthProxy,292.5
MEEPofFaith/black-holes-library,650.0
Missuo0o/FoodDeliveryBackend,30.0
Fernanda-Kipper/desafio-anotaai-backend,97.5
Naton1/osrs-pvp-reinforcement-learning,42.5
SMGCommunity/Whitehole-Neo,732.5
vaginessa/NPatch,30.0
simasch/cqrs-meets-modern-java,60.0
StuyPulse/Izzi,1712.5
vivekanand-vr/javaFullStack-codebase,30.0
Intelligent-CAT-Lab/CodeMind,105.0
Katana-Official/XYNXposed,42.5
filelize/filelize-java,395.0
brenoepics/at4j,825.0
mt1006/mc-ar-mod,202.5
wisp-forest/accessories,2920.0
jithrew/PantryMate,30.0
N1nn1/dye_depot,635.0
Anof-cyber/AlphaScan,30.0
W01fh4cker/MemshellKit,30.0
oviva-ag/ehealthid-relying-party,3217.5
mitre-public/open-aria,630.0
maciej-MKan/chess,827.5
wudgaby/wudgaby-platform,30.0
jadonharsh109/IaC-Master-Actions,562.5
NodeMedia/react-native-nodemediaclient,237.5
microcks/microcks-testcontainers-java-spring-demo,240.0
kousen/springaiexamples,42.5
nipafx/modern-java-demo,30.0
manusa/helm-java,1467.5
AntiP2WDevelopment/AntiP2W-Addon,567.5
seregamorph/spring-test-smart-context,632.5
qos-ch/logback-tyler,50.0
cap-js/cds-intellij,1172.5
xixogo5105/uiptv,330.0
vishalmysore/Tools4AI,480.0
cedricp/ecutweaker,402.5
EvaGupta02/AESEncryption,30.0
ItziSpyder/ImproperUI,447.5
OmniOneID/did-cli-tool-server,200.0
C0de-cake/airbnb-clone-backend,60.0
nilsreichardt/gad24-tests,397.5
jon-mil-92/DisplayHotKeys,442.5
amaseng/myinvois-open-sdk,217.5
Shenzhen-Robotics-Alliance/FRC-Phantom-DriveBase,30.0
appujet/jiosaavn-plugin,1032.5
ax1sX/RouteCheck-Alpha,122.5
lhccong/sql-slow-mirror,80.0
retoocs007/JavaSysMonitor,392.5
springframeworkguru/spring-ai-intro,360.0
Parcheng/combine-java,622.5
trinodb/aws-proxy,1347.5
SpigotRCE/ParadiseClient-Fabric,1352.5
quangnguyenvn/JSON0,90.0
HChenX/HookTool,1707.5
Lambdua/openai4j,1532.5
ZahidFKhan/Streams-API-Practices,45.0
beyond-aion/aion-server,455.0
lavalink-devs/youtube-source,1942.5
xdev-software/testcontainers-junit4-mock,910.0
826148267/cjml_server,605.0
jd-opensource/joylive-agent,1962.5
ahmedaliibrahim01/TourismAgencyManagementSystem,30.0
halilibrahimsaltas/TourismAgency,30.0
Keremyardan/Tourism_Agency_Java_Swing,30.0
5cmc/grim-trident,255.0
Thoroldvix/youtube-transcript-api,605.0
WolfLink-DevTeam/lite-etl,42.5
sahilshelangia/system-design,30.0
eclipse-4diac/4diac-ide,7445.0
Azure/azure-event-hubs-emulator-installer,750.0
GeyserExtras/GeyserExtras,525.0
ChunhThanhDe/Leetcode-Top-Interview,30.0
FileContainer/iAdb-api,30.0
garlic-bred/easy-bedrock-breaker,102.5
YunaBraska/streamline,1142.5
oussemamansouri/Labs-Spring-Boot-for-campusna,30.0
harryjackson/llm.java,102.5
OmniOneID/did-common-sdk-server,230.0
Gayanukaa/companyA-backend,575.0
yangfeng20/ja-netfilter,42.5
LizeRaes/feedback-analyzer,157.5
galliumdata/adumbra,60.0
GPTScan/GPTScan,92.5
danvega/spring-into-ai,37.5
dromara/MilvusPlus,85.0
thedarkcolour/ForestryCE,845.0
sepgh/testudo,90.0
Kei-Luna/LunaGC_4.6.0,352.5
spartanoah/acrimony-client,180.0
Alireza12ss/Alinkedia,142.5
Krishna18062005/Problem-Solving-Day-101-250,45.0
Netflix/maestro,507.5
mpi-sws-rse/jmc,30.0
apache/spark-kubernetes-operator,1192.5
jazzytomato/intellij-hurl-plugin,357.5
karatelabs/karate-js,55.0
Alexdoru/ExampleMod1.8.9,30.0
stephanj/rag-genie,155.0
PamodRathnayake/Social-media-platform-with-API-Master-of-Spring-Boot,30.0
luchob/softuni-spring-may-2024,367.5
JeevananthamPrabhu/leave-management-system,30.0
RAVANA-Final-Project/RavanaAPMS,275.0
arun0009/idempotent,125.0
jbellis/coherepedia-jvector,90.0
firstfault/Trinity,182.5
koppor/github-contributors-list,542.5
gz10177lg/Light-Benchmark,90.0
benayat/rag-with-spring-ai,37.5
enofex/taikai,2040.0
corbado/corbado-java,167.5
RoseTame/MusicPlayer,80.0
lucidity-labs/maestro,37.5
DJ-Raven/java-sample-form,90.0
MiranCZ/altoclef,1007.5
Finally-A-Decent/Fadah,1547.5
TreeOfSelf/CarpetSkyAdditions-Reborn,560.0
EmbarkXOfficial/Spring-Security-Course,37.5
DancingPumpkin65/code-wars-challenges,30.0
yint-tech/ProxyCompose,30.0
mayunyi/react-native-brayant-ad,110.0
KOSASIH/fcn-property-commerce-core,125.0
valkey-io/valkey-java,302.5
qianxiao996/BurpSuite-FrameScan,430.0
AkiChase/scrcpy-mask-server,130.0
StarRocks/SQLTransformer,50.0
uaoan/UaoanDLNA,122.5
MoeStick/Polar-client,80.0
carldea/cognitive,537.5
songbiaoself/SuperHotSwap,175.0
FRCTeam2910/2024CompetitionRobot-Public,37.5
jakgor471/BSPEntSpy,392.5
jwplayer/jwplayer-react-native,1090.0
SleepyFish-YT/Nemui,280.0
Krishna18062005/LeetCode-Problems,30.0
electronstudio/jaylib-ffm,425.0
palantir/javapoet,1597.5
gtrxAC/discord-j2me,1497.5
mc-wiki/minecraft-mod-heywiki,2905.0
anuragts/tangerine,87.5
HemanthManuvel/Java-Learning-,30.0
Aishwaryavenkat10/TestNG-Project,52.5
marcos-dev79/AlgorithmsStudies,30.0
MYethishwar/JavaLabCraft,45.0
loiane/copilot-demo,112.5
OmniOneID/did-core-sdk-server,162.5
MuleSoft-AI-Chain-Project/mule-ai-chain-connector,1122.5
marcushellberg/java-chat-with-documents,90.0
ZeyoYT/AiLama,30.0
CapyKing10/CapyAddon,637.5
datouo/CTF-Java-Gadget,80.0
oussemamansouri/JAVA-Challenges,30.0
0linlin0/XPost,42.5
houbb/minicat,240.0
EmbarkXOfficial/spring-boot-course,90.0
RelativityMC/ScalableLux,995.0
luohongtu/agency-lock,30.0
theodo-fintech/spring-data-event,132.5
OmniOneID/did-ca-server,185.0
Nova-Committee/CheatDetector,2290.0
jagodevreede/sdkman-ui,757.5
advent-of-craft/2024-summer-craft-book,30.0
MInggongK/SpringbootGuiExploit,30.0
vulinh64/spring-base,105.0
ThomasOM/Dusk,112.5
MoeStick/Skyblock-Extras,80.0
aws-samples/real-time-social-media-analytics-with-generative-ai,245.0
Tap30/hiss,325.0
natanimn/Telebof,1300.0
LitleProgrammer/3d-gui-api,297.5
dRAGon-Okinawa/dRAGon,2377.5
xiewuzhiying/VS-Addition,1120.0
quarkiverse/quarkus-roq,2967.5
DharshiBalasubramaniyam/Fullstack-E-commerce-web-application,30.0
asdflj/AE2Things,2050.0
jenkins-infra/plugin-modernizer-tool,5377.5
Swapnikavinukonda/java_files,187.5
Mqzn/Lotus,1175.0
thesurlydev/spring-ai-collab,75.0
headlesshq/mc-runtime-test,1052.5
z64a/star-rod,312.5
alina-yur/native-spring-ai,30.0
OmniOneID/did-api-server,192.5
OmniOneID/did-blockchain-sdk-server,170.0
tarihub/hack-flank-cicd,175.0
AvarionMC/graves,815.0
eclipse-mat/mat,1092.5
user93390/seasnail1,710.0
Siepert123/create-legacy,305.0
LMAX-Exchange/solana4j,162.5
bsorrentino/langgraph4j,1357.5
Badbird5907/GHShareXUploader,30.0
bowbahdoe/jdk-httpserver,130.0
mabartos/keycloak-adaptive-authn,375.0
enisHatipoglu23/tourismAgency,60.0
jhspetersson/packrat,30.0
testcontainers/java-module-workshop,45.0
Fernanda-Kipper/ai-assistant-java,30.0
kp7742/RootOverlay,55.0
pazvanti/Phoenix,165.0
Rafaelmdcarneiro/emulator-detection,30.0
HMZElidrissi/bank-management-system,352.5
FinalForEach/Cosmic-Reach-Save-Library,37.5
CleanroomMC/Scalar,167.5
nonamecrackers2/simple-clouds,1062.5
boozallen/aissemble,3832.5
nextflow-io/language-server,1305.0
thebuildcraft/RemotePlayerWaypointsForXaero,1075.0
devoxx/DevoxxGenieIDEAPlugin,7472.5
qq418745/spring-ai-example,30.0
Randgalt/java-composer,255.0
bitstorm/modern-webdev-wicket,30.0
OmniOneID/did-crypto-sdk-server,177.5
Crazylegstoo/JQuickTake,142.5
elmfrain/cnmcu,577.5
bredlix/wf_companion_app,37.5
AE2-UEL/MekanismEnergistics,72.5
IlyaKukharchuk/InfopostAccountService,30.0
xdsswar/nfx-lib,42.5
MaiDinhVinh/CS-Java,1197.5
st0x0ef/stellaris,832.5
sivaprasadreddy/spring-boot-microservices-course,455.0
mybatis-mp/mybatis-mp,1490.0
quic/ai-hub-apps,707.5
J4C0B3Y/MenuAPI,330.0
Xyness/SimpleClaimSystem,1382.5
deerborg/Tourism-Agency-Management,30.0
CSEdgeOfficial/Java-Programming-Internship,405.0
GreenScripter/minecraft-bot,60.0
TayebsouiniYcode/CoffeeWithDeveloper,187.5
loiane/api-security,90.0
OmniOneID/did-datamodel-sdk-server,162.5
ComPDFKit/compdfkit-api-samples,30.0
DIVISIO-AI/whisper-java,30.0
Kooperlol/Blockify,1090.0
noovertime7/yingsuo-plus,300.0
phegondev/users-management-system,90.0
Hypejet/Jet,250.0
forestwanglin/okx-v5-java,30.0
future0923/debug-tools,605.0
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.pdf-exporter,3577.5
hashgraph/hedera-block-node,3815.0
asaikali/spring-ai-zero-to-hero,105.0
LovetheFrogs/OptiGraph,292.5
xyzbtw/rusherGUI,137.5
joyheros/realworld,30.0
anaconda875/reactive-hibernate-spring-boot-starter,480.0
alaturqua/trino-ai,30.0
agitrubard/java-spring-best-practices,75.0
ViaVersionMCP/ViaForgePlus,490.0
core247/keycloak-eds-plugin,55.0
alxkm/articles,540.0
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.generic,3540.0
rfresh2/NoTextureRotations,362.5
msx80/DoorsOfDoomOmicron,240.0
foxynotail/create-storage-mod-fabric,330.0
csiitian/Interview-Preparation,30.0
RogoShum/BruteForceRenderingCulling,312.5
Moulberry/MixinConstraints,82.5
GeyserExtensionists/GeyserModelEngine,377.5
neoforged/ModDevGradle,1807.5
mukel/llama3.java,250.0
JiuTian-VL/Optimus-1,42.5
AAdewunmi/Grokking-the-Coding-Interview-Patterns-for-Coding-Questions,30.0
chenxiaolong/PixelLight,260.0
Devlrxxh/Neptune,870.0
wohaopa/GTNHModify,1015.0
failutee/Mineject,647.5
OmniOneID/did-ca-aos,147.5
OmniOneID/did-wallet-server,237.5
sattinos/xrest,150.0
artlibs/autotrace4j,357.5
MultiArrayQueue/MultiArrayQueue,42.5
msbaek/vsa-tdd,60.0
Interlink-Media/Sierra,3447.5
grishka/poke.dex,87.5
viktorpergjoka/spring-k8swatcher,107.5
houbb/nginx4j,877.5
dflib/jjava,570.0
ethaanol/mirage,42.5
RapierXbox/ShellyElevate,217.5
gporter0205/schwab-api-client,220.0
genepi/cloudgene3,915.0
corentingosselin/ProdigyCape,667.5
Consensys/linea-sequencer,5487.5
awslabs/analytics-accelerator-s3,2037.5
hoangtien2k3/shopapp-backend,557.5
patternhelloworld/spring-oauth2-easyplus,1320.0
starlake-ai/jsqltranspiler,495.0
BramStoutProductions/MiEx,1022.5
apache/polaris,6927.5
DHD2280/Oxygen-Customizer,1232.5
Anirudh1103/Complete-Java-and-DSA,30.0
Runadee/TourismAgency,42.5
Vavaste/openai-java,30.0
itsJohnCnstn/service-template,840.0
aizuda/doc-apis,190.0
Xposed-Modules-Repo/io.github.tehcneko.clipboardwhitelist,80.0
OmniOneID/did-verifier-server,177.5
OmniOneID/did-wallet-sdk-server,162.5
annuk123/Java-Questions,82.5
jazzybruno/Spring-Boot-Template,30.0
jaiswaladi246/Mission,30.0
Atharvkote/Data-Structures-Algorithms,112.5
Kerosene-Labs/kindling,680.0
OracleBrain/Temperature-Conversion-Program,30.0
aws-samples/sigv4-signing-examples,82.5
wxy0715/java_bucket,30.0
gabrielgua/realworld-springboot,30.0
flutter-youni/flutter_youni_gromore,42.5
Akarshjha03/Javatopia,30.0
Rixafy/LatteSupport,712.5
oracle-devrel/springai-rag-db23ai,157.5
Kehrlann/spring-security-the-good-parts,97.5
j-hc/FlagSecurePatcher,150.0
NisalWick2002/Library-Management-System,30.0
Seyma000/TourismAgency-main,30.0
khiner/CrosswordFiller,45.0
settle-club/java-integration-sdk,417.5
Pan4ur/ThunderHack-Updater,80.0
baby1194/spring-boot-vuejs,192.5
jianyuan1991/ragdemo,50.0
MoeStick/Taunahi-V3,87.5
gmitch215/SocketMC,932.5
yohanes/zygisk-reflutter,105.0
Numelon-Softworks/ThreatenGL,475.0
Liubsyy/JarEditor,710.0
apache/bigtop-manager,1335.0
Dashstrom/tp-antlr,62.5
ikaraozdemir/tourizmAgency,30.0
opensearch-project/user-behavior-insights,1102.5
HypixelDev/ModAPI,775.0
rahulkrishy/CPT_Java,30.0
joeljhou/RabbitMQ,30.0
spring-tips/java22,30.0
Yldrmceyy/TourismManagmentSystem,30.0
Krishna18062005/Problem-Solving-Day-41-60,367.5
Pedro-Pathing/Pedro-Pathing-Quickstart,282.5
which0113/community-post-manage,42.5
FoundryMC/veil-example-mod,217.5
JacksonHoggard/raydream,167.5
frc1678/C2024-Public,37.5
WilloIzCitron/ArchiveDustry-Java,680.0
15139467313/czh-tool,105.0
WarTechMod/Warfare-Technology-1.7.10-NTM-Addon,212.5
pfeodrippe/vybe,285.0
AzzappApp/react-native-skia-video,1430.0
chenjinhu/XpAuto,30.0
YAPP-Github/mafoo-backend,645.0
tginsberg/gatherers4j,1057.5
