repo,score,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
aumetra/asynk-strim,75.0,-0.0281155407428741,0.0345277041196823,-0.0177229903638362,-0.0749658569693565,0.0473041385412216,0.0309945531189441,0.0254376716911792,0.0742687955498695,0.0040254918858408,0.0108887944370508,0.0084472820162773,0.0086877318099141,0.0027564691845327,-0.0058461423031985,-0.0468446761369705,-0.0156707484275102,0.0646639242768287,0.0395842865109443,-0.1096988841891288,-0.0849146023392677,-0.0398489125072956,0.0336701087653636,0.0325521454215049,0.0571864061057567,-0.0357953943312168,-0.0186388865113258,-0.0347531363368034,0.0574952661991119,0.0908579900860786,-0.1021262854337692,-0.0664379447698593,0.0516206435859203,0.1724234670400619,0.0058736647479236,-0.0308983512222766,0.0573371611535549,0.0522436797618866,-0.0128178223967552,0.0314805097877979,-0.0572922118008136,-0.0612721405923366,-0.0884478986263275,-0.000244442402618,0.0540290959179401,0.0297984033823013,-0.0603363811969757,0.0075681875459849,0.006637648679316,-0.0181985925883054,-0.0181601606309413,-0.1003009900450706,-0.0491033196449279,-0.1012097299098968,-0.0345536284148693,-0.0198509078472852,-0.0216358471661806,0.0061715971678495,0.0046842573210597,-0.0657421648502349,-0.0844530835747718,-0.0235097147524356,0.0046328385360538,-0.0814317017793655,0.0771696791052818,0.0199621990323066,-0.0134801678359508,0.0111289620399475,-0.0106496904045343,-0.0357800684869289,0.0119070699438452,-0.0398391857743263,-0.0425356887280941,0.0599361769855022,0.0693169236183166,-0.0369629710912704,-0.047434464097023,0.0213437378406524,0.0610938519239425,0.0051202597096562,-0.0552417449653148,-0.1015127003192901,0.0177773777395486,0.0077665271237492,0.038147896528244,-0.0115042822435498,-0.0007140702218748,0.0473337210714817,0.0083435215055942,0.0060505978763103,-0.0158630330115556,0.0317205116152763,-0.0320356488227844,0.08244289457798,-0.068012423813343,0.0553651563823223,0.0492797568440437,-0.0228374861180782,-0.1390617936849594,0.0199802555143833,0.0583312772214412,0.0054968688637018,0.024863900616765,-0.0050216284580528,-0.0647394433617591,0.0054524582810699,-0.0312222056090831,-0.0133820064365863,-0.0621047057211399,0.087759256362915,0.0097607905045151,-0.043498009443283,0.0070060482248663,-0.0129123479127883,-0.0825068429112434,0.0484756976366043,0.000674910203088,-0.0613988973200321,-0.0038461491931229,0.0890620127320289,-0.0843099579215049,-0.0350978970527648,-0.0109578995034098,0.0062349224463105,-0.060444138944149,-0.0419134721159935,-0.0376030541956424,0.052225261926651,-5.15085094141018e-33,-0.0529805608093738,0.0380756109952926,0.0107858953997492,0.1120917797088623,0.0275002028793096,-0.0151969157159328,-0.0687853991985321,-0.0239203982055187,-0.1082627102732658,0.0443342663347721,0.0815881341695785,0.1846876442432403,0.0478895381093025,0.0595503486692905,-0.0427540838718414,0.0241600312292575,-0.0789573714137077,0.0898784101009368,-0.005176059436053,-0.0107620293274521,0.0316023863852024,-0.0397195629775524,0.075964979827404,0.0481447502970695,0.0504744872450828,-0.0573879368603229,0.0379428230226039,0.0227284859865903,0.0563061870634555,0.0067981146275997,0.0601415671408176,-0.0768330842256546,-0.0115402862429618,-0.0335866212844848,0.0578976161777973,0.0493444241583347,-0.0873262733221054,-0.1110060885548591,0.0665807351469993,-0.0215856153517961,-0.013661254197359,-0.038069050759077,-0.0845189839601516,0.044227834790945,0.0565397962927818,0.0076260827481746,-0.0182860568165779,0.0162837225943803,0.1129495054483413,-0.0566596463322639,0.0176892150193452,0.010571090504527,-0.070475086569786,-0.0299284681677818,-0.0086091794073581,0.053742628544569,-0.0096211554482579,0.0355972349643707,-0.0363304987549781,-0.0247549004852771,-0.0381632559001445,0.0348082557320594,-0.0172125231474638,0.023909218609333,0.0614220313727855,0.0106857921928167,-0.0776793956756591,-0.0617934837937355,0.0541845299303531,-0.0016517163021489,-0.0011868919245898,-0.0122023429721593,-0.0506722256541252,-0.0185112431645393,-0.0049687186256051,0.0030877997633069,-0.0599497929215431,-0.0380958616733551,0.0695929229259491,0.0534830875694751,-0.0949366316199302,-0.0296643171459436,0.0006512014078907,-0.024332320317626,-0.0424403846263885,-0.0312701165676116,0.0936805754899978,0.0239432342350482,-0.0204185452312231,0.0190934799611568,-0.033038817346096,0.0467347875237464,-0.0108548300340771,0.015789596363902,-0.0220461226999759,1.9463223836511024e-33,-0.0513795912265777,-0.0060752895660698,0.0255481973290443,0.1132846921682357,-0.033735305070877,0.0526114180684089,-0.0227722134441137,-0.0760348066687583,0.0410634540021419,0.0031984350644052,0.0112927369773387,-0.0024019780103117,0.0163968410342931,-0.0608783066272735,-0.0405810177326202,-0.0267781876027584,-0.0020632548257708,-0.0291834790259599,-0.0606832131743431,0.0703110545873642,0.0534720011055469,0.0974324196577072,-0.061868842691183,-0.000466804485768,-0.0045488830655813,0.0161902345716953,-0.10911525785923,-0.0629710778594017,-0.0029967816080898,-0.0709440112113952,0.0281149242073297,0.0571651831269264,-0.0935245975852012,-0.0168212484568357,-0.0796793773770332,-0.021439054980874,0.1375070065259933,-0.0084202447906136,-0.0475960634648799,0.0785281062126159,0.0582080632448196,0.0363993644714355,0.0192905701696872,-0.0390977524220943,-0.0410260409116745,-0.067361295223236,-0.0645380839705467,-0.0373435318470001,-0.0116535807028412,-0.0126064009964466,0.0273463949561119,-0.0198086537420749,-0.0142248785123229,-0.0253225471824407,-0.008711913600564,0.0711697861552238,0.010931015945971,0.026390703395009,0.0201884154230356,0.042070347815752,0.0255684331059455,0.0354668498039245,-0.0556825213134288,0.0865059494972229,0.0024721922818571,-0.0542042814195156,-0.0062382137402892,0.0416320599615573,-0.0169807113707065,-0.0215806905180215,0.0297209322452545,-0.0066160592250525,-0.0231320150196552,-0.0726971998810768,-0.0194884967058897,0.0094895977526903,0.1036966666579246,0.0330377593636512,-0.0629051104187965,-0.0415832251310348,0.0379355065524578,0.0352591164410114,0.0120513113215565,0.0467270575463771,-0.0247212275862693,0.0293795745819807,0.0330091714859008,-0.1247341111302375,0.0244859848171472,0.0121014509350061,-0.0712339654564857,0.0318420007824897,-0.071334883570671,0.0198258329182863,0.0053418865427374,-1.9844627274778762e-08,-0.0564015358686447,-0.0174765102565288,-0.0333686992526054,0.0108036762103438,0.0034954578150063,-0.0481117367744445,-0.078831098973751,0.0538098141551017,-0.0992567539215087,-0.0007511537987738,0.0009292062604799,-0.0082591753453016,-0.094532273709774,0.0508528836071491,0.0590244345366954,0.0057219574227929,0.0309219118207693,-0.0064454190433025,-0.0336630977690219,-0.0342835038900375,-0.0202403701841831,0.0574901364743709,0.0094572426751255,0.0195238832384347,-0.0340333953499794,0.0416944809257984,0.0484405495226383,0.0927720144391059,-0.0038383963983505,0.0133084440603852,0.0584500841796398,0.0363112352788448,0.0377013012766838,-0.0747919604182243,0.0715767219662666,0.0193668846040964,0.0200313199311494,0.0168587025254964,0.0433626919984817,0.0521665923297405,-0.0011927441228181,0.0805900171399116,-0.0272279102355241,0.0660765171051025,0.0768944546580314,0.0239643175154924,-0.0734069496393203,-0.0252956356853246,-0.0527055449783802,-0.0112691624090075,0.0338777787983417,-0.0435032807290554,0.0247781686484813,0.0059566181153059,-0.0413379035890102,0.0827246084809303,0.072316326200962,0.0088980505242943,0.0083098616451025,0.0146299973130226,0.1391174346208572,0.0573276355862617,0.0768713504076004,-0.0041713500395417
qi4L/sRDI-rs,30.0,-0.0127396797761321,0.0485430508852005,0.0150168053805828,0.0316475257277488,0.057242102921009,0.0588105581700801,0.1082113981246948,0.0700747966766357,-0.1222155690193176,-0.0436527542769908,0.0454139932990074,-0.0273085329681634,0.0091771455481648,-0.0240288637578487,0.0577421635389328,0.0193884428590536,0.1160047203302383,0.0108197489753365,-0.0552650466561317,-0.0156708043068647,0.0040897936560213,-0.0282185580581426,-0.0157861392945051,0.0492900311946868,-0.0105024119839072,0.059279914945364,-0.0103063881397247,0.0333154909312725,0.0713101997971534,-0.0002707063686102,-0.0448726452887058,0.1413072049617767,0.0248342603445053,-0.0398818589746952,-0.051596637815237,0.0024937300477176,-0.0165434293448925,-0.0153192020952701,-0.0407891385257244,-0.0984069928526878,-0.0351774469017982,-0.1258027702569961,-0.0428014062345027,0.0227603502571582,0.0411406308412551,0.0329150222241878,-0.0096140271052718,0.0281731914728879,-0.0292004197835922,0.0288038998842239,-0.0273432098329067,0.0430327020585536,-0.0521235913038253,0.0266728736460208,0.0867697894573211,0.012498621828854,-0.0099630467593669,-0.0246348548680543,-0.0266764946281909,-0.0186716970056295,0.0648674741387367,-0.0175314228981733,-0.0497412234544754,0.1281234323978424,0.0745083019137382,-0.0909622907638549,-0.0105201499536633,-0.0908450484275817,0.008041993714869,-0.052587404847145,-0.0241768285632133,0.0418556109070777,-0.0424635969102382,0.0396589823067188,0.026431206613779,-0.0371521525084972,-0.0130766266956925,-0.013122521340847,0.0706936940550804,-0.0168357230722904,-0.0269908979535102,-0.0420135185122489,0.0089187799021601,-0.0390638411045074,0.0628400817513465,0.0654357448220253,0.0517667904496192,-0.0847533494234085,-0.1004623770713806,0.0228580851107835,0.0608697570860385,-0.060393676161766,0.030878871679306,-0.0974635630846023,-0.0254284404218196,-0.0356923043727874,-0.0209964755922555,-0.0446876622736454,-0.0313957370817661,0.1223387196660041,-0.0305884256958961,-0.0157922282814979,0.021252017468214,-0.0388139337301254,0.0038939490914344,-0.0683732330799102,-0.004019496962428,-0.0428696908056736,0.0296582765877246,0.0084719313308596,-0.0348459333181381,-0.0622148066759109,-0.0425896197557449,-0.1137934327125549,0.0327956825494766,-0.0335217341780662,-0.0694018900394439,0.0020459350198507,0.0398781076073646,0.0319152846932411,0.0001763440814102,-0.0238363593816757,0.0083448104560375,0.0111425630748271,-0.0316658616065979,-0.0005818203790113,0.0001594270142959,-6.716454398387952e-33,-0.0020150244235992,-0.024554131552577,-0.0778897255659103,0.0690385475754737,-0.0006001374567858,-0.0078043057583272,-0.0754978582262992,0.0364700965583324,0.0145866610109806,-0.0383595339953899,-0.017345929518342,0.0180287640541791,0.0107509614899754,0.0605605207383632,0.0659846514463424,-0.022693121805787,0.0165207758545875,0.0511167421936988,0.0346496477723121,-0.0310496073216199,0.034719742834568,-0.0121562397107481,0.0506727546453475,0.0111912610009312,0.0003780380939133,-0.0290810875594615,-0.0136347496882081,-0.040420264005661,-0.0569853447377681,0.0510968342423439,0.0242136623710393,0.0313886106014251,-0.069198727607727,0.0366284549236297,-0.0262682996690273,-0.0163025185465812,-0.0213715694844722,-0.1389716118574142,0.0321848057210445,0.0426994636654853,-0.033833835273981,-0.034622985869646,-0.0625240728259086,-0.0153066497296094,0.0111389467492699,0.0662184655666351,0.0645954981446266,-0.0061040031723678,-0.0147632136940956,0.0425228625535965,0.0414964072406291,0.0553744994103908,-0.0311446227133274,-0.0511799827218055,0.0519183836877346,0.0267829149961471,-0.0573125407099723,-0.0516543686389923,-0.0202457215636968,0.0235415678471326,-0.0459960810840129,0.0488490797579288,0.0182850547134876,-0.0529437772929668,-0.0341472551226615,0.0224324874579906,0.0678024142980575,0.0107035376131534,0.0082928100600838,-0.0156263727694749,-0.050159215927124,-0.048821821808815,-0.0781879648566246,-0.0592344813048839,-0.0199884120374918,0.0029862059745937,0.0787021741271019,-0.0092789875343441,0.0104499068111181,-0.0484209656715393,-0.0324531383812427,-0.0099786575883626,0.0046859947033226,0.0436172857880592,0.042229525744915,0.0047430112026631,0.0558559969067573,-0.0993883833289146,0.0042483024299144,-0.0022331271320581,-0.0355326160788536,0.0781633406877517,-0.0073368255980312,0.0170569941401481,0.0124391699209809,2.3366259973874498e-33,-0.056974209845066,0.0336737930774688,-0.0133345117792487,-0.0163123123347759,-0.005345650948584,-0.0204260498285293,-0.0495211370289325,-0.0742668360471725,-0.0474202074110507,0.0190200395882129,-0.0545644387602806,-0.054718017578125,-0.0510241650044918,-0.1074037849903106,0.0088151860982179,0.0551836155354976,-0.0505469180643558,-0.1096069663763046,-0.0484254471957683,0.1258690059185028,-0.0711901187896728,-0.0338921435177326,-0.0215826649218797,-0.0116980029270052,-0.0687412992119789,-0.0783295482397079,-0.0476324707269668,-0.1022654250264167,0.0338472388684749,-0.0727768242359161,0.0102336760610342,-0.050828743726015,-0.1153015047311782,-0.0302578937262296,-0.0107564469799399,0.0051912683993577,0.0197634287178516,-0.0618059821426868,0.0283180922269821,0.0456203706562519,0.1353742629289627,0.0163149088621139,-0.0011003651889041,0.0654643923044204,0.0014649670338258,-0.0060980380512773,0.0225143749266862,0.0413142777979373,0.0668079927563667,0.0142460223287343,0.0161258652806282,-0.0158824007958173,0.0167227387428283,-0.0075607211329042,-0.0822480171918869,0.0783971697092056,0.0358707979321479,-0.0441412664949893,0.0400486290454864,0.0638199672102928,-0.0201192218810319,0.0505258366465568,-0.0168395638465881,0.0305672418326139,0.0723869130015373,-0.0166074708104133,0.0173771418631076,0.0242130290716886,-0.0430081710219383,-0.0179564468562603,-0.0686189457774162,-0.0634688884019851,-0.0441045239567756,-0.0294205117970705,-0.0758395045995712,-0.0091128787025809,-0.014136073179543,-0.0914451703429222,-0.0388408899307251,0.0135200126096606,-0.0172443836927413,-0.0197281390428543,0.0199508965015411,-0.0007051912252791,0.0479621216654777,-0.002754314802587,0.0065284622833132,0.0219646692276,0.0456354096531868,-0.0242701731622219,-0.0056773959659039,0.1054629161953926,-0.1359138339757919,0.1020792573690414,0.00695910025388,-1.6116187495640588e-08,-0.0844325423240661,-0.0028897246811538,0.0625200346112251,-0.0002796264889184,0.0489325486123561,-0.0069956914521753,0.0549683831632137,0.0427908711135387,-0.0378665998578071,0.0259695742279291,0.0012933703837916,0.0535505749285221,-0.0723495185375213,0.1004326194524765,0.1617836207151413,-0.0114136878401041,-0.0195561870932579,0.021814651787281,-0.0689845457673072,-0.0174445249140262,0.0691786929965019,-0.0343738757073879,0.0348534137010574,0.0242271367460489,0.0033133078832179,-0.0469030365347862,0.0437690392136573,0.1195859536528587,0.0450777374207973,-0.0108379861339926,0.0299628935754299,0.1112787947058677,0.0250738263130188,0.0442983843386173,0.1069408431649208,0.0236775297671556,0.0655405223369598,-0.0389280878007411,0.0424003303050994,-0.0356344245374202,0.0468981824815273,0.0214709471911191,-0.0100777549669146,0.0434673130512237,-0.0126481996849179,0.0484896562993526,0.0393519401550293,-0.1460962444543838,-0.0541329905390739,0.0310228895395994,-0.0080297384411096,0.0398945100605487,0.053633164614439,0.1249333098530769,0.0949295163154602,0.0783626362681388,0.0317992195487022,-0.0397150069475173,0.0170298516750335,-0.0284298080950975,-0.0066191325895488,0.0500783361494541,0.0365828201174736,-0.0416459813714027
nyxpsi/nyxpsi,65.0,-0.0279616303741931,-0.0138685135170817,-0.0045859646052122,0.0012901560403406,-0.030853247269988,-0.0540697760879993,-0.0742402523756027,0.0912621915340423,-0.1267846375703811,0.0384564101696014,-0.0149480663239955,-0.0229858867824077,0.0158794578164815,-0.0275797303766012,-0.0768014192581176,-0.0247344449162483,0.1099788844585418,-0.0795982107520103,0.0206892546266317,-0.1351721584796905,0.0141225317493081,0.0050559262745082,0.0525322891771793,-0.0522424541413784,0.0831626504659652,-0.0443169027566909,-0.031426515430212,0.058774534612894,0.0159444846212863,-0.0451928004622459,0.0078193889930844,0.0006460074218921,0.0793637856841087,0.0269471574574708,-0.0427125692367553,0.0025379413273185,0.0181826893240213,-0.0839369446039199,0.0443758368492126,0.0794271603226661,-0.0186064094305038,-0.0138612408190965,0.0732482075691223,0.0523122325539588,0.1000926494598388,-0.0185226518660783,-0.0880983471870422,-0.0549584254622459,0.0019253678619861,-0.0171915255486965,-0.1423568427562713,0.0365914814174175,-0.0512871444225311,-0.0255936328321695,-0.0057208132930099,0.0605338551104068,0.0157734137028455,-0.0403051190078258,-0.0531470440328121,-0.0176811404526233,0.0137601196765899,-0.0890823230147361,-0.1247723028063774,0.0083380741998553,0.1562984436750412,-0.0175847671926021,0.0207903757691383,-0.0569812133908271,0.1291418224573135,-0.004420262761414,-0.0802186429500579,0.0272363387048244,0.0134350303560495,0.0690038278698921,-0.0277839340269565,0.0048798443749547,-0.0356276780366897,0.0519120097160339,0.0088948598131537,-0.1092936992645263,-0.0390000119805336,-0.0127090774476528,-0.0828067660331726,0.0257208980619907,0.0970766097307205,-0.0202718861401081,0.0627898350358009,0.0323809161782264,-0.005221452564001,-0.0327034965157508,0.1032597422599792,-0.0455433614552021,-0.0643757060170173,0.0435733757913112,-0.0166284684091806,0.093680553138256,0.0554539747536182,-0.0951984599232673,0.0677667260169982,0.0588804483413696,-0.0236948076635599,-0.0370393842458725,-0.0198119264096021,-0.0226892828941345,-0.0965323597192764,-0.0285503882914781,0.0620058327913284,0.0659136623144149,0.0408563092350959,-0.0143497288227081,0.0021999541204422,-0.0118357259780168,-0.0105485925450921,-0.0642057284712791,0.0121572138741612,-0.0075750490650534,0.0307081993669271,-0.0378128252923488,0.0593193806707859,0.0141083812341094,0.0005602758610621,-0.0048976545222103,0.0414826646447181,-0.0212600938975811,-0.0070497542619705,-0.0016267485916614,-0.070708617568016,-1.065856635569566e-33,-0.0063206432387232,-0.0001349692902294,0.0264744218438863,0.0243399627506732,-0.0419912151992321,-0.044673666357994,-0.0673509538173675,-0.0081188790500164,-0.0697313100099563,0.038212165236473,-0.016041737049818,0.0608456172049045,-0.0581093244254589,0.0553787536919117,0.008360861800611,-0.043354857712984,0.0025019173044711,0.0889836996793747,-0.0251605883240699,0.0566490516066551,0.0399352200329303,-0.0367135293781757,0.0439566150307655,-0.1236009895801544,0.0712485834956169,0.0690121948719024,0.0443445704877376,-0.022793835029006,-0.0321835912764072,0.0147116295993328,0.0467822775244712,-0.039728220552206,-0.1022679433226585,-0.0335342474281787,0.0351344272494316,-0.0042972615920007,-0.0752964839339256,-0.0149478400126099,0.0318861939013004,-0.0197165757417678,-0.0602522827684879,0.0416727662086486,0.0161153580993413,-0.0405393280088901,0.0295577105134725,-0.0304743256419897,-0.0476462356746196,0.0023967064917087,0.1185846701264381,-0.0352701619267463,-0.0466851629316806,-0.0352455526590347,-0.0132838888093829,-0.0062929131090641,0.0461981445550918,0.0464724227786064,0.0435798689723014,-0.0029429483693093,0.0049484195187687,0.1400558650493621,-0.0156506318598985,0.0320608206093311,-0.0555991232395172,-0.0145161375403404,-0.0596715882420539,0.0283334515988826,-0.1111736595630645,-0.0089372508227825,0.0928980857133865,-0.0030776599887758,-0.0504316724836826,-0.0025362274609506,0.0080972099676728,-0.0480701811611652,0.0513361357152462,0.047439370304346,-0.031108783558011,-0.0525181367993354,-0.0211968626827001,-0.0186395850032567,-0.0488438792526721,0.043168768286705,-0.0161877162754535,-0.0573139488697052,-0.0339917875826358,-0.0188720244914293,0.0325893573462963,-0.0191819109022617,-0.0241836290806531,-0.0415144227445125,-0.0483290739357471,0.0168991535902023,-0.0454940572381019,0.0449832081794738,-0.0164635200053453,1.9638984119187957e-34,0.0211466997861862,0.0299469083547592,0.0201255064457654,0.0347686894237995,0.0678373500704765,0.0461048409342765,-0.070214495062828,-0.0305866189301013,0.0095532583072781,0.050163697451353,-0.0035184524022042,0.0045958538539707,0.05690848082304,0.0261116530746221,-0.0144620966166257,0.0420461185276508,-0.0178764350712299,-0.0851402655243873,-0.0343264676630497,0.0268162135034799,-0.0007523088133893,0.1208537146449089,-0.0160841606557369,-0.0376056805253028,-0.024600550532341,0.0162293910980224,-0.0113618075847625,0.0049179014749825,-0.0463327020406723,-0.0915256664156913,0.0511089973151683,-0.0334934256970882,-0.1024204120039939,-0.0384854823350906,-0.0342507250607013,0.0260195322334766,0.1147808954119682,0.0004312092496547,-0.0166925191879272,0.0442596860229969,0.1098171770572662,0.0072694392874836,-0.0162025168538093,-0.0863494724035263,0.0157182943075895,0.0113148167729377,0.025863392278552,0.0437533482909202,0.0451116301119327,0.0277904123067855,0.0571019314229488,-0.0025507763493806,0.0058884681202471,0.0059860865585505,0.0263609923422336,-0.0479683503508567,-0.0587178319692611,-0.0145964035764336,0.0029788415413349,0.0314698703587055,-0.0109590273350477,0.0539039745926857,-0.0383436009287834,0.1158366650342941,0.0037955222651362,-0.033443097025156,-0.0616758912801742,-0.0044253058731555,0.0004850030236411,0.0441969074308872,-0.1184495761990547,0.0147727010771632,0.0479964986443519,0.018485702574253,0.0510383173823356,0.0222634263336658,-0.0102914301678538,0.0980297699570655,-0.0053737158887088,0.0471626445651054,0.0028942481148988,-0.0034610037691891,-0.0068260231055319,0.0716500133275985,0.0041498173959553,0.0294901113957166,0.0965008810162544,-0.0991497561335563,0.0548035912215709,-0.0034249958116561,-0.0065349261276423,0.0419874526560306,-0.0109445787966251,0.0084424307569861,0.0133615201339125,-2.060225945399452e-08,-0.0011598417768254,-0.0747023448348045,0.0039454260841012,0.0257039237767457,-0.0304593872278928,0.0988480672240257,-0.076003111898899,0.0300153922289609,-0.0486744679510593,0.0144268376752734,0.0744991153478622,-0.0235647689551115,-0.0594480223953723,0.0339728072285652,-0.0276586003601551,0.0282876156270504,0.0084796920418739,0.0779477208852768,-0.034744955599308,-0.0851150453090667,0.0240585356950759,0.0297109149396419,0.0362181961536407,-0.0296197216957807,-0.0257662236690521,-0.0186952371150255,0.0153987100347876,0.069819875061512,0.0001188187379739,0.0078989882022142,-0.0311187617480754,0.0419105179607868,0.0364681333303451,-0.0904300808906555,0.0535965971648693,0.0175877772271633,0.0176441743969917,0.0685904547572135,0.0612920187413692,0.0526998080313205,-0.0323111005127429,0.0661781281232833,-0.0205544326454401,0.041606418788433,0.127567633986473,0.0013350375229492,-0.1005995199084281,-0.0088418461382389,-0.017626067623496,-0.020005727186799,0.0239138565957546,-0.0596965439617633,-0.0645927339792251,-0.0129400379955768,0.0067318957298994,0.0688743889331817,0.0104959299787878,-0.0714680626988411,-0.0646431744098663,-0.0115603636950254,0.0942108631134033,0.0193197131156921,0.0084475725889205,0.0597302019596099
