repo,score
chamithKavinda/Coffee-Shop-POS-JavaEE-Backend,30.0
algorithm-tools/ad4j,145.0
Jire/tarnish,55.0
TEAM-DAWM/NUTSHELL-SERVER,1165.0
Tencent/nf-tencentcloud,360.0
Yimura/FridaMgr,357.5
pdudits/jakarta-mvc-unpoly,60.0
laziobird/CodeLLMEval,30.0
DGVPSH/SlackOpen,842.5
Saum112/JavaDevInterviewPrep,30.0
shasankp000/AI-Player,437.5
hhy50/reflect-linker,67.5
Nutika16/Bank_Management,50.0
mvitz/beyond-spring-boot-testing,30.0
drjeffgeoff/javaprojects,50.0
SijiaCui/play-urts,90.0
indrakishore/Developers-Community,1252.5
starobot/LegoClient,142.5
Rapter1990/todowithcouchbase,180.0
wimdeblauwe/vite-spring-boot,345.0
BL00DY-C0D3/Echo-VR-Installer,782.5
GAME-CLI-SRV-DEV/ViaVersionProtocolSupport,395.0
hanhuoer/maa-framework-java,90.0
DJ-Raven/swing-modal-dialog,605.0
stephengold/jolt-jni,817.5
FamroFexl/Circumnavigate,592.5
Azure-Samples/agent-openai-java-banking-assistant,87.5
netcorepal/cap4j,542.5
Naveenk069/Fitness-Application,30.0
samuelowino/civic-education,37.5
JMagician/Magic,97.5
8ORUZ7/data-structure-and-advance-algorithm,30.0
zdx0122/playwright-screenshot-api,45.0
yananhub/flying-gradle-plugin,287.5
UniMelb-COMP90018/COMP90018-Tutorials-2024,30.0
prameswaraandhika/vendor-management-system-rest,75.0
minecraft8997/TennessineC,180.0
Konloch/Jaxon,180.0
kiryu1223/drink,30.0
liyao-l-y/ICEDroid,67.5
Micro-STAMP/microstamp,772.5
SE10-IJSE/SE10-NETWORK-BACKEND,552.5
kopytovskiy/companero-bot,380.0
apache/pulsar-java-contrib,125.0
depromeet/WalWal-server,6860.0
Karabosithole/LearnJavaSnakeGame,130.0
datastaxdevs/conference-2024-devoxx,30.0
We-Cant-Coding/TACZ-Fabric,480.0
ahmedhussein107/Pupils-Plan-W25,37.5
hollow-cube/luau-java,235.0
rspace-os/rspace-web,2482.5
rzando-org/GitHub-Chinese-Top-Charts,30.0
med-united/epa4all,747.5
pedroksl/AdvancedAE,4242.5
ferriarnus/Monocle,135.0
Moulberry/Flashback,217.5
keycloak/keycloak-client,760.0
eschnou/OpenGPA,252.5
Atharvkote/DSA-Mini-Projects,30.0
ivangfr/web-reactive-jvm-native-cds-aot-virtual-threads,30.0
BryanGIG/BypassDANA,267.5
yashksaini-coder/September-Leetcode-Daily-2024,75.0
tuskev1ch/minced-1.20.4,92.5
AllenDengMs/isme-java,42.5
mazen-salah/Mobile-application-development-course-content,30.0
JacobChikwanda/object-oriented-programming,30.0
depromeet/15th-Spring-Test-Study,495.0
egecanakincioglu/name-fix-minecraft-plugin,30.0
hangga/sample-usaidbox,30.0
ahisec/geoserver-,52.5
kdalton0518/Microservices-kafka-SpringBoot,30.0
Sun-12138/comfyui-spring-boot,42.5
czelabueno/jai-workflow,302.5
dougdonohoe/ddpoker,520.0
kousen/AiJavaLabs,37.5
IMB11/Fog,1265.0
lightning2401/northstar,1142.5
HiveGamesOSS/leveldb-mcpe-java,137.5
atharva7803/Accenture-Previous-Year-Coding-Questions-,30.0
randomguy3725/MoonLight,207.5
processing/processing4,3895.0
codetyio/codety-scanner,2677.5
devjlkeesh/httpserver,30.0
a7med3del1973/Fawry-Internship,30.0
omaeewa/TGram,75.0
hellyguo/rust_java_samples,30.0
zhkl0228/impersonator,292.5
btraceio/jafar,187.5
reveny/Protecttai-Bypass,125.0
yangbuyiya/coze-sdk-java,75.0
datafor123/datafor-free,80.0
apache/maven-hocon-extension,127.5
C0de-cake/ecommerce-app,30.0
MikuMC/ZetaUtils,37.5
thypon/eLauncher,210.0
Rdiger-36/StudioBridge,442.5
ronin-engineer-88/airbnb,270.0
Tutorials-By-Kaupenjoe/NeoForge-Tutorial-1.21.X,1602.5
quarkusio/quarkus-workshop-langchain4j,210.0
Mixeway/Flow,530.0
yzsvdu/RedTrainer,242.5
syncliteio/SyncLite,375.0
mq-soft-tech/comp2000_2024,420.0
starobot/StaroEventSystem,137.5
LAC-Japan/Ghidra_AntiDebugSeeker,180.0
cashfree/kafka-delayed-queue,80.0
sivaprasadreddy/spring-realworld-conduit-api,192.5
MrzDemon/Minecraft-Meteor,80.0
aemisigna/hololiveid-kaela-event-public,80.0
nguyenthanhhy0108/Web-Personal-Project-BE,240.0
alpapie/piscine-java-test,30.0
techsenger/jeditermfx,80.0
line/Flagship4j,90.0
justine6/https-github.com-ashishps1-awesome-system-design-resources,60.0
vladmihalcea/high-performance-jooq,30.0
wkorando/loominated-java,37.5
Mangolise/mango-anti-cheat,30.0
keyhana/c166-ghidra-module,175.0
OSUSecLab/BaseMirror,30.0
Conan924/NacosExploit,142.5
hoangtien2k3/reactify-core,1000.0
oracle/sandwood,117.5
iw2d/kinoko,327.5
HChenX/HiMiuiX,30.0
Bharat2044/Striver-A2Z-DSA-Sheet-Solution-using-JAVA,30.0
iipc/warcaroo,92.5
chengpeng-wang/LLMSAN,42.5
gejun123456/HotSwapHelper,292.5
writingtool-org/writingtool,387.5
canyie/MagiskEoP,30.0
jtang613/GhidrAssist,740.0
siddharthsky/CustTermux,1280.0
macdao/hands-on-clean-architecture-template,30.0
