repo,score
TiagoFar78/PrisonEscape,1365.0
lokerxx/JavaVul,30.0
6tail/tyme4j,877.5
biagioT/jpa-search-helper,1557.5
Rapter1990/springbootsecurity,30.0
krkarma777/moonbam,2115.0
ShafiqSadat/IPTVTelegramBot,80.0
anitalakhadze/multiple-auth-api,270.0
bennamrouche/irc-tester,75.0
darksolopic/PasswordManagerGUI,30.0
sjrsjz/vulkanite-modified,92.5
sasmithx/Chat_Application_Socket_Progrmming,30.0
miliariadnane/spring-boot-doc-rag-bot,30.0
abhishekabhi789/LyricsForPowerAmp,570.0
OpenCubicChunks/CubicChunks3,370.0
vacuityv/ai-java-sdk,870.0
CodingGay/BlackShadow,42.5
swan-io/react-native-browser,545.0
mishmash-io/opentelemetry-server-embedded,642.5
w1th4d/JarPlant,120.0
crystoll/musashi,30.0
LekKit/ScalarEvolution,67.5
cbrewitt/flipping-copilot,330.0
tzolov/playground-flight-booking,280.0
wisemapping/wisemapping-open-source,142.5
HaHaWTH/AdvancedSensitiveWords,312.5
JAgentSphere/bytebuddy-agent-demo,290.0
15911075183ma/java-onnx-yolo,30.0
Shawnarun/DevelopersStack-OpenSourceNexus,765.0
SightStudio/jOOQ-inflearn,30.0
zied-snoussi/git-test,432.5
Gameye98/xtrspc,80.0
MemoryZy/ZhiYouToolkit,332.5
artsiomkorzun/1brc-walkthrough,30.0
SatvikNema/satchat,112.5
lifting-bits/patchestry,625.0
1321928757/chatglm-sdk-java,30.0
SpringBootCourses/cqrs-banking-app,520.0
eaglerforge/EaglerForge-old,315.0
mssanamateen/OOP-using-Java,292.5
seifrajhi/Kubernetes-practical-exercises-Hands-on,2587.5
tony-xlh/vision-camera-cropper,417.5
linkedin/openhouse,2532.5
flynndi/quarkus-jimmer-extension,5585.0
kafbat/kafka-ui,4667.5
Jsinco/BreweryX,2042.5
mt1006/mc-ar-mod,202.5
vaginessa/NPatch,30.0
DGuhr/spring-otel-extended,50.0
daisukiKaffuChino/MomoQR,330.0
brenoepics/at4j,825.0
SMGCommunity/Whitehole-Neo,720.0
daylanbueno/auth-api,60.0
filelize/filelize-java,370.0
codebaorg/redis-keeper,160.0
Fernanda-Kipper/desafio-anotaai-backend,97.5
jzelAdmin2006/m306-TouGH-Vault-github-backupper,30.0
ArtformGames/BungeeAuthProxy,280.0
Intelligent-CAT-Lab/CodeMind,105.0
Katana-Official/XYNXposed,42.5
wisp-forest/accessories,680.0
Naton1/osrs-pvp-reinforcement-learning,30.0
simasch/cqrs-meets-modern-java,60.0
vivekanand-vr/javaFullStack-codebase,30.0
Missuo0o/FoodDeliveryBackend,30.0
jithrew/PantryMate,30.0
seregamorph/spring-test-smart-context,285.0
mitre-public/open-aria,517.5
N1nn1/dye_depot,562.5
maciej-MKan/chess,827.5
Anof-cyber/AlphaScan,30.0
wudgaby/wudgaby-platform,30.0
microcks/microcks-testcontainers-java-spring-demo,270.0
vishalmysore/Tools4AI,442.5
oviva-ag/ehealthid-relying-party,3035.0
jadonharsh109/IaC-Master-Actions,562.5
NodeMedia/react-native-nodemediaclient,237.5
kousen/springaiexamples,30.0
VovaStelmashchuk/nest2D,195.0
nipafx/modern-java-demo,30.0
cap-js/cds-intellij,882.5
W01fh4cker/MemshellKit,30.0
manusa/helm-java,1257.5
cedricp/ecutweaker,220.0
AntiP2WDevelopment/AntiP2W-Addon,197.5
nilsreichardt/gad24-tests,397.5
ItziSpyder/ImproperUI,435.0
lhccong/sql-slow-mirror,80.0
jon-mil-92/DisplayHotKeys,430.0
amaseng/myinvois-open-sdk,217.5
SpigotRCE/ParadiseClient-Fabric,820.0
retoocs007/JavaSysMonitor,392.5
OmniOneID/did-cli-tool-server,200.0
Shenzhen-Robotics-Alliance/FRC-Phantom-DriveBase,30.0
HChenX/HookTool,1107.5
developer-krushna/AXMLPrinter,87.5
ax1sX/RouteCheck-Alpha,122.5
appujet/jiosaavn-plugin,932.5
thomasmueller/bau-lang,37.5
C0de-cake/airbnb-clone-backend,60.0
lavalink-devs/youtube-source,1447.5
wushuo894/EmbyPinyin,560.0
AtlasEngineCa/AtlasProjectiles,295.0
jd-opensource/joylive-agent,1292.5
depromeet/Swimie-server,2487.5
Lambdua/openai4j,1390.0
ZahidFKhan/Streams-API-Practices,37.5
beyond-aion/aion-server,127.5
sahilshelangia/system-design,30.0
Roger-Lv/data-switch-with-Netty,60.0
garlic-bred/easy-bedrock-breaker,102.5
ahmedaliibrahim01/TourismAgencyManagementSystem,30.0
halilibrahimsaltas/TourismAgency,30.0
WolfLink-DevTeam/lite-etl,42.5
oussemamansouri/Labs-Spring-Boot-for-campusna,30.0
Thoroldvix/youtube-transcript-api,545.0
5cmc/grim-trident,255.0
eclipse-4diac/4diac-ide,5447.5
EthanolMC/EthanolMod,697.5
YunaBraska/streamline,892.5
Giovds/outdated-maven-plugin,410.0
harryjackson/llm.java,90.0
FileContainer/iAdb-api,30.0
danvega/spring-ai-workshop,120.0
wenbochang888/short-url,105.0
microsoft/semantic-kernel-java,1840.0
GeyserExtras/GeyserExtras,480.0
ChunhThanhDe/Leetcode-Top-Interview,30.0
spartanoah/acrimony-client,180.0
bty834/spring-tx-message,30.0
galliumdata/adumbra,60.0
sivaprasadreddy/tomato-architecture-spring-boot-demo,42.5
yangfeng20/ja-netfilter,42.5
timschneeb/jadx-type-diagram-plugin,130.0
LizeRaes/feedback-analyzer,157.5
Hindhuja-V/devOps-project,30.0
Gayanukaa/companyA-backend,575.0
danvega/spring-into-ai,37.5
stephanj/rag-genie,155.0
dromara/MilvusPlus,72.5
GPTScan/GPTScan,80.0
OmniOneID/did-common-sdk-server,230.0
karatelabs/karate-js,55.0
Kei-Luna/LunaGC_4.6.0,352.5
mpi-sws-rse/jmc,30.0
IAFEnvoy/IceAndFire-Fabric,67.5
garciia28/CoinMarketCapSniper,80.0
thedarkcolour/ForestryCE,1417.5
apache/spark-kubernetes-operator,1125.0
ivanyu/kafka_wire_protocol,490.0
Netflix/maestro,445.0
jbellis/coherepedia-jvector,90.0
koppor/github-contributors-list,480.0
RAVANA-Final-Project/RavanaAPMS,275.0
TeamDATEROAD/DATEROAD-SERVER,4990.0
aws-samples/iceberg-streaming-examples,122.5
lucidity-labs/maestro,30.0
firstfault/Trinity,182.5
enofex/taikai,1772.5
MiranCZ/altoclef,955.0
frknkrc44/SmartPiXelsPosed,37.5
EmbarkXOfficial/Spring-Security-Course,37.5
RoseTame/MusicPlayer,80.0
Finally-A-Decent/Fadah,1110.0
xiaoshicae/easy-extension,295.0
StarRocks/SQLTransformer,50.0
mayunyi/react-native-brayant-ad,97.5
yint-tech/ProxyCompose,30.0
jakgor471/BSPEntSpy,330.0
electronstudio/jaylib-ffm,262.5
valkey-io/valkey-java,265.0
MoeStick/Polar-client,80.0
KOSASIH/fcn-property-commerce-core,125.0
Kei-Luna/LunaGC_4.7.0,102.5
mc-wiki/minecraft-mod-heywiki,2587.5
jwplayer/jwplayer-react-native,1025.0
FRCTeam2910/2024CompetitionRobot-Public,37.5
ing-bank/INGenious,432.5
rayokota/kwack,905.0
carldea/cognitive,537.5
palantir/javapoet,1370.0
Krishna18062005/LeetCode-Problems,30.0
gtrxAC/discord-j2me,980.0
Rapter1990/rolepermissionexample,30.0
houbb/minicat,240.0
oussemamansouri/JAVA-Challenges,30.0
dogadenizkorkmaz/Rent-A-Car,30.0
MartinxMax/S-Clustr,130.0
Hindhuja-V/bluetooth-home-automation,30.0
marcos-dev79/AlgorithmsStudies,30.0
MYethishwar/JavaLabCraft,45.0
marcushellberg/java-chat-with-documents,82.5
snackbag/TT20,635.0
anuragts/tangerine,87.5
OmniOneID/did-core-sdk-server,162.5
CapyKing10/CapyAddon,637.5
EmbarkXOfficial/spring-boot-course,30.0
vgskye/e4mc-minecraft-architectury,220.0
0linlin0/XPost,42.5
MuleSoft-AI-Chain-Project/mule-ai-chain-connector,1717.5
Sublemon-Team/Subvoyage,432.5
wb04307201/easy-ai-spring-boot-starter,67.5
LxxxSec/CTF-Java-Gadget,30.0
ThomasOM/Dusk,105.0
luohongtu/agency-lock,30.0
theodo-fintech/spring-data-event,132.5
aws-samples/real-time-social-media-analytics-with-generative-ai,245.0
Nova-Committee/CheatDetector,2290.0
timosalm/spring-ai,67.5
natanimn/Telebof,1300.0
Rapter1990/ratelimiter,30.0
BlueStaggo/moderner-beta,1200.0
OmniOneID/did-ca-server,185.0
dRAGon-Okinawa/dRAGon,2335.0
advent-of-craft/2024-summer-craft-book,30.0
DharshiBalasubramaniyam/Fullstack-E-commerce-web-application,30.0
quarkiverse/quarkus-roq,1925.0
Zorbatron/ZBGT,2590.0
MoeStick/Skyblock-Extras,80.0
xiewuzhiying/VS-Addition,847.5
IBM/sonar-cryptography,1617.5
DEVS-MARKET/Desktop-GifDisplay,80.0
jagodevreede/sdkman-ui,457.5
Berikai/bitwig-theme-editor,542.5
unitycatalog/unitycatalog,5105.0
z64a/star-rod,277.5
Siepert123/create-legacy,302.5
tbvns/GhostTrainer,142.5
Endalion/trackwork,140.0
OmniOneID/did-blockchain-sdk-server,170.0
OmniOneID/did-api-server,192.5
alina-yur/native-spring-ai,30.0
Mqzn/Lotus,1075.0
AvarionMC/graves,692.5
clerk/clerk-sdk-java,1585.0
thesurlydev/spring-ai-collab,75.0
bsorrentino/langgraph4j,532.5
3arthqu4ke/mc-runtime-test,617.5
NEZNAMY/VelocityScoreboardAPI,362.5
52jing/wang-template-backend,30.0
shire-lang/shire-demo,60.0
michael-ameri/gemini-api,237.5
Fernanda-Kipper/ai-assistant-java,30.0
enisHatipoglu23/tourismAgency,60.0
AutoMQ/kafka-provider-comparison,80.0
Pradhisha-N/Data-Visualization,30.0
Badbird5907/GHShareXUploader,30.0
CleanroomMC/Scalar,167.5
westwong/westDao,280.0
jhspetersson/packrat,30.0
kp7742/RootOverlay,55.0
FinalForEach/Cosmic-Reach-Save-Library,37.5
mabartos/keycloak-adaptive-authn,380.0
thebuildcraft/RemotePlayerWaypointsForXaero,912.5
boozallen/aissemble,3222.5
tree-sitter/java-tree-sitter,362.5
C0de-cake/whatsapp-clone-backend,30.0
Team-Hankki/hankki-server,3362.5
hakdang/cassdio,952.5
devoxx/DevoxxGenieIDEAPlugin,5555.0
nonamecrackers2/simple-clouds,862.5
qq418745/spring-ai-example,30.0
OMZigak/KKUMER,887.5
czelabueno/langchain4j-workflow-examples,30.0
Randgalt/java-composer,255.0
Xyness/SimpleClaimSystem,1300.0
bredlix/wf_companion_app,37.5
great-jin/windows-process,180.0
bitstorm/modern-webdev-wicket,30.0
Crazylegstoo/JQuickTake,142.5
xdsswar/nfx-lib,42.5
Jojoooo1/project-assignment,127.5
IlyaKukharchuk/InfopostAccountService,30.0
OmniOneID/did-crypto-sdk-server,177.5
st0x0ef/stellaris,670.0
elmfrain/cnmcu,577.5
mybatis-mp/mybatis-mp,1197.5
sivaprasadreddy/spring-boot-microservices-course,407.5
DancingSnow0517/Minecraft-DG-LAB,1660.0
8MiYile/LSPatch-OP,30.0
quic/ai-hub-apps,437.5
jiangnanboy/text_security_audit,55.0
CSEdgeOfficial/Java-Programming-Internship,405.0
smithy-lang/smithy-sparrowhawk-java,30.0
deerborg/Tourism-Agency-Management,30.0
TEAM-DAWM/NUTSHELL-SERVER,985.0
Hypejet/Jet,242.5
GreenScripter/minecraft-bot,60.0
JavaaTechSolutions/movie-ticket-booking-system,30.0
phegondev/users-management-system,90.0
TayebsouiniYcode/CoffeeWithDeveloper,187.5
asaikali/spring-ai-zero-to-hero,105.0
lalakii/LaLauncher,210.0
ComPDFKit/compdfkit-api-samples,30.0
OmniOneID/did-datamodel-sdk-server,162.5
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.pdf-exporter,3072.5
Sarthakverse/Jwt-Authentication-Authorization-for-SpringBoot-3.3.0,30.0
shasankp000/AI-Player,400.0
Kooperlol/Blockify,1090.0
forestwanglin/okx-v5-java,30.0
Vishwajeet-Londhe/SPPU-CSE-SEM5-Codes,30.0
XGilmar/JetBrains-reset-trial,117.5
hashgraph/hedera-block-node,2717.5
core247/keycloak-eds-plugin,55.0
joyheros/realworld,30.0
Moulberry/MixinConstraints,57.5
Nutika16/Bank_Management,37.5
mvitz/beyond-spring-boot-testing,30.0
deerborg/VeterinaryManagementAPI,30.0
mahbuba01/everything-of-job-interviews,180.0
anaconda875/reactive-hibernate-spring-boot-starter,442.5
foxynotail/create-storage-mod-fabric,277.5
SchweizerischeBundesbahnen/ch.sbb.polarion.extension.generic,3295.0
RogoShum/BruteForceRenderingCulling,300.0
LovetheFrogs/OptiGraph,292.5
csiitian/Interview-Preparation,30.0
ViaVersionMCP/ViaForgePlus,477.5
Devlrxxh/Neptune,797.5
JiuTian-VL/Optimus-1,30.0
agitrubard/java-spring-best-practices,45.0
BL00DY-C0D3/Echo-VR-Installer,782.5
DJ-Raven/swing-modal-dialog,430.0
AAdewunmi/Grokking-the-Coding-Interview-Patterns-for-Coding-Questions,30.0
GeyserExtensionists/GeyserModelEngine,332.5
FamroFexl/Circumnavigate,370.0
neoforged/ModDevGradle,1447.5
mukel/llama3.java,175.0
stephengold/jolt-jni,680.0
grishka/poke.dex,87.5
msbaek/vsa-tdd,60.0
corentingosselin/ProdigyCape,655.0
sattinos/xrest,142.5
dflib/jjava,512.5
RapierXbox/ShellyElevate,205.0
hollow-cube/luau-java,222.5
Consensys/linea-sequencer,4557.5
depromeet/WalWal-server,6860.0
patternhelloworld/spring-security-oauth2-password-jpa-implementation,790.0
BramStoutProductions/MiEx,907.5
Karabosithole/LearnJavaSnakeGame,117.5
OmniOneID/did-wallet-server,237.5
kiryu1223/drink,30.0
OmniOneID/did-ca-aos,170.0
kopytovskiy/companero-bot,380.0
eschnou/OpenGPA,252.5
rspace-os/rspace-web,1812.5
MultiArrayQueue/MultiArrayQueue,42.5
starlake-ai/jsqltranspiler,312.5
Moulberry/Flashback,120.0
artlibs/autotrace4j,227.5
houbb/nginx4j,865.0
DHD2280/Oxygen-Customizer,887.5
jazzybruno/Spring-Boot-Template,30.0
BryanGIG/BypassDANA,267.5
Kerosene-Labs/kindling,362.5
Runadee/TourismAgency,42.5
Vavaste/openai-java,30.0
itsJohnCnstn/service-template,840.0
egecanakincioglu/name-fix-plugin,30.0
flutter-youni/flutter_youni_gromore,42.5
czelabueno/langchain4j-workflow,55.0
Akarshjha03/Javatopia,30.0
annuk123/Java-Questions,82.5
aws-samples/sigv4-signing-examples,60.0
OracleBrain/Temperature-Conversion-Program,30.0
aizuda/doc-apis,190.0
oracle-devrel/springai-rag-db23ai,120.0
IMB11/Fog,1105.0
Atharvkote/Data-Structures-Algorithms,112.5
Kehrlann/spring-security-the-good-parts,97.5
OmniOneID/did-verifier-server,177.5
OmniOneID/did-wallet-sdk-server,162.5
jaiswaladi246/Mission,30.0
j-hc/FlagSecurePatcher,150.0
Seyma000/TourismAgency-main,30.0
devjlkeesh/httpserver,30.0
MoeStick/Taunahi-V3,80.0
yangbuyiya/coze-sdk-java,75.0
omaeewa/TGram,75.0
jianyuan1991/ragdemo,42.5
gmitch215/SocketMC,992.5
NisalWick2002/Library-Management-System,30.0
khiner/CrosswordFiller,45.0
baby1194/spring-boot-vuejs,192.5
Numelon-Softworks/ThreatenGL,475.0
settle-club/java-integration-sdk,417.5
yohanes/zygisk-reflutter,92.5
apache/bigtop-manager,885.0
yzsvdu/RedTrainer,242.5
Liubsyy/JarEditor,597.5
ikaraozdemir/tourizmAgency,30.0
Dashstrom/tp-antlr,62.5
FoundryMC/veil-example-mod,237.5
HypixelDev/ModAPI,762.5
spring-tips/java22,30.0
techsenger/jeditermfx,65.0
cashfree/kafka-delayed-queue,80.0
Yldrmceyy/TourismManagmentSystem,30.0
frc1678/C2024-Public,37.5
tginsberg/gatherers4j,812.5
Linux-on-droid/vendor_lindroid,187.5
sivaprasadreddy/spring-realworld-conduit-api,162.5
joeljhou/RabbitMQ,30.0
YAPP-Github/mafoo-backend,495.0
vladmihalcea/high-performance-jooq,30.0
line/Flagship4j,82.5
rahulkrishy/CPT_Java,30.0
AzzappApp/react-native-skia-video,1207.5
opensearch-project/user-behavior-insights,662.5
starobot/StaroEventSystem,137.5
AnyiLin/Pedro-Pathing-Quickstart,145.0
WilloIzCitron/ArchiveDustry-Java,535.0
siddharthsky/CustTermux,1105.0
pfeodrippe/vybe,205.0
15139467313/czh-tool,105.0
Alumopper/Datapack-Debugger,322.5
coinbase-samples/advanced-sdk-java,95.0
ivangfr/api-oha-benchmarker,30.0
diommsantos/QtREAnalyzer,37.5
scordio/jimfs-junit-jupiter,160.0
EasonLyo/sigma,80.0
Kei-Luna/LunaGC_5.0.0,197.5
Tutorials-By-Kaupenjoe/Fabric-Tutorial-1.21.X,930.0
Shenzhen-Robotics-Alliance/maple-sim,410.0
hexaredecimal/BlazingWebX,330.0
danvega/golf-scheduler,30.0
NovaLogics/skills-training-cli-java,67.5
vittorioPiotti/PathGraph-JavaFX,80.0
xeruvimov/jproblem,167.5
Patbox/mrpack4server,295.0
Ch0pin/stheno,42.5
yapeteam/OpenYolBi,580.0
re-zero001/LSPosed-Irena,147.5
AlohaRaycin808/Minecraft-Vape,80.0
GlowskiBroski/PhoenixClient,192.5
yashksaini-coder/August-Leetcode-Daily-2024,90.0
GuyApooye/ClockworkAdditions,160.0
stephanj/Llama3JavaChatCompletionService,30.0
louie-velarde/DevQS,50.0
apple/music-feed-examples,37.5
alibaba/spring-ai-alibaba,922.5
ngntu10/OptiMart,80.0
DorianMazur/react-native-keychain-manager,317.5
xsreality/abstractness-instability-calculator,127.5
Softwerkskammer-Linz/SoCraTesAT-2024,232.5
Jplamo13/Wurst,80.0
KoshakMineDEV/ICSTD,127.5
danvega/spring-boot-oauth-demo,62.5
hungnm98/hermes,30.0
Lunatix01/ragscan,100.0
operaton/operaton,1390.0
convisolabs/CVE-2024-43044-jenkins,102.5
Mark-Langston/Marks_Computer_Builds_Remote,30.0
0WhiteDev/Java-Process-Inspector,80.0
cyllective/malfluence,30.0
niqumu/Irminsul,30.0
mqttsnet/open-exp-plugin,157.5
pmoustopoulos/customer-api,37.5
Team254/FRC-2024-Public,30.0
jezyk12/Minecraft-Impact,80.0
swstarlab-infolab/ldbc-complex-benchmark,120.0
adsoftsito/competitive_programming,30.0
maeddes/hft-24-winter,30.0
VelixDevelopments/Imperat,792.5
sculkmp/Sculk,520.0
hstr0100/GDownloader,835.0
szeiger/perfio,42.5
fglock/PerlOnJava,587.5
Rapter1990/springbootmicroserviceswithsecurity,37.5
spring-projects-experimental/spring-grpc,412.5
davidtos/LIO,150.0
cosad3s/salsa,210.0
aliFetvaci61/credit-finance-application,42.5
BulPlugins/BulMultiverse,82.5
wchwawa/Java-Agents-Webapp,487.5
sivaprasadreddy/spring-modular-monolith,140.0
kousiknath/Concurrency,30.0
17TheWord/QueQiao,437.5
Bram1903/TotemGuard,365.0
Anyel-ec/SecurityMonitoring,245.0
FireflyClub/FireflyCore,60.0
jtaccuino/jtaccuino,195.0
chainbase-labs/manuscript-core,615.0
Tencent/TencentKona-21,367.5
ashokitschool/springboot_whatsapp_api_integration,30.0
Alek-paint/Raven-B,80.0
KirDemorgan/BeatSaberDsBot,30.0
ReadingGod/Minecraft-Vape-Lite,80.0
ngud-119/Social-Network,30.0
apripista/java,30.0
CallmeSHaobe/123Technology,647.5
ionutbalosin/java-application-security-practices,60.0
lopcode/vips-ffm,2465.0
SwiftServicesX/FulfillSpigot,260.0
cao-awa/Sepals,280.0
gokmenhoca/java,30.0
bingqiu456/IceCore,242.5
Mino260806/KeyboardGPT,877.5
project-au-lait/svqk,415.0
Sigma-Skidder-Team/SigmaRemap,450.0
Matt-MX/DisplayNameTags,385.0
HiveGamesOSS/Chunker,770.0
tomaytotomato/location4j,552.5
phegondev/Ecommerce-Springboot,90.0
zziger/obs-overlay,542.5
