repo,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
aumetra/asynk-strim,-0.028115540742874146,0.03452770411968231,-0.01772299036383629,-0.07496585696935654,0.04730413854122162,0.030994553118944168,0.025437671691179276,0.07426879554986954,0.004025491885840893,0.01088879443705082,0.008447282016277313,0.008687731809914112,0.0027564691845327616,-0.005846142303198576,-0.04684467613697052,-0.01567074842751026,0.06466392427682877,0.039584286510944366,-0.10969888418912888,-0.08491460233926773,-0.03984891250729561,0.03367010876536369,0.032552145421504974,0.05718640610575676,-0.03579539433121681,-0.018638886511325836,-0.034753136336803436,0.05749526619911194,0.09085799008607864,-0.10212628543376923,-0.06643794476985931,0.051620643585920334,0.17242346704006195,0.005873664747923613,-0.030898351222276688,0.057337161153554916,0.0522436797618866,-0.012817822396755219,0.03148050978779793,-0.057292211800813675,-0.061272140592336655,-0.08844789862632751,-0.00024444240261800587,0.05402909591794014,0.02979840338230133,-0.06033638119697571,0.0075681875459849834,0.006637648679316044,-0.018198592588305473,-0.01816016063094139,-0.10030099004507065,-0.04910331964492798,-0.10120972990989685,-0.03455362841486931,-0.01985090784728527,-0.02163584716618061,0.006171597167849541,0.004684257321059704,-0.06574216485023499,-0.08445308357477188,-0.023509714752435684,0.004632838536053896,-0.08143170177936554,0.07716967910528183,0.01996219903230667,-0.013480167835950851,0.01112896203994751,-0.01064969040453434,-0.03578006848692894,0.011907069943845272,-0.039839185774326324,-0.0425356887280941,0.05993617698550224,0.06931692361831665,-0.03696297109127045,-0.04743446409702301,0.021343737840652466,0.061093851923942566,0.0051202597096562386,-0.055241744965314865,-0.10151270031929016,0.017777377739548683,0.007766527123749256,0.03814789652824402,-0.011504282243549824,-0.0007140702218748629,0.047333721071481705,0.008343521505594254,0.0060505978763103485,-0.01586303301155567,0.03172051161527634,-0.032035648822784424,0.08244289457798004,-0.06801242381334305,0.05536515638232231,0.04927975684404373,-0.022837486118078232,-0.1390617936849594,0.019980255514383316,0.05833127722144127,0.00549686886370182,0.024863900616765022,-0.005021628458052874,-0.06473944336175919,0.005452458281069994,-0.031222205609083176,-0.01338200643658638,-0.06210470572113991,0.08775925636291504,0.009760790504515171,-0.04349800944328308,0.00700604822486639,-0.012912347912788391,-0.08250684291124344,0.04847569763660431,0.0006749102030880749,-0.06139889732003212,-0.003846149193122983,0.08906201273202896,-0.08430995792150497,-0.03509789705276489,-0.010957899503409863,0.00623492244631052,-0.06044413894414902,-0.0419134721159935,-0.03760305419564247,0.052225261926651,-5.1508509414101795e-33,-0.052980560809373856,0.038075610995292664,0.010785895399749279,0.1120917797088623,0.027500202879309654,-0.015196915715932846,-0.0687853991985321,-0.023920398205518723,-0.10826271027326584,0.04433426633477211,0.08158813416957855,0.18468764424324036,0.04788953810930252,0.05955034866929054,-0.04275408387184143,0.024160031229257584,-0.07895737141370773,0.08987841010093689,-0.005176059436053038,-0.010762029327452183,0.03160238638520241,-0.039719562977552414,0.07596497982740402,0.04814475029706955,0.050474487245082855,-0.05738793686032295,0.03794282302260399,0.022728485986590385,0.05630618706345558,0.006798114627599716,0.06014156714081764,-0.0768330842256546,-0.011540286242961884,-0.03358662128448486,0.05789761617779732,0.04934442415833473,-0.08732627332210541,-0.11100608855485916,0.06658073514699936,-0.02158561535179615,-0.013661254197359085,-0.03806905075907707,-0.08451898396015167,0.04422783479094505,0.05653979629278183,0.007626082748174667,-0.01828605681657791,0.01628372259438038,0.11294950544834137,-0.05665964633226395,0.017689215019345284,0.010571090504527092,-0.07047508656978607,-0.02992846816778183,-0.00860917940735817,0.053742628544569016,-0.009621155448257923,0.03559723496437073,-0.03633049875497818,-0.024754900485277176,-0.03816325590014458,0.03480825573205948,-0.0172125231474638,0.02390921860933304,0.06142203137278557,0.010685792192816734,-0.07767939567565918,-0.061793483793735504,0.054184529930353165,-0.0016517163021489978,-0.0011868919245898724,-0.012202342972159386,-0.050672225654125214,-0.018511243164539337,-0.004968718625605106,0.0030877997633069754,-0.05994979292154312,-0.0380958616733551,0.0695929229259491,0.053483087569475174,-0.09493663161993027,-0.02966431714594364,0.0006512014078907669,-0.024332320317626,-0.04244038462638855,-0.031270116567611694,0.09368057548999786,0.023943234235048294,-0.020418545231223106,0.019093479961156845,-0.03303881734609604,0.04673478752374649,-0.010854830034077168,0.015789596363902092,-0.022046122699975967,1.9463223836511024e-33,-0.05137959122657776,-0.006075289566069841,0.025548197329044342,0.11328469216823578,-0.033735305070877075,0.052611418068408966,-0.02277221344411373,-0.07603480666875839,0.04106345400214195,0.003198435064405203,0.011292736977338791,-0.0024019780103117228,0.016396841034293175,-0.06087830662727356,-0.04058101773262024,-0.026778187602758408,-0.002063254825770855,-0.02918347902595997,-0.06068321317434311,0.0703110545873642,0.05347200110554695,0.09743241965770721,-0.06186884269118309,-0.00046680448576807976,-0.004548883065581322,0.016190234571695328,-0.10911525785923004,-0.0629710778594017,-0.0029967816080898046,-0.07094401121139526,0.02811492420732975,0.05716518312692642,-0.09352459758520126,-0.016821248456835747,-0.07967937737703323,-0.02143905498087406,0.13750700652599335,-0.008420244790613651,-0.04759606346487999,0.07852810621261597,0.05820806324481964,0.03639936447143555,0.01929057016968727,-0.039097752422094345,-0.0410260409116745,-0.06736129522323608,-0.06453808397054672,-0.03734353184700012,-0.011653580702841282,-0.01260640099644661,0.027346394956111908,-0.019808653742074966,-0.014224878512322903,-0.025322547182440758,-0.008711913600564003,0.07116978615522385,0.010931015945971012,0.02639070339500904,0.02018841542303562,0.04207034781575203,0.025568433105945587,0.03546684980392456,-0.05568252131342888,0.0865059494972229,0.002472192281857133,-0.05420428141951561,-0.006238213740289211,0.04163205996155739,-0.016980711370706558,-0.021580690518021584,0.029720932245254517,-0.006616059225052595,-0.023132015019655228,-0.07269719988107681,-0.019488496705889702,0.009489597752690315,0.10369666665792465,0.033037759363651276,-0.06290511041879654,-0.04158322513103485,0.03793550655245781,0.03525911644101143,0.012051311321556568,0.04672705754637718,-0.02472122758626938,0.029379574581980705,0.03300917148590088,-0.12473411113023758,0.024485984817147255,0.012101450935006142,-0.07123396545648575,0.03184200078248978,-0.07133488357067108,0.019825832918286324,0.005341886542737484,-1.984462727477876e-08,-0.056401535868644714,-0.017476510256528854,-0.03336869925260544,0.010803676210343838,0.0034954578150063753,-0.04811173677444458,-0.07883109897375107,0.053809814155101776,-0.09925675392150879,-0.0007511537987738848,0.0009292062604799867,-0.008259175345301628,-0.09453227370977402,0.050852883607149124,0.05902443453669548,0.0057219574227929115,0.03092191182076931,-0.006445419043302536,-0.03366309776902199,-0.03428350389003754,-0.02024037018418312,0.057490136474370956,0.009457242675125599,0.01952388323843479,-0.0340333953499794,0.041694480925798416,0.04844054952263832,0.09277201443910599,-0.0038383963983505964,0.013308444060385227,0.058450084179639816,0.03631123527884483,0.03770130127668381,-0.07479196041822433,0.07157672196626663,0.019366884604096413,0.020031319931149483,0.016858702525496483,0.04336269199848175,0.052166592329740524,-0.0011927441228181124,0.08059001713991165,-0.027227910235524178,0.06607651710510254,0.07689445465803146,0.02396431751549244,-0.07340694963932037,-0.02529563568532467,-0.0527055449783802,-0.01126916240900755,0.03387777879834175,-0.043503280729055405,0.02477816864848137,0.005956618115305901,-0.04133790358901024,0.08272460848093033,0.07231632620096207,0.008898050524294376,0.008309861645102501,0.014629997313022614,0.13911743462085724,0.05732763558626175,0.0768713504076004,-0.004171350039541721
qi4L/sRDI-rs,-0.012739679776132107,0.0485430508852005,0.01501680538058281,0.03164752572774887,0.057242102921009064,0.058810558170080185,0.10821139812469482,0.07007479667663574,-0.12221556901931763,-0.04365275427699089,0.045413993299007416,-0.02730853296816349,0.009177145548164845,-0.02402886375784874,0.0577421635389328,0.019388442859053612,0.11600472033023834,0.010819748975336552,-0.055265046656131744,-0.01567080430686474,0.004089793656021357,-0.028218558058142662,-0.01578613929450512,0.04929003119468689,-0.010502411983907223,0.059279914945364,-0.010306388139724731,0.03331549093127251,0.07131019979715347,-0.00027070636861026287,-0.044872645288705826,0.14130720496177673,0.02483426034450531,-0.039881858974695206,-0.051596637815237045,0.0024937300477176905,-0.016543429344892502,-0.015319202095270157,-0.04078913852572441,-0.09840699285268784,-0.03517744690179825,-0.12580277025699615,-0.04280140623450279,0.02276035025715828,0.04114063084125519,0.03291502222418785,-0.009614027105271816,0.028173191472887993,-0.029200419783592224,0.028803899884223938,-0.027343209832906723,0.043032702058553696,-0.05212359130382538,0.02667287364602089,0.08676978945732117,0.012498621828854084,-0.00996304675936699,-0.02463485486805439,-0.026676494628190994,-0.01867169700562954,0.06486747413873672,-0.017531422898173332,-0.0497412234544754,0.1281234323978424,0.07450830191373825,-0.09096229076385498,-0.01052014995366335,-0.09084504842758179,0.008041993714869022,-0.05258740484714508,-0.02417682856321335,0.04185561090707779,-0.042463596910238266,0.039658982306718826,0.026431206613779068,-0.03715215250849724,-0.01307662669569254,-0.013122521340847015,0.07069369405508041,-0.01683572307229042,-0.026990897953510284,-0.04201351851224899,0.008918779902160168,-0.039063841104507446,0.06284008175134659,0.0654357448220253,0.05176679044961929,-0.08475334942340851,-0.10046237707138062,0.022858085110783577,0.06086975708603859,-0.06039367616176605,0.03087887167930603,-0.09746356308460236,-0.025428440421819687,-0.035692304372787476,-0.020996475592255592,-0.0446876622736454,-0.03139573708176613,0.12233871966600418,-0.03058842569589615,-0.015792228281497955,0.021252017468214035,-0.03881393373012543,0.0038939490914344788,-0.06837323307991028,-0.004019496962428093,-0.0428696908056736,0.029658276587724686,0.008471931330859661,-0.03484593331813812,-0.06221480667591095,-0.042589619755744934,-0.11379343271255493,0.032795682549476624,-0.033521734178066254,-0.06940189003944397,0.002045935019850731,0.039878107607364655,0.03191528469324112,0.00017634408141020685,-0.02383635938167572,0.008344810456037521,0.011142563074827194,-0.0316658616065979,-0.000581820379011333,0.00015942701429594308,-6.716454398387952e-33,-0.002015024423599243,-0.02455413155257702,-0.07788972556591034,0.06903854757547379,-0.0006001374567858875,-0.007804305758327246,-0.07549785822629929,0.03647009655833244,0.014586661010980606,-0.03835953399538994,-0.017345929518342018,0.01802876405417919,0.010750961489975452,0.060560520738363266,0.06598465144634247,-0.022693121805787086,0.016520775854587555,0.05111674219369888,0.034649647772312164,-0.031049607321619987,0.034719742834568024,-0.012156239710748196,0.050672754645347595,0.011191261000931263,0.00037803809391334653,-0.029081087559461594,-0.013634749688208103,-0.04042026400566101,-0.05698534473776817,0.0510968342423439,0.02421366237103939,0.03138861060142517,-0.06919872760772705,0.03662845492362976,-0.02626829966902733,-0.01630251854658127,-0.021371569484472275,-0.13897161185741425,0.03218480572104454,0.04269946366548538,-0.033833835273981094,-0.03462298586964607,-0.06252407282590866,-0.01530664972960949,0.011138946749269962,0.06621846556663513,0.06459549814462662,-0.006104003172367811,-0.014763213694095612,0.0425228625535965,0.041496407240629196,0.055374499410390854,-0.031144622713327408,-0.05117998272180557,0.051918383687734604,0.026782914996147156,-0.05731254070997238,-0.05165436863899231,-0.02024572156369686,0.023541567847132683,-0.045996081084012985,0.04884907975792885,0.018285054713487625,-0.05294377729296684,-0.03414725512266159,0.022432487457990646,0.06780241429805756,0.010703537613153458,0.008292810060083866,-0.015626372769474983,-0.05015921592712402,-0.048821821808815,-0.0781879648566246,-0.05923448130488396,-0.0199884120374918,0.0029862059745937586,0.0787021741271019,-0.009278987534344196,0.010449906811118126,-0.04842096567153931,-0.03245313838124275,-0.009978657588362694,0.004685994703322649,0.043617285788059235,0.04222952574491501,0.004743011202663183,0.055855996906757355,-0.09938838332891464,0.0042483024299144745,-0.0022331271320581436,-0.03553261607885361,0.07816334068775177,-0.007336825598031282,0.017056994140148163,0.01243916992098093,2.3366259973874498e-33,-0.05697420984506607,0.03367379307746887,-0.013334511779248714,-0.016312312334775925,-0.00534565094858408,-0.020426049828529358,-0.04952113702893257,-0.07426683604717255,-0.047420207411050797,0.019020039588212967,-0.05456443876028061,-0.054718017578125,-0.051024165004491806,-0.10740378499031067,0.008815186098217964,0.055183615535497665,-0.05054691806435585,-0.10960696637630463,-0.048425447195768356,0.1258690059185028,-0.07119011878967285,-0.03389214351773262,-0.02158266492187977,-0.011698002927005291,-0.06874129921197891,-0.07832954823970795,-0.04763247072696686,-0.10226542502641678,0.03384723886847496,-0.07277682423591614,0.010233676061034203,-0.05082874372601509,-0.11530150473117828,-0.030257893726229668,-0.010756446979939938,0.005191268399357796,0.01976342871785164,-0.061805982142686844,0.028318092226982117,0.04562037065625191,0.1353742629289627,0.016314908862113953,-0.0011003651889041066,0.06546439230442047,0.0014649670338258147,-0.006098038051277399,0.022514374926686287,0.04131427779793739,0.06680799275636673,0.014246022328734398,0.016125865280628204,-0.015882400795817375,0.01672273874282837,-0.007560721132904291,-0.0822480171918869,0.07839716970920563,0.03587079793214798,-0.044141266494989395,0.04004862904548645,0.06381996721029282,-0.02011922188103199,0.050525836646556854,-0.016839563846588135,0.030567241832613945,0.07238691300153732,-0.01660747081041336,0.01737714186310768,0.024213029071688652,-0.043008171021938324,-0.0179564468562603,-0.06861894577741623,-0.06346888840198517,-0.044104523956775665,-0.029420511797070503,-0.07583950459957123,-0.009112878702580929,-0.014136073179543018,-0.09144517034292221,-0.0388408899307251,0.013520012609660625,-0.017244383692741394,-0.01972813904285431,0.019950896501541138,-0.0007051912252791226,0.04796212166547775,-0.0027543148025870323,0.006528462283313274,0.021964669227600098,0.0456354096531868,-0.02427017316222191,-0.005677395965903997,0.10546291619539261,-0.13591383397579193,0.10207925736904144,0.006959100253880024,-1.6116187495640588e-08,-0.08443254232406616,-0.0028897246811538935,0.06252003461122513,-0.00027962648891843855,0.048932548612356186,-0.006995691452175379,0.05496838316321373,0.04279087111353874,-0.03786659985780716,0.025969574227929115,0.0012933703837916255,0.05355057492852211,-0.07234951853752136,0.1004326194524765,0.1617836207151413,-0.011413687840104103,-0.019556187093257904,0.021814651787281036,-0.06898454576730728,-0.01744452491402626,0.06917869299650192,-0.034373875707387924,0.034853413701057434,0.024227136746048927,0.003313307883217931,-0.046903036534786224,0.04376903921365738,0.11958595365285873,0.04507773742079735,-0.010837986133992672,0.029962893575429916,0.11127879470586777,0.0250738263130188,0.044298384338617325,0.1069408431649208,0.023677529767155647,0.06554052233695984,-0.038928087800741196,0.04240033030509949,-0.03563442453742027,0.04689818248152733,0.021470947191119194,-0.010077754966914654,0.043467313051223755,-0.012648199684917927,0.048489656299352646,0.0393519401550293,-0.14609624445438385,-0.054132990539073944,0.03102288953959942,-0.008029738441109657,0.03989451006054878,0.05363316461443901,0.12493330985307693,0.0949295163154602,0.07836263626813889,0.03179921954870224,-0.039715006947517395,0.01702985167503357,-0.028429808095097542,-0.006619132589548826,0.05007833614945412,0.0365828201174736,-0.04164598137140274
nyxpsi/nyxpsi,-0.02796163037419319,-0.013868513517081738,-0.004585964605212212,0.001290156040340662,-0.03085324726998806,-0.054069776087999344,-0.07424025237560272,0.09126219153404236,-0.12678463757038116,0.03845641016960144,-0.01494806632399559,-0.02298588678240776,0.01587945781648159,-0.02757973037660122,-0.07680141925811768,-0.02473444491624832,0.10997888445854187,-0.07959821075201035,0.020689254626631737,-0.13517215847969055,0.01412253174930811,0.005055926274508238,0.05253228917717934,-0.0522424541413784,0.08316265046596527,-0.04431690275669098,-0.03142651543021202,0.05877453461289406,0.015944484621286392,-0.04519280046224594,0.00781938899308443,0.0006460074218921363,0.07936378568410873,0.026947157457470894,-0.04271256923675537,0.002537941327318549,0.01818268932402134,-0.08393694460391998,0.044375836849212646,0.07942716032266617,-0.018606409430503845,-0.013861240819096565,0.07324820756912231,0.05231223255395889,0.10009264945983887,-0.018522651866078377,-0.08809834718704224,-0.05495842546224594,0.0019253678619861603,-0.017191525548696518,-0.14235684275627136,0.036591481417417526,-0.05128714442253113,-0.025593632832169533,-0.005720813293009996,0.060533855110406876,0.015773413702845573,-0.04030511900782585,-0.05314704403281212,-0.017681140452623367,0.013760119676589966,-0.08908232301473618,-0.12477230280637741,0.008338074199855328,0.1562984436750412,-0.017584767192602158,0.020790375769138336,-0.05698121339082718,0.12914182245731354,-0.004420262761414051,-0.08021864295005798,0.027236338704824448,0.013435030356049538,0.06900382786989212,-0.027783934026956558,0.0048798443749547005,-0.03562767803668976,0.051912009716033936,0.008894859813153744,-0.10929369926452637,-0.0390000119805336,-0.012709077447652817,-0.08280676603317261,0.025720898061990738,0.09707660973072052,-0.02027188614010811,0.06278983503580093,0.03238091617822647,-0.005221452564001083,-0.032703496515750885,0.10325974225997925,-0.0455433614552021,-0.06437570601701736,0.043573375791311264,-0.01662846840918064,0.09368055313825607,0.05545397475361824,-0.09519845992326736,0.06776672601699829,0.05888044834136963,-0.023694807663559914,-0.0370393842458725,-0.019811926409602165,-0.02268928289413452,-0.09653235971927643,-0.028550388291478157,0.06200583279132843,0.06591366231441498,0.04085630923509598,-0.01434972882270813,0.0021999541204422712,-0.011835725978016853,-0.010548592545092106,-0.06420572847127914,0.012157213874161243,-0.007575049065053463,0.030708199366927147,-0.03781282529234886,0.059319380670785904,0.014108381234109402,0.0005602758610621095,-0.00489765452221036,0.04148266464471817,-0.0212600938975811,-0.00704975426197052,-0.0016267485916614532,-0.07070861756801605,-1.0658566355695659e-33,-0.006320643238723278,-0.0001349692902294919,0.026474421843886375,0.024339962750673294,-0.0419912151992321,-0.04467366635799408,-0.06735095381736755,-0.008118879050016403,-0.06973131000995636,0.038212165236473083,-0.01604173704981804,0.060845617204904556,-0.05810932442545891,0.0553787536919117,0.00836086180061102,-0.043354857712984085,0.002501917304471135,0.0889836996793747,-0.025160588324069977,0.05664905160665512,0.039935220032930374,-0.036713529378175735,0.04395661503076553,-0.12360098958015442,0.07124858349561691,0.06901219487190247,0.044344570487737656,-0.022793835029006004,-0.03218359127640724,0.01471162959933281,0.04678227752447128,-0.03972822055220604,-0.10226794332265854,-0.03353424742817879,0.03513442724943161,-0.004297261592000723,-0.07529648393392563,-0.014947840012609959,0.03188619390130043,-0.019716575741767883,-0.06025228276848793,0.04167276620864868,0.016115358099341393,-0.04053932800889015,0.029557710513472557,-0.030474325641989708,-0.047646235674619675,0.0023967064917087555,0.11858467012643814,-0.03527016192674637,-0.04668516293168068,-0.03524555265903473,-0.013283888809382915,-0.006292913109064102,0.04619814455509186,0.046472422778606415,0.04357986897230148,-0.002942948369309306,0.004948419518768787,0.14005586504936218,-0.015650631859898567,0.03206082060933113,-0.05559912323951721,-0.014516137540340424,-0.059671588242053986,0.028333451598882675,-0.11117365956306458,-0.008937250822782516,0.09289808571338654,-0.0030776599887758493,-0.05043167248368263,-0.002536227460950613,0.008097209967672825,-0.04807018116116524,0.0513361357152462,0.047439370304346085,-0.031108783558011055,-0.05251813679933548,-0.021196862682700157,-0.018639585003256798,-0.048843879252672195,0.04316876828670502,-0.016187716275453568,-0.0573139488697052,-0.03399178758263588,-0.01887202449142933,0.03258935734629631,-0.019181910902261734,-0.02418362908065319,-0.04151442274451256,-0.04832907393574715,0.01689915359020233,-0.04549405723810196,0.04498320817947388,-0.016463520005345345,1.9638984119187957e-34,0.021146699786186218,0.029946908354759216,0.020125506445765495,0.034768689423799515,0.06783735007047653,0.04610484093427658,-0.07021449506282806,-0.030586618930101395,0.009553258307278156,0.05016369745135307,-0.003518452402204275,0.004595853853970766,0.05690848082304001,0.026111653074622154,-0.014462096616625786,0.04204611852765083,-0.017876435071229935,-0.08514026552438736,-0.0343264676630497,0.026816213503479958,-0.0007523088133893907,0.1208537146449089,-0.016084160655736923,-0.03760568052530289,-0.024600550532341003,0.01622939109802246,-0.011361807584762573,0.0049179014749825,-0.0463327020406723,-0.09152566641569138,0.05110899731516838,-0.03349342569708824,-0.10242041200399399,-0.03848548233509064,-0.03425072506070137,0.02601953223347664,0.11478089541196823,0.0004312092496547848,-0.016692519187927246,0.0442596860229969,0.10981717705726624,0.007269439287483692,-0.016202516853809357,-0.0863494724035263,0.01571829430758953,0.011314816772937775,0.025863392278552055,0.04375334829092026,0.045111630111932755,0.027790412306785583,0.05710193142294884,-0.0025507763493806124,0.005888468120247126,0.005986086558550596,0.026360992342233658,-0.04796835035085678,-0.05871783196926117,-0.014596403576433659,0.0029788415413349867,0.03146987035870552,-0.010959027335047722,0.0539039745926857,-0.03834360092878342,0.11583666503429413,0.003795522265136242,-0.03344309702515602,-0.061675891280174255,-0.004425305873155594,0.00048500302364118397,0.04419690743088722,-0.11844957619905472,0.01477270107716322,0.04799649864435196,0.018485702574253082,0.05103831738233566,0.022263426333665848,-0.010291430167853832,0.09802976995706558,-0.00537371588870883,0.04716264456510544,0.002894248114898801,-0.0034610037691891193,-0.006826023105531931,0.07165001332759857,0.004149817395955324,0.029490111395716667,0.09650088101625443,-0.09914975613355637,0.05480359122157097,-0.0034249958116561174,-0.006534926127642393,0.041987452656030655,-0.010944578796625137,0.008442430756986141,0.013361520133912563,-2.060225945399452e-08,-0.0011598417768254876,-0.07470234483480453,0.0039454260841012,0.025703923776745796,-0.030459387227892876,0.09884806722402573,-0.07600311189889908,0.03001539222896099,-0.04867446795105934,0.014426837675273418,0.07449911534786224,-0.023564768955111504,-0.05944802239537239,0.033972807228565216,-0.027658600360155106,0.0282876156270504,0.008479692041873932,0.0779477208852768,-0.034744955599308014,-0.08511504530906677,0.02405853569507599,0.029710914939641953,0.03621819615364075,-0.029619721695780754,-0.025766223669052124,-0.01869523711502552,0.015398710034787655,0.069819875061512,0.00011881873797392473,0.007898988202214241,-0.031118761748075485,0.04191051796078682,0.036468133330345154,-0.09043008089065552,0.05359659716486931,0.017587777227163315,0.01764417439699173,0.06859045475721359,0.06129201874136925,0.05269980803132057,-0.032311100512742996,0.06617812812328339,-0.0205544326454401,0.041606418788433075,0.12756763398647308,0.0013350375229492784,-0.10059951990842819,-0.008841846138238907,-0.017626067623496056,-0.02000572718679905,0.023913856595754623,-0.05969654396176338,-0.06459273397922516,-0.012940037995576859,0.006731895729899406,0.06887438893318176,0.010495929978787899,-0.0714680626988411,-0.06464317440986633,-0.011560363695025444,0.09421086311340332,0.01931971311569214,0.008447572588920593,0.059730201959609985
